,id,TotalPop,PopDevPct,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,Majority
385,13,64045,0.00372402,0.50469582,0.47691805,0.83387671,0.16612329,0.03612221,0.03862679,0.00144662,0.07595811,0.00971607,46315,0.027777770000000035,White
386,14,63606,-0.00315606,0.50151868,0.47993277,0.88526457,0.11473543,0.05480538,0.02694513,0.00168788,0.0126693,0.01492659,49174,0.021585909999999986,White
387,15,61952,-0.02907783,0.54146508,0.440361,0.8271703,0.1728297,0.09565417,0.03421894,0.00449424,0.02176049,0.01408892,47839,0.10110408000000004,White
388,16,63084,-0.01133693,0.53893789,0.43923188,0.82175393,0.17824607,0.08468013,0.03884484,0.00260868,0.03277152,0.01699717,49067,0.09970601000000001,White
389,17,62303,-0.0235769,0.51946384,0.46185423,0.88415126,0.11584874,0.03658381,0.02385808,0.00106225,0.03505417,0.01461653,47070,0.05760961000000003,White
390,18,64042,0.003677,0.52700838,0.45325288,0.780336,0.219664,0.04899727,0.13110686,0.0004678,0.0214986,0.01682057,49166,0.07375550000000003,White
391,19,66585,0.04353133,0.73181511,0.247748,0.75412318,0.24587682,0.07676415,0.06235529,0.00119332,0.08859046,0.01161258,56146,0.48406711,White
392,20,65462,0.02593148,0.62044568,0.36046834,0.81339954,0.18660046,0.0725489,0.04465169,0.0013121,0.05205999,0.01215204,49539,0.25997734,White
393,21,66123,0.03629079,0.52137834,0.45931789,0.79527327,0.20472673,0.09467212,0.05870103,0.00104122,0.03276885,0.01882048,50902,0.062060450000000045,White
394,22,63699,-0.00169855,0.50914231,0.47242996,0.75510618,0.24489382,0.11716815,0.07491777,0.00131969,0.03039347,0.02481017,49254,0.036712350000000005,White
395,23,63352,-0.00713679,0.37601359,0.60632739,0.91491496,0.08508504,0.01537883,0.02438464,0.00091939,0.02486523,0.0146475,47858,-0.2303138,White
396,24,62802,-0.01575648,0.34113703,0.64207118,0.9525237,0.0474763,0.00664964,0.01557915,0.00065441,0.00588968,0.01289819,47371,-0.30093414999999996,White
397,25,66503,0.04224621,0.28822757,0.69601751,0.91254634,0.08745366,0.00578579,0.05840704,0.00172593,0.00674682,0.0126699,50987,-0.40778994,White
398,26,63109,-0.01094513,0.37134873,0.61085454,0.93537284,0.06462716,0.01014355,0.03120002,0.00097184,0.00807839,0.01113563,49391,-0.23950580999999993,White
399,27,63192,-0.00964434,0.3564654,0.62780518,0.93990325,0.06009675,0.01354089,0.02187216,0.00082692,0.011763,0.01035723,48372,-0.27133978,White
400,28,65486,0.02630762,0.49866908,0.48459941,0.83705103,0.16294897,0.08806802,0.02994081,0.00308469,0.0262199,0.0133413,51869,0.014069669999999979,White
401,29,65658,0.02900323,0.49622201,0.48765626,0.78005448,0.21994552,0.11934936,0.04810691,0.00787635,0.03000513,0.01648308,50658,0.008565749999999983,White
402,30,66883,0.04820163,0.32768419,0.65736521,0.95907933,0.04092067,0.00803134,0.01382958,0.00095984,0.00703232,0.00838394,51050,-0.32968102000000005,White
403,31,66914,0.04868747,0.50833183,0.47479396,0.87696903,0.12303097,0.0541245,0.02954494,0.00939807,0.01577125,0.01286051,52564,0.033537870000000025,White
404,32,65945,0.03350114,0.37599123,0.60664956,0.92360337,0.07639663,0.02518527,0.01994486,0.00344147,0.00729356,0.01480221,51141,-0.23065833000000002,White
405,33,63917,0.00171798,0.31737611,0.66743964,0.8887468,0.1112532,0.01644136,0.0590874,0.00077132,0.01595421,0.01530467,49266,-0.35006353,White
406,34,65513,0.02673076,0.40064319,0.57909632,0.88126911,0.11873089,0.05609333,0.02792981,0.00128547,0.0110239,0.01947685,51343,-0.17845313000000002,White
407,35,65255,0.02268734,0.34508808,0.6367751,0.8595743,0.1404257,0.03052561,0.06174229,0.00643684,0.02079138,0.01850097,50646,-0.29168702,White
408,36,63181,-0.00981673,0.27421402,0.70954716,0.93586217,0.06413783,0.01321641,0.01673251,0.00126166,0.01379553,0.01352665,48349,-0.43533313999999995,White
409,37,61037,-0.04341786,0.37065421,0.61110814,0.93189478,0.06810522,0.01072351,0.02442334,0.00107235,0.00978247,0.01372171,45694,-0.24045393000000004,White
410,38,61865,-0.03044131,0.26524774,0.71906439,0.93025265,0.06974735,0.00723386,0.03422587,0.00215936,0.00790326,0.01397106,46310,-0.45381665,White
411,39,62235,-0.0246426,0.27592672,0.70796705,0.93517048,0.06482952,0.01353107,0.02314309,0.00169138,0.0069718,0.0161094,48481,-0.43204033000000003,White
412,40,65328,0.02383141,0.28603378,0.69816373,0.89102809,0.10897191,0.01162018,0.07417179,0.00094653,0.00859934,0.01282852,49655,-0.41212994999999997,White
413,41,60809,-0.04699112,0.33278588,0.65233012,0.88347413,0.11652587,0.03826756,0.04839659,0.00159711,0.01248266,0.0152776,47586,-0.31954424000000003,White
414,42,61249,-0.04009536,0.40583933,0.57598106,0.90621211,0.09378789,0.02174136,0.03986602,0.00265088,0.01364486,0.01161046,48663,-0.17014173000000005,White
415,43,60682,-0.04898148,0.2590525,0.7264574,0.93020935,0.06979065,0.00889634,0.03932226,0.00127394,0.00573273,0.01135929,47098,-0.4674049,White
416,44,63953,0.00228218,0.27309343,0.71271047,0.83502559,0.16497441,0.01637666,0.09660184,0.0088434,0.0316479,0.01154555,48850,-0.43961703999999996,White
417,45,61669,-0.03351305,0.22550221,0.76059268,0.9349602,0.0650398,0.00743432,0.03664658,0.00207909,0.00567024,0.00945041,47617,-0.53509047,White
418,46,61570,-0.0350646,0.17378382,0.8102026,0.88834413,0.11165587,0.00962818,0.08226107,0.00224066,0.00738752,0.00985003,45076,-0.63641878,White
419,47,61501,-0.03614598,0.30322993,0.68098177,0.94183897,0.05816103,0.00473873,0.02258867,0.0012325,0.00635373,0.01591619,47059,-0.37775184000000006,White
420,48,63585,-0.00348518,0.44917331,0.53312585,0.83478991,0.16521009,0.0331771,0.08616632,0.00153503,0.01449068,0.02584989,48859,-0.08395254000000002,White
421,49,64198,0.00612186,0.29297012,0.68895723,0.9004065,0.0995935,0.01796419,0.04375051,0.00279215,0.01326271,0.02001725,48708,-0.39598711,White
422,50,65076,0.01988203,0.45020349,0.53071058,0.64047749,0.35952251,0.06998699,0.20079302,0.00696513,0.04495867,0.04451811,47666,-0.08050709000000006,White
423,1,51815,-0.01390948,0.25804527,0.71693196,0.90700158,0.09299842,0.00419852,0.03169518,0.0024997,0.01082393,0.03014197,41205,-0.45888669000000004,White
424,2,52797,0.00477895,0.15841989,0.82143532,0.89432476,0.10567524,0.00590963,0.03770197,0.00324157,0.01244265,0.03653002,40104,-0.66301543,White
425,3,52667,0.00230492,0.21382103,0.7636418,0.88979683,0.11020317,0.00491779,0.04540261,0.00345239,0.01669068,0.02997864,40262,-0.5498207700000001,White
426,4,52583,0.00070632,0.32355367,0.64930678,0.88042764,0.11957236,0.00808514,0.04558849,0.00455398,0.02060249,0.03343643,41063,-0.32575310999999996,White
427,5,52099,-0.00850468,0.20736721,0.77106363,0.88868014,0.11131986,0.00428062,0.02803805,0.00271106,0.00991677,0.0530321,42050,-0.56369642,White
428,6,52458,-0.00167255,0.43659301,0.53090051,0.83653892,0.16346108,0.01253529,0.04868188,0.00399502,0.03315631,0.05904024,41802,-0.09430750000000004,White
429,7,53602,0.0200989,0.20661384,0.76662893,0.90215099,0.09784901,0.00541262,0.02837528,0.00222597,0.01054407,0.04526923,42678,-0.56001509,White
430,8,52965,0.00797616,0.53664482,0.43090633,0.78171956,0.21828044,0.01221628,0.15316768,0.00378705,0.01905739,0.03076059,40929,0.10573849000000002,White
431,9,55009,0.04687549,0.1708487,0.80871246,0.81914842,0.18085158,0.00414164,0.11436737,0.00227669,0.01448363,0.03802558,41288,-0.63786376,White
432,10,52913,0.00698655,0.15936186,0.80199274,0.83339266,0.16660734,0.01948221,0.09677037,0.00870886,0.02904535,0.01383451,42141,-0.64263088,White
433,11,52951,0.00770972,0.22170236,0.75314918,0.7461284,0.2538716,0.023405,0.16428607,0.00528743,0.02688819,0.03395479,39906,-0.53144682,White
434,12,54591,0.03892054,0.34671664,0.61987162,0.83654382,0.16345618,0.01239418,0.08219699,0.0056775,0.02379987,0.03923557,39454,-0.27315497999999994,White
435,13,50915,-0.03103736,0.17778264,0.79842554,0.78480085,0.21519915,0.0039369,0.16214602,0.00184627,0.00906845,0.03513345,36831,-0.6206429,White
436,14,51044,-0.02858237,0.29544404,0.67543274,0.77094987,0.22905013,0.01892246,0.14597329,0.00511201,0.03126087,0.02887884,37363,-0.37998869999999996,White
437,15,50977,-0.02985744,0.19684465,0.77923755,0.63795933,0.36204067,0.00369969,0.32604523,0.00239228,0.00837297,0.03226794,35949,-0.5823928999999999,White
438,16,55025,0.04717999,0.14714059,0.82537728,0.79875583,0.20124417,0.00422499,0.14390876,0.00313634,0.00826853,0.04561949,38580,-0.67823669,White
439,17,52377,-0.00321406,0.30390137,0.66881563,0.87692841,0.12307159,0.0044078,0.07929079,0.00222866,0.00802318,0.02491147,40383,-0.36491426,White
440,18,53720,0.02234455,0.17208728,0.79991766,0.79968689,0.20031311,0.00488245,0.11420687,0.00217587,0.00865043,0.07623521,37686,-0.62783038,White
441,19,53544,0.0189951,0.16821788,0.80176228,0.82882759,0.17117241,0.00565517,0.13062069,0.00245517,0.01175172,0.02184828,36250,-0.6335444000000001,White
442,20,54865,0.04413503,0.32457555,0.63921902,0.8169472,0.1830528,0.00990421,0.12390266,0.00292624,0.02048371,0.02678638,39983,-0.31464347,White
443,21,54117,0.02989985,0.18659746,0.78163297,0.85107101,0.14892899,0.00688705,0.103615,0.00300781,0.01613538,0.02018328,35574,-0.59503551,White
444,22,54642,0.03989112,0.18627695,0.79081578,0.76212369,0.23787631,0.00716902,0.17304346,0.00454557,0.01618224,0.0344944,38499,-0.60453883,White
445,23,52839,0.00557825,0.27660754,0.69757681,0.7342661,0.2657339,0.01222303,0.19507438,0.00618954,0.02301571,0.03076563,38452,-0.42096927000000006,White
446,24,50000,-0.04845071,0.31715824,0.65395912,0.59511892,0.40488108,0.01470547,0.33528464,0.00480756,0.0180142,0.0397896,35361,-0.33680088,White
447,25,50371,-0.04139022,0.31163151,0.65725516,0.71032151,0.28967849,0.01178144,0.21829209,0.00614567,0.01790027,0.04076539,37262,-0.34562364999999995,White
448,26,52771,0.00428415,0.21939604,0.75650323,0.81091187,0.18908813,0.0135826,0.12173471,0.00363729,0.01727076,0.03019204,39315,-0.53710719,White
449,27,53252,0.01343805,0.25047972,0.72933164,0.87479986,0.12520014,0.00800578,0.05712515,0.00420949,0.02956975,0.02009194,38722,-0.47885191999999993,White
450,28,53093,0.01041212,0.2932697,0.68208414,0.84664761,0.15335239,0.01361746,0.07928794,0.00483368,0.02697505,0.02390852,38480,-0.38881443999999993,White
451,29,50798,-0.03326399,0.37185401,0.59917456,0.81883374,0.18116626,0.01450408,0.08910037,0.00469091,0.04415928,0.026474,37093,-0.22732055,White
452,30,50421,-0.04043867,0.36013753,0.6125671,0.82414212,0.17585788,0.01790352,0.07365862,0.00649279,0.0486821,0.02652373,36194,-0.25242957000000005,White
453,31,51090,-0.02770694,0.53143997,0.43484043,0.76549174,0.23450826,0.03667735,0.11493715,0.00736998,0.04725166,0.02837072,40570,0.09659953999999998,White
454,32,52130,-0.00791472,0.53344614,0.43466817,0.8239201,0.1760799,0.02041364,0.07899299,0.00478597,0.03792152,0.02976583,40953,0.09877796999999999,White
455,33,51302,-0.02367237,0.54049272,0.42474236,0.80476694,0.19523306,0.02439826,0.08683809,0.0056123,0.04499237,0.02646472,42585,0.11575036000000005,White
456,34,51700,-0.01609804,0.65656666,0.31266819,0.83179175,0.16820825,0.01474521,0.05319071,0.00527491,0.06943252,0.01908781,40759,0.34389846999999996,White
457,35,51663,-0.01680219,0.554656,0.41743322,0.8630329,0.1369671,0.01666913,0.05831735,0.00312239,0.02829818,0.02461032,40674,0.13722278000000004,White
458,1,216865,-0.00136375,0.74135285,0.2339636,0.64009305,0.35990695,0.09426695,0.07870204,0.00149583,0.17779806,0.01167221,169805,0.5073892499999999,White
459,2,214529,-0.01212073,0.584339,0.39508435,0.63215129,0.36784871,0.02461627,0.12648442,0.00093025,0.20867604,0.01197548,169847,0.18925465000000008,White
460,3,216299,-0.0039701,0.53413142,0.44703604,0.68485711,0.31514289,0.0255619,0.15251973,0.00086334,0.12868451,0.01624015,171427,0.08709538,White
461,4,215213,-0.008971,0.57771404,0.40052985,0.71123428,0.28876572,0.0261626,0.11064921,0.00085866,0.14160848,0.01212789,168867,0.17718419000000002,White
462,5,217636,0.00218661,0.66366025,0.30229641,0.40417313,0.59582687,0.10024053,0.26326173,0.00193727,0.22631136,0.02502459,168794,0.36136383999999994,Minority
463,6,217038,-0.0005671,0.87088016,0.10510856,0.57371734,0.42628266,0.15479742,0.14384322,0.00162911,0.11705279,0.01997778,189060,0.7657716,White
464,7,215248,-0.00880983,0.54194337,0.43584431,0.68079423,0.31920577,0.02578885,0.19949129,0.00148325,0.08839241,0.01857539,172594,0.10609906000000002,White
465,8,213551,-0.0166243,0.82142466,0.16026016,0.77217127,0.22782873,0.05524829,0.07641544,0.00115447,0.08504446,0.00940225,186232,0.6611645,White
466,9,213347,-0.0175637,0.55090002,0.42331451,0.49807024,0.50192976,0.05518074,0.23004862,0.00157642,0.20945852,0.02398454,165565,0.12758551000000007,Minority
467,10,214073,-0.01422056,0.79582849,0.18214152,0.68007241,0.31992759,0.06368244,0.10602534,0.00134988,0.13811223,0.01110939,193350,0.61368697,White
468,11,212232,-0.02269813,0.78848921,0.18324164,0.31579821,0.68420179,0.07425699,0.57211376,0.00244855,0.04491584,0.04122226,168671,0.6052475700000001,Hispanic
469,12,212789,-0.02013322,0.58228182,0.39881424,0.36085404,0.63914596,0.05566689,0.54674634,0.00125701,0.03982973,0.03728534,164676,0.18346757999999996,Hispanic
470,13,217933,0.00355426,0.86805476,0.11403475,0.21842826,0.78157174,0.605221,0.15210781,0.00117285,0.02793681,0.01509591,165409,0.7540200100000001,Black
471,14,216361,-0.0036846,0.67725348,0.30322957,0.53480696,0.46519304,0.25437198,0.17099173,0.00098966,0.03355359,0.01768349,168745,0.37402390999999996,White
472,15,213150,-0.01847086,0.44483227,0.51063867,0.80264697,0.19735303,0.0416345,0.070233,0.00091234,0.07468945,0.00907666,170988,-0.06580639999999999,White
473,16,214221,-0.01353904,0.55525822,0.40134919,0.74842091,0.25157909,0.0416544,0.08786427,0.00100966,0.10850817,0.01223609,166393,0.15390903,White
474,17,215029,-0.0098183,0.58925241,0.378083,0.29667575,0.70332425,0.06299139,0.615387,0.00114801,0.02333244,0.04865683,161149,0.21116940999999995,Hispanic
475,18,215382,-0.00819278,0.86107925,0.1167583,0.22703174,0.77296826,0.57589649,0.08250522,0.00136673,0.11382054,0.01255688,175601,0.74432095,Black
476,19,216463,-0.00321491,0.56868307,0.40876288,0.26190712,0.73809288,0.06844737,0.65063373,0.00103971,0.01840529,0.04809263,161584,0.15992018999999996,Hispanic
477,20,216406,-0.00347738,0.70514222,0.26546673,0.08629054,0.91370946,0.05006002,0.80639958,0.0015505,0.06100733,0.06374572,159948,0.43967549000000006,Hispanic
478,21,214678,-0.01143461,0.80123545,0.18023285,0.08777762,0.91222238,0.66399041,0.12046792,0.0012352,0.13074306,0.01450144,165156,0.6210026,Black
479,22,213822,-0.01537638,0.71655632,0.25870262,0.331619,0.668381,0.52442478,0.12495884,0.00091604,0.01648276,0.01505781,167023,0.45785370000000003,Black
480,23,213089,-0.01875175,0.7060154,0.27533342,0.29795161,0.70204839,0.58124331,0.10867317,0.00104627,0.00946483,0.01346243,165349,0.43068197999999996,Black
481,24,218443,0.00590275,0.58314955,0.37608051,0.74743715,0.25256285,0.05313263,0.07143531,0.00105581,0.11347309,0.01101818,169538,0.20706904000000004,White
482,25,221060,0.01795371,0.48509925,0.47658297,0.56918594,0.43081406,0.04846231,0.23758465,0.00143081,0.13511635,0.02109727,172629,0.008516279999999987,White
483,26,214839,-0.01069322,0.86240615,0.11876205,0.13465131,0.86534869,0.63165014,0.19239666,0.00124731,0.04371454,0.01902592,170767,0.7436441,Black
484,27,217530,0.0016985,0.73466539,0.24868775,0.301781,0.698219,0.54199861,0.13302985,0.00094145,0.01872166,0.01582582,167827,0.48597764,Black
485,28,215028,-0.0098229,0.55949797,0.40581029,0.58751364,0.41248636,0.06297423,0.15870626,0.00113357,0.17845846,0.01647946,164083,0.15368768,White
486,29,215472,-0.00777834,0.78028901,0.20452236,0.28531323,0.71468677,0.57357784,0.1247743,0.00118176,0.01304731,0.01725844,166701,0.5757666499999999,Black
487,30,225818,0.0398637,0.63033653,0.34022258,0.76179307,0.23820693,0.0184615,0.0676592,0.00109419,0.14006763,0.00884662,171817,0.29011395,White
488,31,225394,0.03791123,0.54061257,0.4339056,0.67417582,0.32582418,0.03528174,0.20946925,0.00181202,0.06483516,0.02320552,171080,0.10670696999999996,White
489,32,227845,0.04919778,0.61607194,0.35837263,0.36206867,0.63793133,0.18001281,0.37867849,0.00268366,0.06880551,0.03513571,173271,0.25769930999999996,Hispanic
490,33,225962,0.0405268,0.50213259,0.47589501,0.73555118,0.26444882,0.02469972,0.17740871,0.00094116,0.04561758,0.02081456,174253,0.026237579999999983,White
491,34,219963,0.01290216,0.44352403,0.53570627,0.79177601,0.20822399,0.01793567,0.13319051,0.00087477,0.03686513,0.01884019,168045,-0.09218224000000003,White
492,35,218163,0.00461338,0.55413843,0.43201255,0.65413788,0.34586212,0.04644937,0.23140277,0.00115762,0.0544924,0.02544948,165858,0.12212587999999996,White
493,36,217505,0.00158337,0.48085334,0.49857035,0.75324612,0.24675388,0.06793195,0.12612096,0.00087906,0.03482672,0.02016959,163811,-0.017717009999999977,White
494,37,212732,-0.02039569,0.56509607,0.41461541,0.46723284,0.53276716,0.09940809,0.38745416,0.00124172,0.03784984,0.03220099,155430,0.15048065999999993,Minority
495,38,219898,0.01260284,0.58458332,0.38193641,0.51945554,0.48054446,0.1391441,0.17746653,0.00107412,0.15419999,0.01677934,164786,0.20264691,White
496,39,217142,-8.82e-05,0.53580669,0.442073,0.53734858,0.46265142,0.1502697,0.26829825,0.00095552,0.03279598,0.02348735,162215,0.09373369000000004,White
497,40,220007,0.01310477,0.37304364,0.60464601,0.87144362,0.12855638,0.02593384,0.06444779,0.00041656,0.02011985,0.01413924,168043,-0.23160236999999995,White
498,41,222302,0.02367296,0.38869875,0.58981283,0.8463624,0.1536376,0.03985192,0.07833084,0.0008574,0.01366054,0.01838205,172614,-0.20111407999999997,White
499,42,222478,0.02448342,0.39431215,0.58254049,0.84707752,0.15292248,0.04471484,0.07707306,0.00166966,0.00928605,0.01842343,174886,-0.18822834,White
500,43,218214,0.00484823,0.37118151,0.60941607,0.86629649,0.13370351,0.0216464,0.07786591,0.00078148,0.01081732,0.01900229,170190,-0.23823455999999998,White
501,44,218711,0.00713685,0.32262271,0.65401027,0.92537375,0.07462625,0.01822303,0.02168535,0.0009292,0.00977143,0.01938306,168962,-0.33138756,White
502,45,210831,-0.02914956,0.47937737,0.49686898,0.77432475,0.22567525,0.0892189,0.09166284,0.00117671,0.02542301,0.02010669,165716,-0.01749160999999999,White
503,46,212987,-0.01922145,0.2472823,0.73334096,0.90558281,0.09441719,0.0382963,0.02589735,0.00128471,0.00756485,0.01823093,167353,-0.48605866000000003,White
504,47,221589,0.02038968,0.26835137,0.70977882,0.90773514,0.09226486,0.03415516,0.02188801,0.0009816,0.00891478,0.02018886,174205,-0.44142745000000005,White
505,48,220149,0.01375866,0.19924748,0.78287341,0.93360288,0.06639712,0.01862089,0.01820903,0.00086433,0.00786602,0.01631794,172387,-0.58362593,White
506,49,217448,0.0013209,0.3364098,0.64254678,0.83901124,0.16098876,0.09829928,0.02639681,0.00097722,0.01385774,0.01796679,169869,-0.30613698,White
507,50,208640,-0.03923884,0.4511281,0.52241139,0.80925044,0.19074956,0.12096868,0.02183841,0.00090968,0.02480101,0.0189803,162695,-0.07128329000000005,White
508,51,222301,0.02366836,0.32909507,0.64927542,0.77983921,0.22016079,0.11758713,0.06925177,0.00072186,0.01128194,0.01934462,171779,-0.32018035000000006,White
509,52,213666,-0.01609474,0.25545661,0.72847058,0.89305419,0.10694581,0.04774686,0.01955206,0.00093048,0.00965077,0.02325013,167655,-0.47301397,White
510,53,217380,0.00100777,0.3198471,0.65847398,0.84757125,0.15242875,0.07893808,0.02958152,0.00108832,0.01740736,0.0210544,172743,-0.33862688,White
511,54,214457,-0.01245228,0.46599196,0.50766483,0.80751076,0.19248924,0.08360626,0.04733167,0.00122593,0.04279513,0.01655306,168851,-0.04167286999999997,White
512,55,222538,0.02475971,0.57632112,0.3914651,0.65529967,0.34470033,0.12735605,0.06756086,0.00133237,0.13247928,0.01710903,179379,0.18485602,White
513,56,215439,-0.0079303,0.48516689,0.48703275,0.74127057,0.25872943,0.15739668,0.04300056,0.0009061,0.03878211,0.01742585,166649,-0.001865859999999997,White
514,57,217260,0.00045518,0.53461213,0.44145458,0.63355061,0.36644939,0.16769931,0.1423728,0.00096698,0.03681685,0.02360146,167532,0.09315754999999998,White
515,58,217461,0.00138076,0.45387719,0.52086907,0.80369489,0.19630511,0.11313209,0.03773013,0.00120676,0.01639908,0.02334814,171534,-0.06699188000000006,White
516,59,220502,0.01538419,0.57773134,0.39588499,0.56570861,0.43429139,0.34503787,0.04388903,0.00206446,0.02561235,0.02089444,168083,0.18184635000000005,White
517,1,139718,0.02952932,0.62967224,0.35540364,0.8156147,0.1843853,0.04578528,0.0422673,0.00126991,0.07409219,0.0182592,116544,0.2742686,White
518,2,131680,-0.02969968,0.47002937,0.51179186,0.79639833,0.20360167,0.10748564,0.05289594,0.00183004,0.01753139,0.02495863,102730,-0.041762489999999985,White
519,3,134803,-0.00668747,0.56969485,0.41012835,0.67863141,0.32136859,0.07109096,0.09399866,0.02587212,0.13673033,0.01628135,108959,0.1595665,White
520,4,136235,0.0038644,0.47478352,0.51142835,0.7947208,0.2052792,0.12842609,0.03190961,0.00413521,0.01768484,0.0213981,106645,-0.03664482999999996,White
521,5,133021,-0.01981835,0.32441813,0.66088199,0.92379344,0.07620656,0.01990842,0.01549517,0.00090803,0.02008416,0.01594431,102419,-0.33646386,White
522,6,132792,-0.02150577,0.61083571,0.37281953,0.38035179,0.61964821,0.24331999,0.35644121,0.00114385,0.01357575,0.02601768,99663,0.23801618000000002,Minority
523,7,137794,0.01535208,0.49611809,0.48467043,0.7897151,0.2102849,0.06377402,0.03942779,0.00090731,0.08912837,0.01251084,99194,0.011447660000000026,White
524,8,137165,0.01071722,0.28352296,0.69974459,0.92709607,0.07290393,0.01540357,0.02221906,0.00087208,0.01006683,0.01953647,105495,-0.41622163,White
525,9,132797,-0.02146893,0.27651929,0.70346616,0.92637106,0.07362894,0.01050175,0.03516142,0.00067095,0.00657332,0.01658888,102840,-0.42694687,White
526,10,135741,0.0002243,0.22061906,0.76339785,0.91791703,0.08208297,0.02811008,0.02579502,0.00108488,0.0066449,0.01684474,103237,-0.5427787900000001,White
527,11,137748,0.01501313,0.35843099,0.6218742,0.86669725,0.13330275,0.06447676,0.02284718,0.00089003,0.02003945,0.0191953,108985,-0.26344321000000004,White
528,12,136562,0.00627394,0.46350837,0.51818513,0.79472154,0.20527846,0.12373035,0.0427637,0.00107205,0.01408195,0.02208595,110070,-0.05467675999999999,White
529,13,133817,-0.01395293,0.47589712,0.50549605,0.80027788,0.19972212,0.05407244,0.09961671,0.0011307,0.02041012,0.02136834,104360,-0.029598929999999968,White
530,14,137127,0.01043721,0.61206616,0.37250342,0.62181343,0.37818657,0.20947596,0.11990197,0.00157081,0.02947633,0.02170745,105678,0.23956274000000005,White
531,15,135785,0.00054852,0.42002298,0.56586343,0.84400563,0.15599437,0.05650431,0.03963721,0.00138725,0.0331506,0.02000517,104523,-0.14584044999999995,White
532,16,135918,0.00152855,0.40600621,0.57988724,0.66415793,0.33584207,0.08379377,0.21351133,0.00103535,0.01759102,0.02719788,100449,-0.17388103000000005,White
533,17,138377,0.01964799,0.69688356,0.28896579,0.34106065,0.65893935,0.52082357,0.12086566,0.00084194,0.01026588,0.02010122,104521,0.40791776999999996,Black
534,18,134831,-0.00648115,0.49241352,0.49215191,0.69162496,0.30837504,0.13215938,0.12358606,0.00079313,0.03705977,0.01890284,105910,0.0002616099999999677,White
535,19,135788,0.00057063,0.38764055,0.59601908,0.8165893,0.1834107,0.09395602,0.05315328,0.00106907,0.00891827,0.02083744,106635,-0.20837853000000006,White
536,20,132098,-0.02661959,0.32295016,0.66317709,0.86290331,0.13709669,0.02098227,0.07493103,0.00056361,0.01439688,0.01969683,101133,-0.34022693000000004,White
537,21,135495,-0.00158838,0.44993983,0.53187074,0.78309274,0.21690726,0.09538214,0.05511947,0.0013306,0.04420662,0.01983458,104464,-0.08193091000000002,White
538,22,131876,-0.02825543,0.56491196,0.41807317,0.5649983,0.4350017,0.22742433,0.11969104,0.00160056,0.06969156,0.0221084,96841,0.14683879,White
539,23,135543,-0.00123469,0.50063746,0.4802262,0.80422181,0.19577819,0.03950222,0.04421452,0.00103367,0.09447901,0.01171487,98678,0.020411259999999987,White
540,24,140062,0.03206412,0.42599901,0.55649121,0.79321629,0.20678371,0.09511435,0.04432317,0.00154963,0.04493917,0.01736352,103896,-0.1304922,White
541,25,139529,0.02813665,0.6310244,0.35062379,0.68878315,0.31121685,0.18391268,0.07928955,0.00149654,0.03280731,0.01744764,111591,0.28040061000000005,White
542,26,139861,0.03058303,0.75862593,0.22556462,0.37919532,0.62080468,0.45132395,0.12512415,0.00110563,0.03576448,0.01701554,106726,0.53306131,Black
543,27,139295,0.02641239,0.6439648,0.34185651,0.3876016,0.6123984,0.46150269,0.11671519,0.00170852,0.02369687,0.01911723,98916,0.30210829,Black
544,28,139070,0.02475445,0.58348582,0.40033166,0.59082624,0.40917376,0.27157684,0.07677851,0.00140713,0.04239345,0.02168308,105889,0.18315416000000007,White
545,29,140145,0.03267572,0.71715931,0.26543336,0.474441,0.525559,0.3376709,0.15634099,0.00125322,0.02151196,0.01970281,106127,0.45172595,Minority
546,30,139199,0.025705,0.64125042,0.34195127,0.66928815,0.33071185,0.14813782,0.10961641,0.00121476,0.0523067,0.02368333,111133,0.29929915,White
547,31,140104,0.0323736,0.41137764,0.57128523,0.67487752,0.32512248,0.10359592,0.10270429,0.00196943,0.09639428,0.02300607,102060,-0.15990759,White
548,32,135681,-0.00021782,0.33857629,0.64411884,0.8579898,0.1420102,0.02945557,0.03338167,0.00110483,0.05394928,0.01947264,101373,-0.30554254999999997,White
549,33,138096,0.01757741,0.22968291,0.75544098,0.9151877,0.0848123,0.01110625,0.04687611,0.00060006,0.00805508,0.01477782,98323,-0.5257580700000001,White
550,34,132827,-0.02124787,0.24384913,0.73921322,0.91583059,0.08416941,0.00704882,0.04620891,0.00115002,0.00768331,0.01866796,100868,-0.49536409000000003,White
551,35,134871,-0.0061864,0.19279829,0.7924816,0.94732444,0.05267556,0.00653162,0.01285191,0.00101816,0.00715596,0.02045933,104109,-0.59968331,White
552,36,135905,0.00143276,0.29574786,0.6854922,0.85910959,0.14089041,0.02179146,0.05102722,0.00109247,0.04482042,0.02009958,103435,-0.38974434,White
553,37,133683,-0.01494033,0.23334398,0.74952092,0.91042279,0.08957721,0.00943834,0.04474509,0.00057056,0.00813283,0.02444685,103408,-0.51617694,White
554,38,133675,-0.01499927,0.22473085,0.75842037,0.94960904,0.05039096,0.00700062,0.01154572,0.00096295,0.00560434,0.02085741,103848,-0.5336895199999999,White
555,39,138928,0.0237081,0.22749925,0.75484504,0.92194871,0.07805129,0.01656662,0.02565303,0.0013033,0.00907723,0.02106394,108954,-0.52734579,White
