,id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,Majority,PopDensity
611,8,392828,0.57886257,0.40125373,0.59860291,0.40139709,0.27133727,0.08013313,0.0023732,0.03149684,0.01887702,313079,0.17760884,White,2426777.3236453487
612,9,393632,0.50963844,0.47951423,0.57157273,0.42842727,0.3312337,0.06984965,0.00125344,0.01331814,0.01614869,315134,0.03012421000000004,White,289697.1538379422
613,10,393892,0.54822014,0.44069994,0.48140077,0.51859923,0.43686129,0.04772484,0.00157471,0.01839994,0.02159183,306088,0.10752019999999995,Minority,381444.05989008525
614,11,392777,0.59540219,0.388697,0.53933363,0.46066637,0.3772553,0.04152185,0.00187835,0.02975339,0.01658574,313040,0.20670519000000004,White,829518.9835705317
615,12,394691,0.32395217,0.66221676,0.72822593,0.27177407,0.17978688,0.0534713,0.00094334,0.01906402,0.01916263,304238,-0.33826459,White,589010.2523672578
616,13,393709,0.25259669,0.73105613,0.82020751,0.17979249,0.07835835,0.05727837,0.00103175,0.01826201,0.02373675,310152,-0.47845944,White,902923.0410437103
617,1,443458,0.38682682,0.58737486,0.86570901,0.13429099,0.0326854,0.03808716,0.00132654,0.02129331,0.03897749,334706,-0.20054804000000004,White,130581.67843125733
618,2,443209,0.32580769,0.6474913,0.79606575,0.20393425,0.01200422,0.03319992,0.00176058,0.01577945,0.14219741,334549,-0.32168361,White,23104.83330066408
619,1,383396,0.2472562,0.73637236,0.90054139,0.09945861,0.03274351,0.02638127,0.00080372,0.01194005,0.02397333,311054,-0.4891161599999999,White,923545.1063603589
620,2,384759,0.47503302,0.50328528,0.7762363,0.2237637,0.10641124,0.05413215,0.00148572,0.03648057,0.02492932,304902,-0.028252259999999974,White,5143051.653177991
621,3,383691,0.42745794,0.55296726,0.72057825,0.27942175,0.16978718,0.05817742,0.0011772,0.026548,0.02505754,303262,-0.12550931999999998,White,2213982.8549252576
622,4,383414,0.35534111,0.62700616,0.80782871,0.19217129,0.07008587,0.05083049,0.00119408,0.04938973,0.01817213,279714,-0.27166504999999996,White,1418981.4616723843
623,5,383440,0.59600804,0.37638401,0.65308923,0.34691077,0.14316845,0.12497659,0.00138174,0.06338256,0.01945738,309754,0.21962402999999997,White,4384779.265239739
624,6,384544,0.21592126,0.76700589,0.87257199,0.12742801,0.04228488,0.04602502,0.00100337,0.00850365,0.02710099,299989,-0.55108463,White,268958.94124350895
625,7,384889,0.23934158,0.74528895,0.86241666,0.13758334,0.06572197,0.03595074,0.00094581,0.00837859,0.02408636,299215,-0.5059473699999999,White,230992.23160680072
626,8,384060,0.21453446,0.77104875,0.83179909,0.16820091,0.1117136,0.02589749,0.00098891,0.0064445,0.02075383,301342,-0.55651429,White,207402.8596352647
627,9,383893,0.60055717,0.38384078,0.37926078,0.62073922,0.55184977,0.03595247,0.0011218,0.01885446,0.01698137,291496,0.21671638999999998,Black,1406382.7140798236
628,10,383235,0.18090616,0.80550725,0.90758091,0.09241909,0.02139319,0.0360123,0.00139292,0.007234,0.02438271,304396,-0.62460109,White,435123.1623445211
629,11,384066,0.24679468,0.73430961,0.88972844,0.11027156,0.02653984,0.04005176,0.00089223,0.0122213,0.02731355,303732,-0.48751492999999996,White,914964.5103065219
630,12,383053,0.20892708,0.77363975,0.88042256,0.11957744,0.03264223,0.04346596,0.00095049,0.00975485,0.03082676,304054,-0.56471267,White,484231.99631103204
631,13,383544,0.29818473,0.68335161,0.81339353,0.18660647,0.08150364,0.05757587,0.00130403,0.02036136,0.02410575,292171,-0.38516688,White,1219286.124568854
632,14,384050,0.57412266,0.39704364,0.57836967,0.42163033,0.23909272,0.12482939,0.00179855,0.03807881,0.0239829,297462,0.17707902000000003,White,5505526.478300586
633,15,384685,0.21670831,0.7691508,0.89591835,0.10408165,0.03144319,0.03466095,0.00096171,0.01124735,0.02416122,303627,-0.55244249,White,279162.2717707899
634,16,384647,0.55062817,0.41962042,0.56919479,0.43080521,0.30245018,0.07742912,0.00452552,0.02904452,0.02468062,290795,0.13100774999999998,White,1692515.6541930183
635,17,383954,0.58254874,0.40112933,0.50314321,0.49685679,0.34480461,0.09468682,0.00129565,0.04379299,0.01706557,297148,0.18141941,White,8160804.146915298
636,18,383520,0.60050344,0.38566762,0.35389861,0.64610139,0.55242458,0.05548974,0.00110552,0.02937044,0.01343505,290360,0.21483582,Black,743413.0591299378
637,1,378283,0.23240037,0.75727659,0.68432071,0.31567929,0.15942084,0.11496253,0.00137048,0.0098092,0.03248033,291869,-0.52487622,White,205334.82257442738
638,2,379027,0.36423189,0.62246696,0.50119135,0.49880865,0.13421312,0.31324685,0.00218444,0.03198795,0.02828594,277417,-0.25823507,White,3905524.2442331905
639,3,378681,0.34703386,0.63509396,0.63602408,0.36397592,0.0949339,0.16202343,0.00190138,0.07965144,0.03162459,266122,-0.28806009999999993,White,1960132.4250247367
640,4,377957,0.21674638,0.7702053,0.73759501,0.26240499,0.07628273,0.12706089,0.00177867,0.0142638,0.04474931,290105,-0.55345892,White,301372.21850054746
641,5,377710,0.23743301,0.75190663,0.68268827,0.31731173,0.11656156,0.15885861,0.00132834,0.01353505,0.03061117,286072,-0.51447362,White,387510.2601989128
642,6,378402,0.26106608,0.72425202,0.65577788,0.34422212,0.09731958,0.20534957,0.00339409,0.0110308,0.03131437,284023,-0.46318594,White,353361.46565051127
643,7,378216,0.64906139,0.34062659,0.09867953,0.90132047,0.21879852,0.51632446,0.00162519,0.16854096,0.02810346,275660,0.30843479999999995,Hispanic,34862476.33621482
644,8,378794,0.21215066,0.77517163,0.65169517,0.34830483,0.04964271,0.25019255,0.0018756,0.02087404,0.03322232,280444,-0.56302097,White,1665965.6659848562
645,9,379010,0.83488794,0.15459365,0.09515899,0.90484101,0.52761343,0.29110397,0.00154341,0.08989639,0.02075027,279900,0.68029429,Black,11424059.135388697
646,10,378893,0.43880254,0.53933777,0.61595584,0.38404416,0.07470957,0.22520332,0.00296682,0.06309934,0.02877921,280098,-0.10053523000000003,White,1461451.0155272263
647,11,377938,0.22138213,0.76517928,0.41379235,0.58620765,0.05902843,0.48999528,0.00203281,0.02073833,0.02581486,273021,-0.5437971500000001,Hispanic,237595.71404556977
648,12,378328,0.38009364,0.6028295,0.60503639,0.39496361,0.09480128,0.19214983,0.00308102,0.0835226,0.03011452,271663,-0.22273586,White,6409794.814137293
649,13,377988,0.19397415,0.7901525,0.6043552,0.3956448,0.05782509,0.2807803,0.00113959,0.02871967,0.03522804,282559,-0.59617835,White,80224.35727979025
650,14,378341,0.50772109,0.47908349,0.41272934,0.58727066,0.30955131,0.23047482,0.00144127,0.03397317,0.02292232,290023,0.028637599999999985,Minority,928371.5252150681
651,15,377969,0.59667048,0.39247567,0.06601858,0.93398142,0.00418901,0.92245027,0.00042497,0.00648461,0.0142669,263547,0.20419481,Hispanic,4963913.052009431
652,16,378855,0.64990099,0.33350495,0.17064116,0.82935884,0.04813212,0.75360534,0.00326378,0.02712456,0.02550992,289848,0.31639604,Hispanic,7115164.258845659
653,17,378020,0.32177123,0.66257598,0.61199307,0.38800693,0.13103537,0.21323084,0.00180927,0.02163166,0.02803502,289067,-0.34080474999999993,White,344109.4356940008
654,18,378805,0.81818516,0.16992659,0.14357827,0.85642173,0.44519072,0.36428639,0.00327356,0.04700811,0.0220754,283483,0.64825857,Black,10226929.192135286
655,19,378600,0.30704151,0.6779472,0.5228104,0.4771896,0.08537447,0.33990469,0.00154817,0.03378612,0.02757613,288728,-0.37090568999999995,White,158005.3976445476
656,20,378314,0.73089243,0.2543946,0.1105751,0.8894249,0.04206646,0.83589544,0.00191759,0.01168276,0.0283066,282125,0.47649783,Hispanic,17082379.309109595
657,21,378274,0.32783005,0.65599747,0.59307299,0.40692701,0.0594818,0.29895123,0.00325228,0.02727022,0.02916913,285953,-0.32816742,White,955294.5553872506
658,22,378192,0.36161606,0.62324945,0.48028652,0.51971348,0.13318894,0.29920235,0.00129447,0.07134024,0.02317383,276562,-0.26163338999999997,Minority,837630.7851804901
659,23,378177,0.3646262,0.62196755,0.38081976,0.61918024,0.03452765,0.55427469,0.00358783,0.01749243,0.02459829,286524,-0.25734135,Hispanic,31189.08134944597
660,24,378089,0.39232693,0.59068688,0.62858255,0.37141745,0.07793518,0.18820588,0.00552817,0.07706377,0.02978325,290331,-0.19835995,White,11160851.578080788
661,25,378947,0.35338293,0.63220814,0.65016395,0.34983605,0.10016413,0.18150418,0.00372002,0.03774615,0.03298676,285751,-0.27882521000000005,White,3296518.388571377
662,26,377867,0.27969527,0.70587469,0.75160246,0.24839754,0.03591786,0.12746935,0.00163618,0.05101259,0.03356829,281754,-0.42617942000000003,White,399400.02994699264
663,27,378708,0.2921232,0.69481028,0.50080323,0.49919677,0.0569201,0.40507475,0.0014191,0.02028028,0.02363546,288211,-0.40268708,White,213869.50373050416
664,28,379026,0.54603387,0.44417747,0.06341694,0.93658306,0.00583337,0.92273452,0.00061684,0.00413895,0.01224931,262627,0.10185640000000001,Hispanic,183283.73691326473
665,29,378564,0.67862383,0.30977538,0.09484921,0.90515079,0.13286754,0.7516648,0.00112504,0.02200563,0.02973527,274657,0.36884845000000005,Hispanic,13149541.356488066
666,30,377583,0.82630666,0.16246886,0.12369757,0.87630243,0.46928736,0.39116589,0.00125018,0.01186562,0.02659407,270361,0.6638378,Black,5887852.175594848
667,31,378380,0.53414333,0.4464945,0.72103734,0.27896266,0.02653697,0.13826718,0.00219106,0.0891532,0.02326782,286619,0.08764883000000001,White,1545272.714881766
668,32,378486,0.68945472,0.2953948,0.18092319,0.81907681,0.19084604,0.59126314,0.00141384,0.03051073,0.03727192,269479,0.39405991999999995,Hispanic,18578188.73538633
669,33,378395,0.67685846,0.30837889,0.19268001,0.80731999,0.12168066,0.63466896,0.00185367,0.04263069,0.03600013,276749,0.36847957000000003,Hispanic,13029987.038655495
670,34,378283,0.56501258,0.42401545,0.10055271,0.89944729,0.00647356,0.88198237,0.00079857,0.00901714,0.01474389,270485,0.14099712999999997,Hispanic,1843010.8375901459
671,35,377969,0.76142326,0.21666541,0.42920776,0.57079224,0.10200363,0.40220651,0.01018365,0.05507101,0.03060666,305097,0.5447578500000001,Minority,7979225.238847897
672,36,379490,0.17541999,0.81419444,0.73315026,0.26684974,0.09501927,0.1311099,0.00093499,0.01501872,0.0252205,288773,-0.63877445,White,235946.94496832098
673,37,378970,0.77827783,0.19960018,0.59621635,0.40378365,0.05671707,0.21759741,0.00212713,0.11292903,0.02335132,318740,0.5786776499999999,White,17989818.852392778
674,38,378167,0.41099863,0.57474748,0.48667597,0.51332403,0.1460653,0.23522601,0.00196051,0.11720456,0.02445669,281559,-0.16374885,Minority,15382872.769146092
675,39,379498,0.29055302,0.69552645,0.61610505,0.38389495,0.17889696,0.16199084,0.00121554,0.01954966,0.02661651,287115,-0.40497343,White,1091088.2427235995
676,40,378385,0.38926581,0.59541405,0.55999613,0.44000387,0.11669436,0.2338578,0.00339817,0.06840741,0.02750763,279268,-0.20614824000000004,White,7850609.770396848
677,41,378359,0.48387695,0.49757082,0.52755908,0.47244092,0.11948846,0.13186765,0.00219042,0.2012936,0.02288877,271181,-0.013693870000000052,White,13196468.325761678
678,42,377959,0.54151076,0.44149995,0.55414361,0.44585639,0.1193512,0.15906756,0.00170648,0.15031976,0.0217436,301790,0.10001081,White,15856058.826260958
679,43,378380,0.2400397,0.74927721,0.65811603,0.34188397,0.14308343,0.16291935,0.00104346,0.01055088,0.0275917,292298,-0.5092375100000001,White,197808.50392084607
680,44,378357,0.59736437,0.38723847,0.34937262,0.65062738,0.1309206,0.30869378,0.00188604,0.19891315,0.0249392,294797,0.21012589999999998,Minority,13121249.626081698
681,45,379293,0.5850806,0.40116359,0.26273239,0.73726761,0.19831074,0.1808118,0.00153891,0.35354961,0.0146055,282017,0.18391700999999994,Asian,11527788.98382099
682,46,378051,0.56817895,0.41778328,0.24608572,0.75391428,0.1896978,0.44481965,0.00191632,0.11496489,0.03050323,278659,0.15039566999999998,Hispanic,14446802.831265109
683,47,378287,0.64285961,0.34190929,0.29628953,0.70371047,0.30419836,0.29853212,0.00465391,0.08953855,0.027115,284492,0.30095032000000005,Black,12926186.308635294
684,48,378119,0.62477154,0.35093911,0.49539447,0.50460553,0.11154142,0.23689417,0.00298718,0.13976503,0.02674408,284549,0.27383243,Minority,13212126.22884789
685,49,378607,0.21332599,0.77397053,0.69417534,0.30582466,0.0279417,0.23785691,0.00211476,0.01405141,0.02916692,297906,-0.5606445400000001,White,91923.10087275488
686,50,379104,0.32464389,0.65951361,0.68385821,0.31614179,0.07661301,0.18220612,0.0020017,0.02818147,0.03078985,291752,-0.33486972,White,1427737.595754965
687,51,378441,0.21343749,0.77324047,0.55950524,0.44049476,0.06557002,0.33920153,0.00233085,0.0154709,0.02850182,284017,-0.55980298,White,48031.73899987344
688,52,378829,0.34631918,0.63722314,0.5779042,0.4220958,0.09143533,0.23958137,0.00166,0.06927469,0.02610402,280723,-0.29090396,White,4041374.8399705198
689,53,379262,0.57295155,0.41821576,0.08606901,0.91393099,0.01195143,0.877856,0.00044514,0.02265348,0.01589409,267332,0.15473578999999998,Hispanic,1539846.9373399948
690,54,379252,0.69250166,0.29350511,0.06968178,0.93031822,0.02334256,0.89726208,0.00168668,0.01047669,0.02320705,280432,0.39899655,Hispanic,3382924.856964052
691,55,378171,0.63368753,0.34468792,0.31982235,0.68017765,0.11398177,0.51966086,0.00187813,0.03718764,0.0355258,277404,0.28899961,Hispanic,1048163.1042074306
692,56,379189,0.74650972,0.24257814,0.10267838,0.89732162,0.37886522,0.45586577,0.00271353,0.06347317,0.02793362,273076,0.50393158,Hispanic,16775949.64654352
693,57,379020,0.19087365,0.79411803,0.69218197,0.30781803,0.0586046,0.20820962,0.0019511,0.01570417,0.02964792,293680,-0.60324438,White,90902.63199506124
694,58,377856,0.64477804,0.34054299,0.26073211,0.73926789,0.1201655,0.59237145,0.00316491,0.02424921,0.02983311,286896,0.30423505000000006,Hispanic,5404445.399259317
695,59,379226,0.51449238,0.47030212,0.41788184,0.58211816,0.07558712,0.40389013,0.0036065,0.09506151,0.02633793,294746,0.04419025999999998,Minority,5888792.794390141
696,60,378142,0.49710842,0.48775967,0.41971368,0.58028632,0.19030277,0.2496515,0.00174596,0.13159527,0.02062743,286948,0.009348750000000017,Minority,15769817.184587657
697,61,377993,0.53129946,0.45166531,0.40387439,0.59612561,0.12636729,0.41818893,0.00471433,0.04400038,0.0310377,291452,0.07963414999999996,Hispanic,11867781.14511321
698,62,379398,0.61866244,0.36561342,0.55720483,0.44279517,0.15302649,0.20740895,0.00168734,0.06670616,0.02397503,312325,0.25304902,White,22299283.940888926
699,63,378363,0.30886894,0.67324401,0.60340675,0.39659325,0.14669415,0.19259499,0.00156807,0.03755764,0.02334575,302282,-0.36437507,White,212352.45716970364
700,64,379127,0.54441134,0.43954199,0.43948299,0.56051701,0.14035549,0.1880991,0.00220261,0.21537043,0.02428671,292835,0.10486935000000003,Minority,14917658.003764391
701,65,378945,0.25949598,0.72874198,0.55827437,0.44172563,0.09232101,0.31113549,0.00133536,0.02334867,0.02127852,298047,-0.469246,White,128460.45609382202
702,66,378302,0.53159185,0.45780285,0.12673802,0.87326198,0.01862842,0.83940851,0.00109644,0.00961775,0.01981684,271789,0.073789,Hispanic,159600.92885237152
703,67,378532,0.61458315,0.36963441,0.26172531,0.73827469,0.07070642,0.62180029,0.00140052,0.04025501,0.03406139,280611,0.24494873999999994,Hispanic,18749404.959646292
704,68,378778,0.73280366,0.255266,0.20763883,0.79236117,0.46165393,0.25107793,0.00181584,0.07432648,0.02487195,276456,0.47753766,Black,10026561.006470814
705,69,378021,0.49251554,0.48377166,0.43513818,0.56486182,0.26799923,0.22832709,0.01602633,0.05184881,0.03286177,275609,0.008743879999999982,Minority,2962794.7878749296
706,70,378867,0.53704139,0.4470193,0.42299403,0.57700597,0.18456081,0.23708623,0.00175453,0.1390328,0.02626616,289536,0.09002208999999994,Minority,12174955.189284788
707,71,378399,0.69047165,0.29382777,0.2450776,0.7549224,0.23756345,0.47416262,0.00157197,0.03661736,0.02476211,274815,0.39664388,Hispanic,13956370.630569763
708,72,379322,0.52575857,0.45965243,0.24988547,0.75011453,0.04576878,0.66944306,0.00170748,0.02764243,0.02110403,288144,0.06610614000000004,Hispanic,428068.07231356075
709,73,378720,0.58853194,0.39466705,0.28207647,0.71792353,0.10193168,0.56114082,0.00487831,0.05229728,0.0307905,274890,0.19386488999999996,Hispanic,10795261.77756349
710,74,377985,0.47806463,0.50769183,0.33214566,0.66785434,0.10323547,0.46646533,0.00162182,0.08917145,0.02615133,281783,-0.029627199999999965,Hispanic,14022285.577042587
711,75,377823,0.50623255,0.47656876,0.54660631,0.45339369,0.13672922,0.18723204,0.00226329,0.10678523,0.0288409,280123,0.029663790000000023,White,6857622.073656429
712,76,378449,0.59105641,0.39445641,0.58238173,0.41761827,0.090379,0.17572257,0.00179244,0.13789611,0.01712239,312982,0.1966,White,24412415.407330874
713,77,378983,0.36333108,0.62253493,0.5077258,0.4922742,0.12323307,0.24414971,0.00182381,0.10720235,0.02463458,265927,-0.25920385000000007,White,1912305.6565855483
714,1,362679,0.3310379,0.60041064,0.82181473,0.17818527,0.01773248,0.09802179,0.01288233,0.03450305,0.01905156,246384,-0.26937274,White,2060073.8291602463
715,2,364379,0.23222842,0.71215362,0.85040686,0.14959314,0.0090609,0.09744881,0.00661092,0.01827843,0.02044324,248982,-0.47992520000000005,White,73703.768900812
716,3,363475,0.34171077,0.61551055,0.76683936,0.23316064,0.01673367,0.14283189,0.00584179,0.02130718,0.05245701,260194,-0.27379978,White,55671.60812582393
717,4,363166,0.19600491,0.76377394,0.85211553,0.14788447,0.00864162,0.09034691,0.00984584,0.01533678,0.02520534,264071,-0.56776903,White,33520.79565938183
718,5,363734,0.2970603,0.62905002,0.76529305,0.23470695,0.01366479,0.15257673,0.02055646,0.0334487,0.02120279,261475,-0.33198972,White,2892254.82998358
719,6,363003,0.2620016,0.67352361,0.84258631,0.15741369,0.01121976,0.08517262,0.01455021,0.03215149,0.01574758,225495,-0.41152201000000005,White,2614745.9979858636
720,7,363965,0.55918556,0.39663427,0.80369729,0.19630271,0.01708546,0.09354145,0.00972402,0.05755538,0.01653443,277663,0.16255128999999996,White,3138374.5270618475
721,8,363224,0.5756391,0.37626311,0.65147626,0.34852374,0.02986938,0.21673154,0.02487467,0.05735127,0.0271157,273089,0.19937598999999995,White,18293878.9599177
722,9,363991,0.55191898,0.39780117,0.63016596,0.36983404,0.02854915,0.23589603,0.02777674,0.05997795,0.02847415,266698,0.15411780999999997,White,3970003.5202355026
723,1,374909,0.37959083,0.60232278,0.75244249,0.24755751,0.15906518,0.03604917,0.00231197,0.02784539,0.02371299,294986,-0.22273194999999996,White,390069.1978581309
724,2,374481,0.49204976,0.48694604,0.65741142,0.34258858,0.18828219,0.075921,0.00394232,0.06256186,0.02194208,295004,0.005103719999999978,White,1200772.951846373
725,3,375231,0.69991309,0.27864,0.42623301,0.57376699,0.44844537,0.07192319,0.00434169,0.04348697,0.02363067,299653,0.42127309,Black,12420715.466532456
726,4,375967,0.75139806,0.23238877,0.3690418,0.6309582,0.47288167,0.11175886,0.00166804,0.03958147,0.01999966,296755,0.51900929,Black,7406295.55271113
727,5,375930,0.35387179,0.62567995,0.76132394,0.23867606,0.17254863,0.02823872,0.00116779,0.01622337,0.01923051,302280,-0.27180815999999997,White,333392.29844844685
728,6,374758,0.36237366,0.61760982,0.81325295,0.18674705,0.0525943,0.09188075,0.00120303,0.02415881,0.01960764,295089,-0.25523616,White,575979.4399873838
729,7,374499,0.51482218,0.46391366,0.57348523,0.42651477,0.22811759,0.12512039,0.00331345,0.05658377,0.02687415,278260,0.05090852000000001,White,1797764.2985947502
730,8,375033,0.80170141,0.1754235,0.60089918,0.39910082,0.12500937,0.14464155,0.0022219,0.11910929,0.01787942,306945,0.62627791,White,33943901.96367494
731,9,375248,0.20510212,0.78288979,0.92886628,0.07113372,0.03191224,0.01249211,0.00082163,0.00577444,0.01780972,304272,-0.57778767,White,234681.75052589658
732,10,374899,0.61136482,0.36969044,0.54084916,0.45915084,0.08678254,0.12616093,0.00211656,0.23452712,0.01530117,267888,0.24167438000000002,White,2725800.784630369
733,11,375795,0.67630568,0.29932084,0.58617826,0.41382174,0.06566619,0.12404762,0.00192284,0.21083065,0.01339444,290195,0.37698484000000004,White,10324107.680143256
734,12,375887,0.57565631,0.40315346,0.69199992,0.30800008,0.14776925,0.06467749,0.00127751,0.07947161,0.01510759,296672,0.17250284999999993,White,8420061.878548436
735,13,375207,0.53502496,0.44393864,0.54492896,0.45507104,0.28986491,0.06431721,0.00402814,0.08764611,0.02261146,285740,0.09108632,White,3506347.1749573364
736,14,375227,0.64614345,0.33409044,0.46770068,0.53229932,0.40687703,0.07256549,0.00372458,0.04461431,0.02201806,297483,0.31205300999999996,Minority,6028673.992795699
737,15,374372,0.5698872,0.41662057,0.46553419,0.53446581,0.46057455,0.04132586,0.00218589,0.01787229,0.02060887,295989,0.15326663000000001,Minority,392280.1888204472
738,16,376033,0.40787892,0.57919154,0.63775548,0.36224452,0.30085221,0.03291574,0.00094765,0.01470875,0.01596892,297578,-0.17131261999999997,White,268847.40262198483
739,17,375506,0.40166067,0.57944167,0.79792067,0.20207933,0.12259289,0.04018291,0.0012245,0.01917059,0.0195323,301347,-0.17778100000000002,White,378635.29494312906
740,18,375077,0.67731629,0.30446421,0.38638715,0.61361285,0.24751198,0.24749395,0.00327651,0.11376965,0.02327442,277429,0.37285208000000003,Minority,10406066.102855377
741,19,374979,0.73425966,0.24721035,0.42529035,0.57470965,0.13714826,0.2153407,0.00214957,0.21433095,0.02054417,292151,0.48704930999999996,Minority,18637992.954681166
742,20,375997,0.35950432,0.62312532,0.82682629,0.17317371,0.07887828,0.03561657,0.00099549,0.03917888,0.01683556,307385,-0.263621,White,411935.6328115763
743,21,375035,0.5221853,0.45832853,0.5747465,0.4252535,0.12329356,0.19539933,0.00203877,0.09193092,0.02375578,279090,0.06385676999999995,White,1129431.9970541229
744,22,375525,0.68205363,0.29821789,0.4904351,0.5095649,0.09829856,0.11658009,0.00242264,0.28503407,0.01346417,286464,0.38383574,Minority,9123008.60453494
745,23,375798,0.54392036,0.43728782,0.73355848,0.26644152,0.12294576,0.04847182,0.00131579,0.07647799,0.0166566,296399,0.10663254,White,560584.2284515959
746,1,321632,0.67010094,0.29775071,0.89319681,0.10680319,0.02069386,0.02130002,0.00106654,0.03039243,0.02517101,260657,0.37235023,White,259243.196296648
747,2,321445,0.65177048,0.31558537,0.91472757,0.08527243,0.01381219,0.02107837,0.00090969,0.01418743,0.02357244,263825,0.33618511000000006,White,206396.3973211148
748,1,385153,0.59209472,0.37501461,0.78735634,0.21264366,0.02139548,0.0820235,0.00733486,0.05742222,0.04217866,311935,0.21708010999999994,White,418631.40428123047
749,2,385598,0.67869009,0.28883911,0.61610653,0.38389347,0.06575603,0.11215933,0.01242138,0.16913653,0.03074555,305280,0.38985098,White,13341919.129582683
750,3,384559,0.55840453,0.40848455,0.73132043,0.26867957,0.03748053,0.10858393,0.0163815,0.07633011,0.03425346,296554,0.14991998,White,8471096.64174453
751,4,385797,0.34990705,0.61904805,0.80924622,0.19075378,0.0144399,0.08617145,0.00549184,0.02268602,0.05706101,299171,-0.26914099999999996,White,63584.096522988504
752,5,385817,0.38834526,0.57523298,0.65590989,0.34409011,0.02179466,0.25333245,0.00564208,0.03489446,0.03280003,286951,-0.18688771999999998,White,194601.25259534706
753,6,385326,0.55876832,0.40573329,0.75106133,0.24893867,0.03791193,0.08198704,0.01408817,0.06632557,0.05266323,307634,0.15303502999999996,White,382349.96071380127
754,7,386022,0.89223627,0.08371679,0.56041252,0.43958748,0.09798833,0.07777408,0.00729408,0.24178425,0.02202252,327937,0.8085194800000001,White,23121719.649501055
755,8,385368,0.53245725,0.43445581,0.72802214,0.27197786,0.02671141,0.10730854,0.00737899,0.09782612,0.03252816,293807,0.09800144,White,179757.71384535698
756,9,384584,0.68976324,0.28286365,0.41054924,0.58945076,0.15050715,0.15756822,0.02519237,0.24436899,0.03188321,299813,0.40689959,Minority,12985037.274382243
757,10,385110,0.60901183,0.35426351,0.6565279,0.3434721,0.10506764,0.09787678,0.0215071,0.09864267,0.03383007,305527,0.25474832000000003,White,3710773.3963238606
758,11,385517,0.47475341,0.48672496,0.76898727,0.23101273,0.02058948,0.10347498,0.00842112,0.05283325,0.04473003,295685,-0.011971549999999997,White,349813.0345581075
759,12,385559,0.69488689,0.27260438,0.64881722,0.35118278,0.03425911,0.0730458,0.00716083,0.21233933,0.02089134,297731,0.42228251000000006,White,9777872.761755718
760,13,385439,0.37552785,0.59404709,0.83491513,0.16508487,0.01349897,0.06936736,0.00709531,0.0261106,0.04331749,296393,-0.21851924,White,174641.5999119306
761,14,385617,0.41688016,0.55654807,0.49394022,0.50605978,0.01292077,0.42531948,0.00321569,0.01925426,0.06084072,275835,-0.13966790999999995,Minority,155846.6706965311
762,15,384643,0.52252443,0.43800049,0.80115457,0.19884543,0.03428719,0.06159861,0.01088207,0.04934034,0.04194616,305916,0.08452394000000002,White,402406.9076166807
763,16,385013,0.56814752,0.39352894,0.77705348,0.22294652,0.03278484,0.06567828,0.01354191,0.06399831,0.04899042,313102,0.17461858000000002,White,297301.8595958362
764,17,385304,0.86570479,0.10966723,0.67519161,0.32480839,0.05393101,0.07579641,0.0065666,0.16602416,0.02409774,329699,0.75603756,White,13767698.263693288
765,18,384358,0.71882737,0.25193572,0.52214537,0.47785463,0.02801699,0.05902596,0.00426841,0.37272028,0.01296522,293786,0.46689165,White,8272853.562887893
766,19,385913,0.58965367,0.37732939,0.50947667,0.49052333,0.12300612,0.14975457,0.0374914,0.15887723,0.0421923,293774,0.21232428000000003,White,10847613.346106198
767,20,384584,0.44528363,0.51874132,0.71798556,0.28201444,0.0604805,0.08612606,0.02374384,0.08027166,0.03854816,288159,-0.07345768999999996,White,937254.5911833273
768,1,368726,0.54349665,0.43852657,0.71714172,0.28285828,0.10612488,0.13092548,0.0012482,0.02718574,0.02145932,287614,0.10497008000000002,White,5645915.570034761
769,2,368883,0.80674073,0.17701261,0.75926036,0.24073964,0.06495844,0.06702329,0.00138209,0.09126795,0.01565048,301716,0.62972812,White,5544728.888011344
770,3,368669,0.56296803,0.41923806,0.8672375,0.1327625,0.03882389,0.05709499,0.0009253,0.01685511,0.01594734,285314,0.14372996999999993,White,317004.72685360623
771,4,368794,0.52534275,0.45706821,0.8981727,0.1018273,0.02063545,0.03694619,0.00107509,0.0228239,0.0158306,287418,0.06827454,White,331346.3814881143
772,5,368854,0.51092968,0.46933256,0.90219454,0.09780546,0.01680902,0.02720275,0.00105078,0.02986081,0.01793238,289309,0.04159712000000004,White,251925.28095921513
773,6,367593,0.50430342,0.47764532,0.80785949,0.19214051,0.05335494,0.0698909,0.00101346,0.05121081,0.01598442,290095,0.026658099999999962,White,6818526.083516944
774,7,368746,0.70013451,0.28182324,0.59584765,0.40415235,0.09439126,0.24339454,0.00156153,0.05381229,0.0254015,290101,0.41831127000000007,White,18556306.89954041
775,8,368661,0.71891097,0.26669061,0.36606168,0.63393832,0.53416481,0.04369926,0.00122591,0.05080806,0.01406061,267556,0.45222036000000004,Black,4410204.087778591
776,9,368307,0.33310916,0.65214414,0.92097987,0.07902013,0.0109942,0.02765028,0.0008812,0.02193635,0.01174009,288243,-0.31903497999999997,White,1481932.5793190713
777,10,368613,0.35981508,0.62352138,0.88376144,0.11623856,0.0188791,0.06454693,0.00075297,0.01083939,0.0157303,292175,-0.2637063,White,523568.6523723048
