,id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,DemPct2,RepPct2,Margin2,Swing,R_Margin,R_Margin2,R_Swing,Majority
211,1,815433,0.35875985,0.62083021,0.88241769,0.11758231,0.02349509,0.05500106,0.00183922,0.01882925,0.01592606,626897,-0.26207036,0.37538039,0.60252229,-0.2271419,-0.03492846,-0.2604174854252874,-0.27953849657471264,0.019121011149425236,White
212,2,814910,0.52810118,0.44712244,0.79379352,0.20620648,0.06204856,0.05990029,0.00140732,0.06198857,0.01696729,616775,0.08097874,0.53335915,0.44223085,0.0911283,-0.01014956,0.08263161457471259,0.03873170342528735,0.04389991114942523,White
213,3,815157,0.7779198,0.191905,0.63647389,0.36352611,0.17533676,0.08260321,0.00157587,0.08264647,0.02660279,647263,0.5860148,0.78765216,0.18881002,0.59884214,-0.01282734,0.5876676745747127,0.5464455434252874,0.04122213114942532,White
214,4,814499,0.63729315,0.33698666,0.69830467,0.30169533,0.10162393,0.05979215,0.00155941,0.11923688,0.02041156,624597,0.30030649,0.64942921,0.32715851,0.3222707,-0.02196421,0.3019593645747126,0.26987410342528734,0.0320852611494253,White
215,5,815710,0.55889476,0.41424051,0.80635664,0.19364336,0.06007034,0.04023143,0.00113443,0.07243225,0.015482,624984,0.14465425,0.56061455,0.41578272,0.14483183,-0.0001775800000000105,0.14630712457471268,0.09243523342528741,0.053871891149425276,White
216,6,815560,0.32294146,0.65670762,0.89464613,0.10535387,0.03206394,0.03285038,0.00106497,0.01837328,0.0150653,610343,-0.33376616,0.33315776,0.64355418,-0.31039642,-0.02336974,-0.3321132854252874,-0.3627930165747126,0.030679731149425203,White
217,7,815222,0.41480004,0.56530441,0.89027392,0.10972608,0.01835088,0.01776326,0.00112352,0.01103466,0.05493669,638171,-0.15050437,0.43012613,0.54791345,-0.11778732,-0.03271705,-0.14885149542528736,-0.17018391657471266,0.021332421149425317,White
218,1,769615,0.77753413,0.20426633,0.4385886,0.5614114,0.45505377,0.04002075,0.00113237,0.05012371,0.01774318,611108,0.5732678,0.78530947,0.1985647,0.58674477,-0.01347697,0.5749206745747126,0.5343481734252873,0.040572501149425365,Black
219,2,769427,0.49288195,0.4887856,0.84975863,0.15024137,0.04427655,0.02988527,0.00095391,0.05187475,0.01738527,604880,0.00409635,0.48745174,0.49547438,-0.00802264,0.01211899,0.0057492245747126705,-0.06041923657471261,0.06616846114942529,White
220,3,769091,0.2849462,0.70305925,0.9011736,0.0988264,0.02617382,0.0209561,0.00107559,0.01338265,0.02793635,586655,-0.41811305,0.29209874,0.69024269,-0.39814395,-0.0199691,-0.4164601754252874,-0.45054054657471265,0.03408037114942527,White
221,4,770043,0.32278836,0.66273504,0.8494465,0.1505535,0.05726379,0.03510858,0.00239983,0.02064589,0.02949054,596293,-0.33994668,0.33037069,0.64903874,-0.31866805,-0.02127863,-0.3382938054252874,-0.37106464657471255,0.032770841149425155,White
222,5,769373,0.61278544,0.36957411,0.61754871,0.38245129,0.22623237,0.09297712,0.00419189,0.03463735,0.02989686,594243,0.24321133,0.62716172,0.35308721,0.27407451,-0.03086318,0.24486420457471264,0.22167791342528742,0.02318629114942524,White
223,6,769857,0.30461642,0.68298047,0.87245938,0.12754062,0.04304576,0.03635769,0.00312561,0.01273273,0.02815592,590604,-0.37836405,0.31079109,0.67147049,-0.3606794,-0.01768465,-0.3767111754252873,-0.41307599657471267,0.03636482114942537,White
224,7,769217,0.28076735,0.70688848,0.85038047,0.14961953,0.02626385,0.0495487,0.00448948,0.01903538,0.04573391,595838,-0.42612113,0.28348322,0.69818217,-0.41469895,-0.01142218,-0.4244682554252874,-0.4670955465747127,0.04262729114942534,White
225,8,768290,0.19663958,0.79441532,0.86826311,0.13173689,0.05424243,0.02544166,0.00164935,0.01323678,0.0314988,595991,-0.59777574,0.2067072,0.7794852,-0.572778,-0.02499774,-0.5961228654252874,-0.6251745965747126,0.029051731149425296,White
226,1,740089,0.2978278,0.68900457,0.67736545,0.32263455,0.26363911,0.03077115,0.00081443,0.01187597,0.01574628,569722,-0.39117677,0.32411354,0.66172273,-0.33760919,-0.05356758,-0.3895238954252874,-0.3900057865747127,0.00048189114942528283,White
227,2,740351,0.60658932,0.38253752,0.34422769,0.65577231,0.61935469,0.02134133,0.0006134,0.00936698,0.0093897,572223,0.2240518,0.63189906,0.35571464,0.27618442,-0.05213262,0.2257046745747126,0.2237878234252873,0.0019168511494253235,Black
228,3,740096,0.35659084,0.63404845,0.60428533,0.39571467,0.33853589,0.02318606,0.00078901,0.01355235,0.02104446,567798,-0.27745761,0.38260179,0.60508851,-0.22248672,-0.05497089,-0.27580473542528733,-0.2748833165747126,-0.0009214188505747081,White
229,4,740743,0.27764385,0.71152672,0.68583232,0.31416768,0.22232749,0.04530902,0.00167472,0.02270998,0.02251979,567856,-0.43388287,0.29749441,0.68761027,-0.39011586,-0.04376701,-0.4322299954252873,-0.4425124565747126,0.010282461149425347,White
230,1,542200,0.45653153,0.51079023,0.88142474,0.11857526,0.00978689,0.03817188,0.00225585,0.01613696,0.04355318,433539,-0.0542587,0.47658545,0.49675185,-0.0201664,-0.0340923,-0.05260582542528735,-0.07256299657471262,0.019957171149425267,White
231,2,542025,0.30573917,0.66410626,0.82917491,0.17082509,0.00767912,0.03206796,0.00237647,0.01094377,0.1134273,416584,-0.35836709,0.32750688,0.64875872,-0.32125184,-0.03711525,-0.3567142154252873,-0.37364843657471264,0.016934221149425353,White
232,1,745094,0.53422703,0.45514192,0.47444286,0.52555714,0.43630329,0.06108028,0.00131675,0.01378319,0.02116515,586294,0.07908511,0.55514895,0.43450885,0.1206401,-0.04155499,0.08073798457471272,0.06824350342528733,0.012494481149425384,Minority
233,2,745480,0.63368851,0.34615975,0.58156653,0.41843347,0.2451644,0.10829575,0.00141849,0.05290239,0.01894646,580900,0.28752876,0.64106563,0.33960863,0.301457,-0.01392824,0.2891816345747127,0.2490604034252874,0.040121231149425306,White
234,3,745518,0.34148755,0.6473933,0.68949212,0.31050788,0.18309571,0.08471384,0.00342424,0.02121635,0.02361213,587283,-0.30590575,0.35938444,0.6253156,-0.26593116,-0.03997459,-0.30425287542528734,-0.3183277565747126,0.014074881149425254,White
235,4,745790,0.65725985,0.32557936,0.56026929,0.43973071,0.26323852,0.10830778,0.00114927,0.05350511,0.02171481,593420,0.33168049,0.66363254,0.32198318,0.34164936,-0.009968870000000074,0.33333336457471263,0.28925276342528744,0.04408060114942521,White
236,5,745232,0.29861422,0.68953274,0.81516136,0.18483864,0.08407971,0.06416796,0.00078999,0.01591286,0.0217483,592414,-0.39091852,0.30253784,0.68490585,-0.38236801,-0.00855051,-0.38926564542528735,-0.43476460657471266,0.04549896114942533,White
237,6,745573,0.61887094,0.36409246,0.48746057,0.51253943,0.35417906,0.09966532,0.00141888,0.04734748,0.02138978,581446,0.25477848,0.62841628,0.35692482,0.27149146,-0.01671298,0.2564313545747126,0.21909486342528744,0.03733649114942519,Minority
238,7,745589,0.39240603,0.59621106,0.72361999,0.27638001,0.15938376,0.07787684,0.00146483,0.01309425,0.02680473,593925,-0.20380503,0.4006319,0.58587072,-0.18523882,-0.01856621,-0.20215215542528736,-0.2376354165747126,0.03548326114942526,White
239,8,745835,0.45678078,0.53119336,0.47440412,0.52559588,0.31774824,0.09346311,0.00416602,0.02613771,0.10036374,569369,-0.07441258,0.48167088,0.50435217,-0.02268129,-0.05173129,-0.0727597054252873,-0.07507788657471261,0.002318181149425301,Minority
240,9,745423,0.50102273,0.48029148,0.68645524,0.31354476,0.13884265,0.09013,0.00126759,0.06792681,0.01803345,564063,0.02073125,0.5055284,0.47749218,0.02803622,-0.00730497,0.022384124574712623,-0.02436037657471264,0.046744501149425265,White
241,10,746166,0.31241825,0.67728936,0.77209154,0.22790846,0.12241059,0.06233757,0.00104569,0.01978499,0.02430557,589083,-0.36487111,0.31145096,0.67632576,-0.3648748,3.6900000000561484e-06,-0.3632182354252873,-0.4172713965747126,0.05405316114942534,White
242,11,746090,0.46278811,0.52109011,0.84497033,0.15502967,0.03959502,0.06282607,0.0023412,0.01398526,0.03461263,613360,-0.058302,0.45557236,0.52831186,-0.0727395,0.0144375,-0.05664912542528743,-0.12513609657471259,0.06848697114942517,White
243,12,745808,0.70524987,0.27044938,0.36223271,0.63776729,0.40733243,0.15855948,0.00149455,0.06522181,0.02052555,570070,0.43480049,0.72533595,0.25800029,0.46733566,-0.03253517,0.43645336457471257,0.4149390634252873,0.021514301149425284,Black
244,13,745951,0.27920634,0.7093364,0.76681566,0.23318434,0.11417408,0.07733585,0.00092216,0.01870299,0.02338605,581244,-0.43013006,0.27928404,0.70780151,-0.42851747,-0.00161259,-0.42847718542528734,-0.48091406657471264,0.05243688114942532,White
245,14,745839,0.51752418,0.46356187,0.64737391,0.35262609,0.1385062,0.09905148,0.00186879,0.09627545,0.0213535,552228,0.05396231,0.51889115,0.4632713,0.05561985,-0.00165754,0.05561518457471266,0.0032232534252873285,0.05239193114942533,White
246,1,779094,0.3051079,0.66956852,0.84408473,0.15591527,0.03597425,0.03624099,0.0022832,0.02213077,0.05876768,596093,-0.36446062,0.31777451,0.65120268,-0.33342817,-0.03103245,-0.3628077454252874,-0.38582476657471265,0.023017021149425297,White
247,1,688457,0.50965425,0.47592038,0.85981788,0.14018212,0.02531041,0.05144487,0.00117055,0.04132825,0.01445412,557004,0.03373387,0.53252151,0.45197012,0.08055139,-0.04681752,0.03538674457471264,0.028154793425287414,0.0072319511494252295,White
248,2,689072,0.50356859,0.4813936,0.9168902,0.0831098,0.0136142,0.019772,0.0009988,0.01916349,0.0199636,563676,0.02217499,0.52488526,0.45772294,0.06716232,-0.04498733,0.02382786457471265,0.014765723425287355,0.009062141149425294,White
249,1,773531,0.57977384,0.40152437,0.63280786,0.36719214,0.17829105,0.1251563,0.00161356,0.0589124,0.0162434,603014,0.17824947,0.61155331,0.37489844,0.23665487,-0.0584054,0.1799023445747126,0.1842582734252874,-0.004355928850574765,White
250,2,773583,0.41719622,0.56596443,0.67943803,0.32056197,0.12187478,0.14731297,0.00164868,0.04176661,0.01932676,618676,-0.14876821,0.4602063,0.52658462,-0.06637832,-0.08238989,-0.14711533542528732,-0.11877491657471258,-0.028340418850574735,White
251,3,773339,0.60038749,0.38203441,0.59021953,0.40978047,0.20478239,0.12546789,0.0017029,0.07234883,0.01600562,616596,0.21835308,0.624169,0.36222798,0.26194102,-0.04358794,0.22000595457471267,0.20954442342528734,0.01046153114942535,White
252,4,774058,0.33502439,0.64795113,0.80475363,0.19524637,0.03951228,0.09639227,0.0008263,0.0461466,0.01134629,585742,-0.31292674,0.38232713,0.60545677,-0.22312964,-0.0897971,-0.3112738654252874,-0.2755262365747126,-0.03574762885057479,White
253,5,773645,0.46722805,0.51181417,0.67783611,0.32216389,0.04106335,0.11490323,0.00121207,0.16042609,0.00889777,612176,-0.04458612,0.52098411,0.46621663,0.05476748,-0.0993536,-0.04293324542528731,0.0023708834252873373,-0.045304128850574645,White
254,6,774433,0.48817183,0.48618498,0.5404483,0.4595517,0.10506727,0.18525384,0.00139389,0.16278301,0.01294097,611237,0.00198685,0.55367751,0.43329129,0.12038622,-0.11839937,0.0036397245747126286,0.06798962342528735,-0.06434989885057471,White
255,7,772998,0.50460437,0.47187808,0.67681312,0.32318688,0.09790352,0.14592623,0.00108901,0.06964386,0.01238526,603298,0.03272629,0.54076174,0.44344179,0.09731995,-0.06459366,0.03437916457471269,0.044923353425287346,-0.010544188850574655,White
256,8,773292,0.59498033,0.37836115,0.26941094,0.73058906,0.11773385,0.5109202,0.00219588,0.10399601,0.02269901,607956,0.21661918,0.69242846,0.29746879,0.39495967,-0.17834049,0.2182720545747126,0.3425630734252874,-0.12429101885057478,Hispanic
257,9,773780,0.5120756,0.45918013,0.36403386,0.63596614,0.13945578,0.41047526,0.00159241,0.10234731,0.02003338,600348,0.05289547,0.62888868,0.36096487,0.26792381,-0.21502834,0.05454834457471259,0.21552721342528736,-0.16097886885057475,Hispanic
258,10,772982,0.75382326,0.22415065,0.17151197,0.82848803,0.50372297,0.21305121,0.00209588,0.11660756,0.01509929,602611,0.52967261,0.83663065,0.15548755,0.6811431,-0.15147049,0.5313254845747126,0.6287465034252874,-0.09742101885057472,Black
259,11,772940,0.53183883,0.44728595,0.65710691,0.34289309,0.08254496,0.13414953,0.00107218,0.11934945,0.0103913,608105,0.08455288,0.5763899,0.41068091,0.16570899,-0.08115611,0.08620575457471265,0.11331239342528736,-0.027106638850574717,White
260,12,774435,0.55362311,0.41264644,0.47460964,0.52539036,0.11124011,0.15852153,0.00133758,0.25122026,0.01196303,611551,0.14097667,0.62049939,0.36578034,0.25471905,-0.11374238,0.1426295445747126,0.20232245342528737,-0.059692908850574745,Minority
261,1,705828,0.58558106,0.38889368,0.41660586,0.58339414,0.04021035,0.45359686,0.00303739,0.03996534,0.07130671,555081,0.19668738,0.60389773,0.37164008,0.23225765,-0.03557027,0.1983402545747126,0.1798610534252874,0.018479201149425216,Hispanic
262,2,705400,0.3819772,0.59830191,0.4199307,0.5800693,0.02972992,0.50572859,0.00246206,0.01711281,0.04193171,534512,-0.21632471,0.40431204,0.57533164,-0.1710196,-0.04530511,-0.21467183542528734,-0.22341619657471268,0.00874436114942536,Hispanic
263,3,706294,0.56227998,0.41464668,0.37924193,0.62075807,0.0149455,0.37252364,0.00218786,0.01800341,0.23022192,549396,0.1476333,0.59234486,0.38641644,0.20592842,-0.05829512,0.14928617457471266,0.15353182342528732,-0.004245648850574636,Minority
264,1,776028,0.60646681,0.3751234,0.26468624,0.73531376,0.17871364,0.4609618,0.01353511,0.08409585,0.03307065,578126,0.23134341,0.65345764,0.32455424,0.3289034,-0.09755999,0.23299628457471266,0.27650680342528733,-0.04351051885057464,Hispanic
265,2,776598,0.41854783,0.55808277,0.66780569,0.33219431,0.02810543,0.19774725,0.00895572,0.05956087,0.04507304,611341,-0.13953494,0.43039381,0.54085326,-0.11045945,-0.02907549,-0.1378820654252873,-0.16285604657471264,0.02497398114942536,White
266,3,775839,0.46821228,0.51501194,0.51423659,0.48576341,0.10133305,0.17322654,0.02042599,0.18897544,0.02432899,613630,-0.04679966,0.4961016,0.48474154,0.01136006,-0.05815972,-0.04514678542528732,-0.04103653657471269,-0.0041102488505746285,White
267,4,776149,0.46616761,0.51615707,0.53884853,0.46115147,0.13134086,0.1896239,0.01472726,0.11853747,0.0269997,610229,-0.04998946,0.48494246,0.4944713,-0.00952884,-0.04046062,-0.04833658542528734,-0.061925436574712625,0.013588851149425284,White
268,1,748290,0.43369217,0.55447957,0.73171413,0.26828587,0.06341196,0.14875432,0.00098829,0.04688389,0.01472785,601038,-0.1207874,0.4716108,0.51393117,-0.04232037,-0.07846703,-0.1191345254252874,-0.09471696657471264,-0.024417558850574762,White
269,2,748551,0.413296,0.57560246,0.61640492,0.38359508,0.10464854,0.23181271,0.00102929,0.04584892,0.01596239,590701,-0.16230646,0.46989579,0.51637342,-0.04647763,-0.11582883,-0.1606535854252874,-0.09887422657471263,-0.06177935885057476,White
270,3,748929,0.47823807,0.50535718,0.62852582,0.37147418,0.04524472,0.1291081,0.00098979,0.19089527,0.00896526,595075,-0.02711911,0.55054888,0.43620095,0.11434793,-0.14146704,-0.025466235425287302,0.0619513334252874,-0.0874175688505747,White
271,4,748466,0.50896001,0.47884108,0.51555788,0.48444212,0.19629602,0.20768253,0.00136774,0.08015357,0.01306937,587098,0.03011893,0.5757382,0.41135907,0.16437913,-0.1342602,0.03177180457471269,0.11198253342528734,-0.08021072885057465,White
272,5,747932,0.71155056,0.27318478,0.11707972,0.88292028,0.48942951,0.18873447,0.00494717,0.17824492,0.02786368,593066,0.43836578,0.816186,0.17633405,0.63985195,-0.20148617,0.4400186545747127,0.5874553534252873,-0.14743669885057462,Black
273,6,747999,0.52139218,0.45751154,0.25511244,0.74488756,0.05114715,0.17907766,0.00191543,0.51526001,0.01179367,614482,0.06388064,0.63835808,0.35036405,0.28799403,-0.22411339,0.06553351457471264,0.23559743342528744,-0.17006391885057479,Asian
274,7,747696,0.67075607,0.30333374,0.39371586,0.60628414,0.11359684,0.35764879,0.00301194,0.14625911,0.02452985,603265,0.36742233,0.74908679,0.23764541,0.51144138,-0.14401905,0.36907520457471266,0.4590447834252873,-0.08996957885057463,Minority
275,8,748085,0.70786939,0.27681601,0.27825572,0.72174428,0.50369591,0.15592981,0.00209845,0.08995847,0.01391827,592818,0.43105338,0.76741281,0.22366039,0.54375242,-0.11269904,0.4327062545747127,0.4913558234252873,-0.058649568850574575,Black
276,9,748731,0.67711328,0.30390561,0.31571755,0.68428245,0.50087084,0.10940524,0.00168885,0.0842504,0.01220056,567843,0.37320767,0.73827259,0.25293161,0.48534098,-0.11213331,0.3748605445747127,0.4329443834252874,-0.0580838388505747,Black
277,10,747585,0.78499549,0.18955827,0.4195265,0.5804735,0.10776629,0.18407291,0.00236433,0.29351701,0.0169053,597209,0.59543722,0.84256831,0.14381175,0.69875656,-0.10331934,0.5970900945747126,0.6463599634252873,-0.049269868850574695,Minority
278,11,748462,0.37109755,0.61028205,0.55388416,0.44611584,0.0877477,0.16717661,0.00158316,0.19526881,0.01457523,590591,-0.2391845,0.45570483,0.53209353,-0.0763887,-0.1627958,-0.23753162542528738,-0.12878529657471266,-0.1087463288505747,White
279,12,747443,0.80766385,0.17195031,0.63343034,0.36656966,0.06764075,0.12342299,0.00392283,0.17154858,0.00933529,666610,0.63571354,0.85414182,0.13121754,0.72292428,-0.08721074,0.6373664145747127,0.6705276834252875,-0.03316126885057478,White
280,13,747605,0.8194668,0.1619545,0.36559425,0.63440575,0.25796117,0.33473582,0.00247994,0.08622195,0.02134114,628645,0.6575123,0.88096699,0.10641098,0.77455601,-0.11704371,0.6591651745747127,0.7221594134252873,-0.06299423885057462,Minority
281,14,748777,0.63420642,0.34630084,0.2170433,0.7829567,0.155933,0.50120371,0.00278401,0.15037507,0.03278101,594826,0.28790558,0.75874142,0.23060455,0.52813687,-0.24023129,0.2895584545747127,0.47574027342528735,-0.18618181885057464,Hispanic
282,15,747979,0.71470379,0.27496064,0.048169,0.951831,0.36441696,0.65068214,0.00428351,0.03783588,0.03431436,561689,0.43974315,0.85271001,0.13913802,0.71357199,-0.27382884,0.4413960245747126,0.6611753934252874,-0.21977936885057478,Hispanic
283,16,748156,0.72915267,0.2605054,0.18015243,0.81984757,0.44975496,0.35968904,0.0027943,0.05957051,0.02148127,582973,0.46864727,0.81209924,0.17941709,0.63268215,-0.16403488,0.4703001445747126,0.5802855534252873,-0.1099854088505747,Black
284,17,748154,0.62308599,0.3713153,0.60694906,0.39305094,0.09719148,0.21224212,0.00119953,0.08019378,0.01399972,582726,0.25177069,0.6635533,0.32451571,0.33903759,-0.0872669,0.2534235645747126,0.28664099342528737,-0.03321742885057475,White
285,18,748292,0.43699872,0.55738152,0.62740785,0.37259215,0.1232788,0.18417395,0.00147387,0.05442729,0.01698613,546858,-0.1203828,0.48605843,0.50089536,-0.01483693,-0.10554587,-0.1187299254252873,-0.06723352657471267,-0.051496398850574644,White
286,19,747877,0.52164724,0.47029068,0.79472795,0.20527205,0.06380099,0.07435494,0.00125814,0.04468448,0.0202221,609630,0.05135656,0.52740969,0.45044405,0.07696564,-0.02560908,0.053009434574712584,0.024569043425287415,0.02844039114942517,White
287,20,747817,0.50464788,0.48524362,0.76093731,0.23906269,0.08782349,0.09828774,0.00121255,0.03596581,0.01893563,606159,0.01940426,0.52014182,0.45983813,0.06030369,-0.04089943,0.021057134574712706,0.007907093425287323,0.013150041149425383,White
288,21,747897,0.56069734,0.42801667,0.77105457,0.22894543,0.09426176,0.04995763,0.00161981,0.05987791,0.01862528,600689,0.13268067,0.57920006,0.39783832,0.18136174,-0.04868107,0.1343335445747127,0.12896514342528737,0.005368401149425349,White
289,22,748920,0.37863159,0.61591841,0.87554242,0.12445758,0.03824685,0.03788677,0.00148888,0.01285893,0.02754503,597095,-0.23728682,0.39787936,0.58232978,-0.18445042,-0.0528364,-0.23563394542528737,-0.23684701657471263,0.0012130711494252808,White
290,23,748574,0.53603859,0.45831936,0.78428466,0.21571534,0.10296161,0.04779884,0.00122085,0.04429333,0.02011445,592211,0.07771923,0.54579252,0.43171266,0.11407986,-0.03636063,0.07937210457471262,0.061683263425287335,0.01768884114942528,White
291,24,747812,0.3780874,0.61364075,0.89639593,0.10360407,0.03093163,0.03011565,0.00088482,0.01392536,0.02181147,595604,-0.23555335,0.38556581,0.59373658,-0.20817077,-0.02738258,-0.2339004754252873,-0.2605673665747126,0.026666891149425297,White
292,25,748690,0.39880405,0.59454433,0.89551682,0.10448318,0.03160897,0.03378435,0.00095977,0.01118453,0.02077558,598058,-0.19574028,0.40449065,0.57167086,-0.16718021,-0.02856007,-0.1940874054252873,-0.21957680657471262,0.02548940114942535,White
293,26,748021,0.5933063,0.39542589,0.699974,0.300026,0.16011944,0.0808683,0.00124307,0.05029315,0.0145981,596105,0.19788041,0.59685225,0.37796469,0.21888756,-0.02100715,0.1995332845747126,0.16649096342528735,0.033042321149425256,White
294,27,748436,0.59933773,0.3853096,0.67623941,0.32376059,0.18975737,0.06255388,0.00106214,0.06082622,0.01600442,595023,0.21402813,0.62702098,0.35483359,0.27218739,-0.05815926,0.21568100457471268,0.21979079342528735,-0.0041097888505746485,White
295,1,786375,0.59268522,0.39743873,0.64490617,0.35509383,0.2629149,0.03668337,0.00153406,0.03870427,0.01633712,612103,0.19524649,0.59290491,0.3917799,0.20112501,-0.00587852,0.19689936457471263,0.14872841342528736,0.04817095114942529,White
296,2,787238,0.24103666,0.75157209,0.92361357,0.07638643,0.03068883,0.0114199,0.00071548,0.00631819,0.02272846,610776,-0.51053543,0.25296012,0.73397264,-0.48101252,-0.02952291,-0.5088825554252874,-0.5334091165747126,0.024526561149425218,White
297,3,786120,0.6331545,0.35691744,0.52835505,0.47164495,0.3415494,0.07029312,0.00136376,0.04373397,0.02275428,586615,0.27623706,0.65354426,0.33053114,0.32301312,-0.04677606,0.2778899345747126,0.27061652342528736,0.007273411149425278,White
298,4,786229,0.29373172,0.69761965,0.9057464,0.0942536,0.03466256,0.0210749,0.00085343,0.01376819,0.01863605,609303,-0.40388793,0.29715919,0.68720663,-0.39004744,-0.01384049,-0.4022350554252874,-0.44244403657471265,0.04020898114942525,White
299,5,786530,0.23859266,0.75285489,0.9021993,0.0978007,0.03335446,0.03151479,0.00145315,0.01080574,0.01736316,602828,-0.51426223,0.24564659,0.73903825,-0.49339166,-0.02087057,-0.5126093554252874,-0.5457882565747126,0.033178901149425254,White
300,6,786268,0.30496993,0.68714528,0.91551939,0.08448061,0.0328341,0.01778674,0.00068964,0.00855895,0.0187964,624960,-0.38217535,0.32098113,0.66544761,-0.34446648,-0.03770887,-0.38052247542528733,-0.3968630765747126,0.01634060114942528,White
301,7,786877,0.50299775,0.48846068,0.83421201,0.16578799,0.0593068,0.05848572,0.00095265,0.03072414,0.01574012,630872,0.01453707,0.51033491,0.47735201,0.0329829,-0.01844583,0.016189944574712685,-0.01941369657471266,0.035603641149425345,White
302,8,786199,0.34524595,0.64553051,0.82696224,0.17303776,0.06303375,0.03765733,0.00143725,0.04829399,0.02021834,599060,-0.30028456,0.34846843,0.63652183,-0.2880534,-0.01223116,-0.2986316854252873,-0.3404499965747126,0.04181831114942532,White
303,9,787044,0.48018184,0.51025197,0.77549308,0.22450692,0.12915219,0.05625673,0.00078245,0.01859727,0.01947043,617295,-0.03007013,0.49539175,0.48743286,0.00795889,-0.03802902,-0.02841725542528733,-0.044437706574712646,0.016020451149425317,White
304,10,786541,0.46599331,0.52398062,0.73616179,0.26383821,0.17782737,0.03229403,0.0015484,0.03076998,0.0216776,616120,-0.05798731,0.47501051,0.50788818,-0.03287767,-0.02510964,-0.05633443542528737,-0.08527426657471267,0.028939831149425298,White
305,11,786587,0.75232664,0.24058603,0.43766194,0.56233806,0.44887762,0.06731027,0.00125354,0.04019869,0.0146004,619846,0.51174061,0.76523648,0.22461648,0.54062,-0.02887939,0.5133934845747127,0.48822340342528736,0.025170081149425337,Black
306,12,786751,0.31416945,0.67734479,0.91062535,0.08937465,0.03479062,0.01440179,0.00088161,0.01475706,0.02028356,607980,-0.36317534,0.3219804,0.66270552,-0.34072512,-0.02245022,-0.3615224654252874,-0.3931217165747127,0.03159925114942532,White
307,13,787201,0.51774194,0.47311226,0.77718846,0.22281154,0.14010301,0.02238908,0.00088771,0.03656048,0.01954235,626332,0.04462968,0.52916563,0.45661577,0.07254986,-0.02792018,0.046282554574712594,0.020153263425287435,0.02612929114942516,White
308,14,786540,0.4121813,0.57947864,0.84786629,0.15213371,0.08521591,0.03256229,0.00080551,0.0111812,0.01765562,625693,-0.16729734,0.42976484,0.55695087,-0.12718603,-0.04011131,-0.16564446542528743,-0.17958262657471263,0.01393816114942522,White
309,15,786948,0.58331222,0.40638488,0.78671013,0.21328987,0.06844357,0.03796503,0.00129011,0.08924065,0.01407138,617779,0.17692734,0.58841808,0.39620821,0.19220987,-0.01528253,0.17858021457471268,0.13981327342528732,0.03876694114942538,White
310,1,791763,0.38762809,0.59127733,0.61775541,0.38224459,0.10892835,0.11336277,0.00226652,0.03773856,0.13154675,598274,-0.20364924,0.3867882,0.58759453,-0.20080633,-0.002842910000000143,-0.20199636542528743,-0.25320292657471255,0.051206561149425144,White
311,2,791136,0.216605,0.76747708,0.65307197,0.34692803,0.0430018,0.04241776,0.00184425,0.01078089,0.25521071,607835,-0.55087208,0.22612614,0.75525596,-0.52912982,-0.02174226,-0.5492192054252873,-0.5815264165747126,0.03230721114942527,White
312,3,792029,0.24795269,0.72989278,0.74374701,0.25625299,0.0489245,0.08502391,0.00477516,0.02408131,0.09772704,598514,-0.48194009,0.23608946,0.74137697,-0.50528751,0.02334742,-0.4802872154252874,-0.5576841065747127,0.0773968911494253,White
313,4,791718,0.25583442,0.72592367,0.70118378,0.29881622,0.06423429,0.08078945,0.00306906,0.02657226,0.13148074,597578,-0.47008925,0.25552979,0.72208201,-0.46655222,-0.003537029999999941,-0.4684363754252874,-0.5189488165747127,0.050512441149425345,White
314,5,792707,0.53140766,0.44908024,0.54749982,0.45250018,0.16423253,0.16902302,0.00299426,0.0458704,0.08595605,608497,0.08232742,0.53372567,0.43782551,0.09590016,-0.01357274,0.08398029457471258,0.043503563425287425,0.04047673114942515,White
315,1,706185,0.58375931,0.37601418,0.68648133,0.31351867,0.02565592,0.14121371,0.00864755,0.10768153,0.03459928,551023,0.20774513,0.59575058,0.36889424,0.22685634,-0.01911121,0.2093980045747127,0.17445974342528742,0.0349382611494253,White
316,2,705713,0.34570595,0.62293851,0.78676256,0.21323744,0.01192105,0.11880341,0.00573724,0.01887784,0.05422133,557585,-0.27723256,0.36090392,0.61026124,-0.24935732,-0.02787524,-0.2755796854252874,-0.3017539165747127,0.02617423114942532,White
317,3,706244,0.81978496,0.13726086,0.69068007,0.30931993,0.06847823,0.10123391,0.00970494,0.10115674,0.03360458,583105,0.6825241,0.82377555,0.14791036,0.67586519,0.00665891,0.6841769745747126,0.6234685934252874,0.06070838114942525,White
318,4,706761,0.54740427,0.41529607,0.80626616,0.19373384,0.0164612,0.07952282,0.00620615,0.0423532,0.04615897,579909,0.1321082,0.55301535,0.41396303,0.13905232,-0.00694412,0.13376107457471265,0.08665572342528736,0.04710535114942529,White
319,5,705893,0.54910528,0.41288593,0.7552255,0.2447745,0.02288027,0.11840158,0.00810055,0.0643585,0.03312289,549469,0.13621935,0.55858244,0.4092125,0.14936994,-0.01315059,0.13787222457471265,0.09697334342528739,0.04089888114942527,White
