,id,TotalPop,PopDevPct,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,Majority
169,10,585595,-0.00039503,0.55570133,0.42138433,0.82054857,0.17945143,0.0670079,0.04886154,0.00110049,0.03884768,0.01105429,466154,0.13431700000000002,White
170,11,586113,0.00048919,0.63186669,0.34688501,0.67236335,0.32763665,0.15118109,0.04984707,0.00133939,0.0980199,0.00953025,465885,0.28498167999999996,White
171,12,585070,-0.0012912,0.59407003,0.38506099,0.83510003,0.16489997,0.04981259,0.05707981,0.00131417,0.01646437,0.01502209,483954,0.20900904000000003,White
172,1,561205,-0.00034459,0.38970852,0.58514856,0.77008659,0.22991341,0.14411537,0.04368521,0.00131181,0.02204252,0.01910891,445185,-0.19544004000000004,White
173,2,561860,0.00082214,0.58858765,0.38382962,0.60274853,0.39725147,0.27989228,0.04817669,0.00115509,0.05731034,0.01455371,438926,0.20475803000000004,White
174,3,562253,0.00152217,0.56301368,0.40777524,0.650842,0.349158,0.19313835,0.08111733,0.00221181,0.05776762,0.02044785,437650,0.15523843999999998,White
175,4,561139,-0.00046216,0.90961653,0.06823409,0.15147178,0.84852822,0.54446035,0.25303705,0.00172919,0.05553042,0.02778252,433150,0.84138244,Black
176,5,561838,0.00078295,0.65554417,0.32264042,0.44527052,0.55472948,0.43331928,0.06690297,0.00229397,0.04180975,0.02433317,434181,0.33290375,Minority
177,6,561356,-7.562e-05,0.46623703,0.50804081,0.74796613,0.25203387,0.10894901,0.07183606,0.00143527,0.05339068,0.0190485,441032,-0.04180378000000001,White
178,7,560895,-0.00089679,0.86985156,0.10946623,0.30410645,0.69589355,0.56993197,0.06924941,0.0012495,0.05127618,0.01631242,449780,0.76038533,Black
179,8,560985,-0.00073647,0.78873638,0.18651545,0.47366201,0.52633799,0.13415803,0.18523699,0.00184589,0.19649902,0.01618672,433936,0.60222093,Minority
180,9,560938,-0.00082019,0.54347162,0.43094901,0.59780987,0.40219013,0.26831037,0.05934145,0.00148732,0.05697963,0.02086614,435682,0.11252261000000002,White
181,10,562043,0.00114811,0.85468429,0.12467147,0.22560643,0.77439357,0.52883577,0.156917,0.00149082,0.08974807,0.01908382,438015,0.73001282,Black
182,11,560891,-0.00090391,0.69128976,0.28026973,0.51142132,0.48857868,0.20187296,0.09287643,0.00174903,0.18259385,0.01631651,427665,0.41102003,White
183,1,681292,0.00016515,0.59166657,0.37942439,0.90388975,0.09611025,0.02952566,0.01855749,0.00105939,0.02069255,0.01810553,553146,0.21224218,White
184,2,681067,-0.00016515,0.46697628,0.5045038,0.92922385,0.07077615,0.01010524,0.01327075,0.00100909,0.01178765,0.02655587,556939,-0.037527519999999925,White
185,1,593515,0.00123436,0.41754472,0.56681486,0.89923767,0.10076233,0.01574663,0.01643459,0.00111768,0.00922651,0.05103504,484040,-0.14927014000000005,White
186,2,592212,-0.00096375,0.35955007,0.62484276,0.9130022,0.0869978,0.01408602,0.03066424,0.00080197,0.00883849,0.02499784,475081,-0.26529269000000005,White
187,3,593632,0.00143173,0.35913195,0.62273817,0.88093836,0.11906164,0.03708067,0.03652398,0.00097745,0.01342543,0.0248269,463449,-0.26360622,White
188,4,592705,-0.00013208,0.5440452,0.43585801,0.72809932,0.27190068,0.11179198,0.10143335,0.00118895,0.04157788,0.02047902,453342,0.10818718999999999,White
189,5,592526,-0.00043404,0.41079798,0.57119523,0.82773059,0.17226941,0.05646963,0.06832376,0.00097407,0.02092268,0.02171824,453766,-0.16039725000000005,White
190,6,592012,-0.00130114,0.49177897,0.48979126,0.78863774,0.21136226,0.10211143,0.05443656,0.00107666,0.024188,0.02556639,460683,0.001987709999999976,White
191,7,592631,-0.00025691,0.37646297,0.60633565,0.86140615,0.13859385,0.05793204,0.04003353,0.00066586,0.00998791,0.0249687,464061,-0.22987268,White
192,8,592564,-0.00036994,0.65109906,0.33546339,0.70539556,0.29460444,0.14280086,0.04784058,0.00137891,0.08017997,0.02032109,477189,0.31563567,White
193,9,592676,-0.000181,0.53426199,0.44813783,0.79270949,0.20729051,0.08476975,0.05429948,0.0011922,0.04318287,0.02227573,470557,0.08612415999999995,White
194,10,593265,0.00081262,0.52621493,0.45936415,0.71990045,0.28009955,0.1927436,0.04675864,0.00082021,0.01469242,0.02352432,462075,0.06685077999999994,White
195,11,592393,-0.00065841,0.33103303,0.65515654,0.89818693,0.10181307,0.03042527,0.02995537,0.00062653,0.01330515,0.01999528,466060,-0.32412351,White
196,12,593079,0.00049884,0.50689884,0.47947324,0.73904276,0.26095724,0.15897605,0.02313276,0.00089691,0.05666718,0.01769878,476078,0.02742559999999994,White
197,13,593086,0.00051065,0.46407742,0.52163719,0.78621731,0.21378269,0.09449224,0.05163792,0.00079558,0.04271494,0.01913048,466324,-0.057559769999999955,White
198,14,593269,0.00081936,0.6120917,0.37580906,0.69230415,0.30769585,0.17199324,0.02887383,0.00076827,0.08977201,0.01330545,477699,0.23628264000000004,White
199,15,592365,-0.00070564,0.56098885,0.42547796,0.71592313,0.28407687,0.11350488,0.03299096,0.00079092,0.11606473,0.01668364,470341,0.13551089,White
200,16,592413,-0.00062467,0.78064845,0.20808676,0.4150393,0.5849607,0.519087,0.03557744,0.00090089,0.01749407,0.0162861,442893,0.57256169,Black
201,17,592984,0.00033858,0.78991961,0.19913208,0.33742311,0.66257689,0.51735623,0.09633849,0.00114422,0.03934256,0.01940518,450962,0.5907875300000001,Black
202,1,571018,0.00064646,0.45111566,0.52522148,0.85866062,0.14133938,0.03544872,0.05109945,0.00155095,0.03435326,0.01392213,439085,-0.07410582000000004,White
203,2,570533,-0.00020345,0.53867532,0.43676939,0.77725103,0.22274897,0.06868099,0.06567564,0.00149917,0.06571072,0.0182496,427571,0.10190592999999998,White
204,3,570150,-0.00087462,0.65315885,0.32400182,0.77413754,0.22586246,0.07743285,0.05195269,0.00124326,0.07719752,0.01541197,450429,0.32915702999999996,White
205,4,571380,0.00128082,0.71014172,0.2661781,0.64514356,0.35485644,0.12476753,0.06868934,0.00165615,0.14148963,0.02184891,441990,0.44396362,White
206,5,570472,-0.00031035,0.82462613,0.15246668,0.60066322,0.39933678,0.1990317,0.08566565,0.00162488,0.09134943,0.02894504,452340,0.67215945,White
207,6,571324,0.00118269,0.38683772,0.58907061,0.87804976,0.12195024,0.03985539,0.02905949,0.00111731,0.02952919,0.01531495,421549,-0.20223289000000005,White
208,7,570118,-0.00093069,0.33818784,0.64115899,0.90968676,0.09031324,0.01719881,0.02408979,0.001113,0.01025746,0.03270981,436658,-0.30297114999999997,White
209,8,570157,-0.00086235,0.45285985,0.52417294,0.89024029,0.10975971,0.01794579,0.01554709,0.001097,0.01211369,0.05542835,449409,-0.07131309000000002,White
210,9,571167,0.00090756,0.54315321,0.43214488,0.78930709,0.21069291,0.07318027,0.044693,0.00128878,0.06892985,0.01921364,432193,0.11100833000000004,White
211,10,570172,-0.00083607,0.35053874,0.62771542,0.88069145,0.11930855,0.02237749,0.06090826,0.00167883,0.01726564,0.01550002,437806,-0.27717668,White
212,1,591933,-0.00054503,0.29508688,0.69004168,0.71010054,0.28989946,0.2241756,0.03391144,0.00088484,0.0137512,0.01650891,455451,-0.3949548,White
213,2,591786,-0.00079324,0.55945339,0.42845422,0.42247977,0.57752023,0.53418762,0.02111305,0.00068445,0.01277717,0.01216707,457300,0.13099917000000005,Black
214,3,592094,-0.00027319,0.31540478,0.67277184,0.64872799,0.35127201,0.29010884,0.02828908,0.00086804,0.01080816,0.02243985,449290,-0.35736706,White
215,4,592484,0.00038531,0.30407871,0.68057969,0.68676312,0.31323688,0.21511377,0.04746697,0.00181267,0.02512313,0.02404912,456233,-0.37650098,White
216,5,592982,0.00122616,0.5590646,0.42775488,0.42245469,0.57754531,0.54037991,0.01996625,0.00061177,0.00934632,0.01076362,459325,0.13130972000000002,Black
217,1,542200,0.00016141,0.47658545,0.49675185,0.88142474,0.11857526,0.00978689,0.03817188,0.00225585,0.01613696,0.04355318,433539,-0.020166399999999973,White
218,2,542025,-0.00016141,0.32750688,0.64875872,0.82917491,0.17082509,0.00767912,0.03206796,0.00237647,0.01094377,0.1134273,416584,-0.32125184,White
219,1,580145,0.00030864,0.56401898,0.42614284,0.46356552,0.53643448,0.45106865,0.05831435,0.00123595,0.01210014,0.02196597,458755,0.13787613999999992,Minority
220,2,579697,-0.00046382,0.6250431,0.3562971,0.55138464,0.44861536,0.27655397,0.11802266,0.00141945,0.04269223,0.01999243,441017,0.268746,White
221,3,579824,-0.00024484,0.36349754,0.61996068,0.70497166,0.29502834,0.17500418,0.07246676,0.00389487,0.02431416,0.0243663,460349,-0.25646314000000003,White
222,4,579814,-0.00026208,0.71820063,0.26736145,0.5384141,0.4615859,0.27939819,0.10580805,0.00113858,0.0626089,0.02062165,463736,0.45083918,White
223,5,580145,0.00030864,0.2776283,0.70986886,0.79430764,0.20569236,0.10049775,0.06892446,0.00083105,0.01451376,0.02176296,456050,-0.43224056000000005,White
224,6,580338,0.00064142,0.56784773,0.41802861,0.58085206,0.41914794,0.28155093,0.08862381,0.00113407,0.03432906,0.0219004,455882,0.14981911999999997,White
225,7,580350,0.00066211,0.41780633,0.56848212,0.74189044,0.25810956,0.15196944,0.06537602,0.00150277,0.01384381,0.02654194,470463,-0.15067578999999998,White
226,8,580460,0.00085177,0.52177007,0.46356679,0.40742944,0.59257056,0.36000509,0.09389522,0.00503529,0.02941036,0.12452241,440491,0.05820327999999997,Minority
227,9,580404,0.00075522,0.38376483,0.60226524,0.67842522,0.32157478,0.17268868,0.09375007,0.00117325,0.03572339,0.02178899,435541,-0.21850041000000003,White
228,10,579251,-0.00123283,0.32146903,0.66588173,0.74812872,0.25187128,0.13818345,0.06832582,0.00100579,0.02262488,0.02337978,454367,-0.34441269999999996,White
229,11,579827,-0.00023967,0.47684019,0.5068279,0.84307227,0.15692773,0.04153357,0.05934689,0.00199282,0.01408652,0.03822763,475206,-0.02998771,White
230,12,580460,0.00085177,0.71652464,0.26717138,0.36297048,0.63702952,0.42318586,0.1420279,0.00152232,0.06605397,0.01967051,442744,0.44935326000000003,Black
231,13,580232,0.00045865,0.30328114,0.68313693,0.73954327,0.26045673,0.12488526,0.09467592,0.00157394,0.01775887,0.02582783,446650,-0.37985578999999997,White
232,14,579999,5.69e-05,0.6057724,0.37404453,0.65527946,0.34472054,0.11588884,0.07693491,0.00148204,0.13576629,0.01632282,441958,0.23172787,White
233,15,579563,-0.00069487,0.40490894,0.58252004,0.60499669,0.39500331,0.25224565,0.11297669,0.00153113,0.0139185,0.02190985,440852,-0.17761110000000002,White
234,16,579979,2.242e-05,0.57203339,0.41263773,0.54577202,0.45422798,0.28556098,0.10943067,0.00147004,0.04580638,0.02203735,451007,0.15939566,White
235,17,579713,-0.00043623,0.60655905,0.37554627,0.60545433,0.39454567,0.18839266,0.11840459,0.00127114,0.07389926,0.01790036,449991,0.23101277999999997,White
236,18,579187,-0.00134318,0.29596376,0.69156298,0.85538252,0.14461748,0.04872139,0.05837588,0.0017424,0.01340311,0.02350226,470040,-0.39559922000000003,White
237,1,779094,0,0.31777451,0.65120268,0.84408473,0.15591527,0.03597425,0.03624099,0.0022832,0.02213077,0.05876768,596093,-0.33342817,White
238,1,653675,-0.0002442,0.53944961,0.43972894,0.69935425,0.30064575,0.1109204,0.11727746,0.00219831,0.0512953,0.02429626,487647,0.09972067000000001,White
239,2,653849,2.192e-05,0.428618,0.54792517,0.83986354,0.16013646,0.03412392,0.06844423,0.00143136,0.03462196,0.02035895,493935,-0.11930716999999996,White
240,3,653980,0.00022228,0.21778503,0.76264326,0.83587742,0.16412258,0.01558402,0.1097979,0.00171471,0.01057336,0.02782355,494545,-0.54485823,White
241,1,688457,-0.00044645,0.53252151,0.45197012,0.85981788,0.14018212,0.02531041,0.05144487,0.00117055,0.04132825,0.01445412,557004,0.08055139000000006,White
242,2,689072,0.00044645,0.52488526,0.45772294,0.9168902,0.0831098,0.0136142,0.019772,0.0009988,0.01916349,0.0199636,563676,0.06716232,White
243,1,579905,-0.00048863,0.64905504,0.33808257,0.59263791,0.40736209,0.19335205,0.14596944,0.00175203,0.0654492,0.01647888,450334,0.31097247,White
244,2,580748,0.00096434,0.48145125,0.50468035,0.70504112,0.29495888,0.13151103,0.12551327,0.00128059,0.02575053,0.02051765,461505,-0.023229100000000003,White
245,3,580838,0.00111946,0.5773712,0.40905518,0.65481352,0.34518648,0.17057529,0.08979702,0.0015078,0.07439116,0.01500679,463590,0.16831601999999996,White
246,4,580438,0.00043003,0.38169156,0.60626599,0.79633725,0.20366275,0.03888396,0.10099314,0.00088657,0.05048242,0.01099956,424108,-0.22457443000000005,White
247,5,579264,-0.00159345,0.51307983,0.4743326,0.73694883,0.26305117,0.02882539,0.10554517,0.00122367,0.1214858,0.00811531,455189,0.03874723000000002,White
248,6,580650,0.00079543,0.53797381,0.44890202,0.58050499,0.41949501,0.10893404,0.20871655,0.00138185,0.09477437,0.01391632,460251,0.08907178999999998,White
249,7,579833,-0.00061273,0.43710211,0.54496354,0.80949038,0.19050962,0.0362534,0.0906013,0.0008094,0.04849316,0.0115098,465777,-0.10786143000000004,White
250,8,580128,-0.00010428,0.70409667,0.28514542,0.28454535,0.71545465,0.10621408,0.50994265,0.00214045,0.1119096,0.02417711,458781,0.41895125,Hispanic
251,9,579969,-0.00037833,0.67367627,0.31700842,0.23483284,0.76516716,0.16462361,0.53537639,0.00224926,0.07406186,0.02385718,439700,0.35666784999999995,Hispanic
252,10,579873,-0.00054379,0.88660971,0.10642405,0.11717997,0.88282003,0.5686011,0.19944548,0.00225247,0.12067588,0.0151668,447952,0.78018566,Black
253,11,579872,-0.00054551,0.64160002,0.34634656,0.5977647,0.4022353,0.11819242,0.14561484,0.00116799,0.13339177,0.01116768,452914,0.29525346,White
254,12,580336,0.00025423,0.60915853,0.37807833,0.45675244,0.54324756,0.09618392,0.1553364,0.00140354,0.28772059,0.01133356,455991,0.23108019999999996,Minority
255,13,579709,-0.00082646,0.43718245,0.54962458,0.72803059,0.27196941,0.09119062,0.11943677,0.00154309,0.05242687,0.01478016,471781,-0.11244213000000003,White
256,14,579896,-0.00050415,0.64041746,0.34743441,0.51156157,0.48843843,0.19194589,0.20163432,0.00126662,0.08969121,0.01257911,447647,0.29298304999999997,White
257,15,580802,0.00105741,0.60793682,0.38184238,0.45020942,0.54979058,0.10281137,0.25771541,0.00127536,0.19575208,0.01295511,466534,0.22609444000000006,Minority
258,16,580755,0.00097641,0.67337271,0.31239319,0.44714059,0.55285941,0.18339009,0.17255953,0.00160695,0.19451243,0.01401179,459256,0.36097952,Minority
259,1,529175,-0.00038819,0.63869529,0.3375235,0.35573194,0.64426806,0.04329189,0.51341379,0.00293816,0.035514,0.07735131,413865,0.30117179000000005,Hispanic
260,2,529660,0.00052798,0.37332602,0.60654629,0.42039572,0.57960428,0.03344416,0.50021957,0.00254194,0.01794161,0.04149907,398515,-0.23322027000000006,Hispanic
261,3,529494,0.0002144,0.55164896,0.42557225,0.3680826,0.6319174,0.01624596,0.31458425,0.00238271,0.01895032,0.29808839,404162,0.12607670999999998,Minority
262,4,529193,-0.00035419,0.57238233,0.40605175,0.4747057,0.5252943,0.02038362,0.44453387,0.00239557,0.02773129,0.04604128,422447,0.16633058000000006,Minority
263,1,621250,0.00052857,0.66732572,0.31068382,0.23677122,0.76322878,0.17762573,0.50009463,0.01274241,0.075068,0.03363645,454388,0.3566419,Hispanic
264,2,620511,-0.0006616,0.47332199,0.49827193,0.65897577,0.34102423,0.02958353,0.20216664,0.00968015,0.06793533,0.03957372,493484,-0.02494993999999995,White
265,3,620890,-5.121e-05,0.54051293,0.43972858,0.44621646,0.55378354,0.12472549,0.20759484,0.02277922,0.20086986,0.02541615,489964,0.10078435000000002,Minority
266,4,621072,0.0002419,0.54809105,0.43170318,0.46192574,0.53807426,0.15410917,0.21672615,0.0161739,0.15047671,0.02437974,487823,0.11638787,Minority
267,5,620891,-4.96e-05,0.35956304,0.61814533,0.67444178,0.32555822,0.06404165,0.15370119,0.01066917,0.06944493,0.03879697,487667,-0.25858229000000005,White
268,1,576761,-0.00071981,0.47787012,0.50767439,0.74362129,0.25637871,0.05767195,0.13710829,0.00091669,0.05204516,0.01356785,465807,-0.02980427000000002,White
269,2,576945,-0.00040102,0.47819098,0.50790495,0.59883721,0.40116279,0.09640423,0.26163233,0.00107617,0.04108218,0.0188495,452532,-0.029713970000000034,White
270,3,577118,-0.00010128,0.46717368,0.51927502,0.68255827,0.31744173,0.07596193,0.14436728,0.00105339,0.09236137,0.01058618,459467,-0.05210134000000005,White
271,4,577495,0.0005519,0.55611567,0.43028546,0.65307486,0.34692514,0.05151205,0.13126321,0.00091633,0.1573049,0.0093852,455078,0.12583020999999994,White
272,5,577638,0.00079966,0.61605442,0.37112128,0.45485936,0.54514064,0.23975643,0.22966981,0.00147952,0.07736075,0.01466566,455554,0.24493314,Minority
273,6,577122,-9.435e-05,0.79141898,0.2009709,0.15346648,0.84653352,0.57282239,0.15918548,0.00412818,0.09894622,0.02439401,453226,0.59044808,Black
274,7,576607,-0.00098663,0.63639684,0.35308459,0.2482675,0.7517325,0.08017419,0.14381195,0.00246162,0.52047101,0.01079827,474891,0.28331225,Asian
275,8,577053,-0.0002139,0.66838566,0.31931498,0.34136337,0.65863663,0.05764366,0.25304845,0.00220497,0.34747188,0.01770096,473929,0.34907067999999997,Asian
276,9,576900,-0.00047898,0.80535688,0.18223472,0.30359938,0.69640062,0.1424056,0.39869264,0.00398938,0.16087643,0.03047517,469497,0.6231221600000001,Hispanic
277,10,577234,9.97e-05,0.7274698,0.26472632,0.27663825,0.72336175,0.50222376,0.14806395,0.00209243,0.09902199,0.01256784,453061,0.46274348000000004,Black
278,11,577273,0.00016727,0.74794336,0.24296673,0.30408306,0.69591694,0.50172672,0.11021709,0.00160569,0.0977225,0.01241686,450275,0.5049766299999999,Black
279,12,577176,-7.9e-07,0.91423252,0.07375734,0.38954255,0.61045745,0.38522912,0.15213576,0.00236409,0.09010618,0.01524108,458104,0.84047518,Minority
280,13,577358,0.00031454,0.58120394,0.40685309,0.40392282,0.59607718,0.03449308,0.19696201,0.00155501,0.36174591,0.01869749,427651,0.17435085,Minority
281,14,577089,-0.00015153,0.44626612,0.54162574,0.59247125,0.40752875,0.10341479,0.17500203,0.00165235,0.13365809,0.01477668,455109,-0.09535961999999998,White
282,15,576708,-0.00081164,0.78330668,0.20500044,0.23802219,0.76197781,0.13392524,0.47521093,0.00258175,0.16911843,0.0341862,466738,0.5783062400000001,Hispanic
283,16,577114,-0.00010821,0.85846839,0.1265138,0.55548321,0.44451679,0.07797094,0.13941014,0.00477139,0.22808999,0.00992566,514525,0.73195459,White
284,17,577375,0.00034399,0.84793112,0.13739476,0.6814266,0.3185734,0.06060413,0.10285636,0.00179432,0.14740133,0.00868052,501583,0.7105363600000001,White
285,18,577675,0.00086376,0.87950059,0.10966616,0.16824284,0.83175716,0.34744541,0.51094914,0.00340174,0.05262834,0.02838383,471818,0.7698344300000001,Hispanic
286,19,577001,-0.00030399,0.79409599,0.19725757,0.12623245,0.87376755,0.31779532,0.54208353,0.00362531,0.08354545,0.03153429,440790,0.59683842,Hispanic
287,20,577211,5.985e-05,0.84059668,0.15052241,0.10104249,0.89895751,0.37591703,0.58034045,0.00409516,0.03772905,0.02903549,433194,0.69007427,Hispanic
288,21,577298,0.00021058,0.75471383,0.23657943,0.25469642,0.74530358,0.42874992,0.29136431,0.0021441,0.05267704,0.01918674,453803,0.5181344,Black
289,22,577715,0.00093306,0.67058313,0.31745893,0.63701361,0.36298639,0.07747134,0.19906131,0.00109291,0.08095568,0.01307244,447430,0.35312420000000005,White
290,23,577981,0.00139393,0.48057913,0.50667422,0.63735852,0.36264148,0.11386416,0.17470593,0.00142083,0.06078619,0.01463112,413844,-0.026095089999999932,White
291,24,576686,-0.00084975,0.53104855,0.45214113,0.63588187,0.36411813,0.13544442,0.18601245,0.00129712,0.03817794,0.01995517,459480,0.07890741999999995,White
292,25,576315,-0.00149254,0.51302428,0.46611977,0.81916746,0.18083254,0.0581495,0.07402353,0.00121601,0.02442861,0.02057863,470391,0.04690451000000001,White
293,26,577856,0.00117736,0.60529547,0.37128395,0.70661523,0.29338477,0.13235411,0.06908391,0.00191062,0.07062404,0.01918375,464247,0.23401151999999997,White
294,27,577398,0.00038384,0.5015121,0.47760253,0.88049216,0.11950784,0.03179201,0.029438,0.00106767,0.02211226,0.02841535,466438,0.02390956999999999,White
295,28,576969,-0.00035943,0.34738896,0.63176147,0.89049959,0.10950041,0.0338189,0.0322983,0.00147432,0.01210305,0.02107455,453770,-0.28437251,White
296,29,577859,0.00118255,0.52288025,0.45415319,0.8073774,0.1926226,0.05974176,0.04840523,0.00129334,0.06138569,0.01851298,467780,0.06872706000000006,White
297,30,577236,0.00010316,0.5696504,0.40768136,0.78391232,0.21608768,0.10871316,0.04485438,0.00135388,0.04057507,0.02145314,459420,0.16196904,White
298,31,576769,-0.00070595,0.37351807,0.60374704,0.88490433,0.11509567,0.03448193,0.03374845,0.00102115,0.01268422,0.02668825,455369,-0.23022897000000003,White
299,32,577587,0.0007113,0.4104589,0.56399544,0.87124072,0.12875928,0.04774977,0.04150831,0.00091939,0.01637197,0.01731725,463353,-0.15353654,White
300,33,577197,3.559e-05,0.64746432,0.3272779,0.65812087,0.34187913,0.18655788,0.09228718,0.00134417,0.05694603,0.01491678,458276,0.32018641999999997,White
301,34,577004,-0.00029879,0.44609071,0.53488561,0.89509765,0.10490235,0.04221328,0.02465276,0.00064377,0.0162902,0.01706962,464451,-0.08879490000000001,White
302,35,576453,-0.00125344,0.66810226,0.31432266,0.62831634,0.37168366,0.22043018,0.07131359,0.00118765,0.07285775,0.01455799,457206,0.35377959999999997,White
303,1,590211,0.00040544,0.67139323,0.31327821,0.58819482,0.41180518,0.3171233,0.04145506,0.00146713,0.03797606,0.01618833,460764,0.35811501999999995,White
304,2,589690,-0.00047765,0.31947822,0.66541567,0.87927966,0.12072034,0.02991421,0.02198678,0.00123929,0.04262747,0.02004218,449452,-0.34593745000000004,White
305,3,589934,-6.407e-05,0.70826344,0.27645878,0.47946755,0.52053245,0.39713002,0.06043671,0.00142935,0.04868807,0.02139277,442860,0.43180465999999995,Minority
306,4,590483,0.00086648,0.26522205,0.7187958,0.92218934,0.07781066,0.02714926,0.0206678,0.00083917,0.00658084,0.01856326,452830,-0.45357375,White
307,5,590111,0.00023594,0.23528369,0.74942553,0.90282977,0.09717023,0.03315233,0.03428574,0.00153631,0.0088725,0.01652746,451733,-0.51414184,White
308,6,589833,-0.00023527,0.29742527,0.68856408,0.91937377,0.08062623,0.03191949,0.01532509,0.00069929,0.00784902,0.02007179,471906,-0.39113881,White
309,7,590348,0.00063766,0.55470589,0.43483724,0.81614903,0.18385097,0.08220452,0.03492994,0.00083152,0.05162534,0.01166641,476239,0.11986865000000002,White
310,8,589794,-0.00030137,0.35614328,0.62915123,0.80702734,0.19297266,0.09213976,0.03985955,0.00150513,0.03786448,0.02043847,453116,-0.27300794999999994,White
311,9,589957,-2.509e-05,0.53385553,0.44903037,0.74499745,0.25500255,0.15347108,0.05917198,0.0008065,0.02207102,0.01975588,460015,0.08482515999999996,White
312,10,590393,0.00071393,0.50319335,0.48031052,0.70813481,0.29186519,0.20357832,0.03324454,0.00160475,0.03309787,0.021677,463625,0.022882829999999965,White
313,11,589771,-0.00034036,0.81119313,0.17818517,0.34112406,0.65887594,0.54410951,0.08164593,0.00144171,0.02898989,0.01645326,462644,0.63300796,Black
314,12,589917,-9.289e-05,0.46606095,0.51844092,0.81169729,0.18830271,0.07058306,0.028827,0.00109415,0.06640046,0.01756511,443265,-0.05237997,White
315,13,589925,-7.933e-05,0.54539425,0.44065487,0.76906298,0.23093702,0.14406537,0.02066603,0.00090693,0.04370451,0.018455,470821,0.10473937999999999,White
316,14,589172,-0.00135566,0.38623373,0.60011432,0.89780084,0.10219916,0.03752242,0.02636861,0.00074088,0.01271458,0.01760825,468360,-0.21388058999999998,White
317,15,590319,0.0005885,0.61186434,0.37173513,0.75740348,0.24259652,0.09188562,0.05946004,0.00133766,0.073448,0.0172384,469475,0.24012920999999998,White
318,16,590570,0.00101395,0.26566302,0.72162106,0.9244281,0.0755719,0.03139789,0.01022221,0.00067886,0.00604863,0.02283463,458120,-0.45595804,White
319,17,589248,-0.00122684,0.30772745,0.6753638,0.87379185,0.12620815,0.05726493,0.02123124,0.00116387,0.02203428,0.020536,454519,-0.36763634999999995,White
320,18,590576,0.00102412,0.48899036,0.49651865,0.82669629,0.17330371,0.0707285,0.06756175,0.0008466,0.01620484,0.0184333,468934,-0.007528289999999993,White
321,19,589823,-0.00025222,0.33994568,0.64544116,0.90320293,0.09679707,0.04035803,0.01844758,0.00090487,0.01241802,0.01855417,459735,-0.30549548,White
322,20,589373,-0.00101496,0.46659051,0.52032096,0.80216733,0.19783267,0.13139109,0.03374195,0.00085687,0.01069809,0.01906004,469149,-0.05373045000000004,White
323,1,565193,-0.00075593,0.44926656,0.52363299,0.5817298,0.4182702,0.13551075,0.13458315,0.00255031,0.04260909,0.11745396,430143,-0.07436642999999998,White
324,2,565155,-0.00082312,0.23709912,0.74197818,0.65485839,0.34514161,0.02929866,0.0469239,0.00151817,0.0163907,0.25571815,430122,-0.50487906,White
325,3,565784,0.00028894,0.22558476,0.75583872,0.690627,0.309373,0.0548482,0.04429264,0.00199637,0.01071749,0.20455765,432284,-0.53025396,White
326,4,565695,0.00013159,0.21330553,0.76489041,0.72666693,0.27333307,0.04303041,0.10547683,0.00593132,0.01580223,0.10961743,432787,-0.55158488,White
327,5,565544,-0.00013538,0.24425551,0.7337142,0.70453675,0.29546325,0.07022342,0.08040873,0.00346324,0.0249076,0.12334915,425613,-0.48945869,White
328,6,565818,0.00034905,0.36523268,0.60839263,0.71991198,0.28008802,0.0669065,0.0730304,0.00232615,0.05005297,0.09102022,429465,-0.24315995,White
329,7,566164,0.00096077,0.56350997,0.40879828,0.48777552,0.51222448,0.20233846,0.20257551,0.00310957,0.04273457,0.08185989,430284,0.15471169,Minority
330,1,604934,-0.00064145,0.62121731,0.34375248,0.67257741,0.32742259,0.02777448,0.1422389,0.0093118,0.12013026,0.03304651,472304,0.27746483,White
331,2,604682,-0.00105776,0.30377103,0.66798804,0.79357667,0.20642333,0.01050495,0.11321862,0.00520635,0.01655631,0.05711045,476918,-0.36421701,White
332,3,605842,0.00085857,0.85141738,0.12076815,0.7055918,0.2944082,0.06668895,0.09210209,0.00868007,0.09792375,0.03250476,505526,0.73064923,White
333,4,605179,-0.00023671,0.57796803,0.38956797,0.80249109,0.19750891,0.01663393,0.08419977,0.00640874,0.04200087,0.04467318,499942,0.18840005999999998,White
334,5,605185,-0.0002268,0.54815286,0.41994348,0.73964859,0.26035141,0.03289814,0.11495486,0.00867068,0.07140647,0.03497096,471820,0.12820937999999998,White
335,6,605672,0.00057773,0.54077827,0.42404731,0.70468145,0.29531855,0.01902423,0.18108284,0.01150528,0.04808951,0.04209929,465091,0.11673096,White
336,7,605762,0.00072641,0.4785885,0.48901293,0.82564696,0.17435304,0.01237447,0.08580506,0.00543575,0.02628739,0.03974525,479051,-0.01042443000000004,White
337,1,565376,7.291e-05,0.51889335,0.47054744,0.84850377,0.15149623,0.0405209,0.04653116,0.00085988,0.04845089,0.01063404,450064,0.04834591000000005,White
338,2,565789,0.00080345,0.6085904,0.38318655,0.55737616,0.44262384,0.13543057,0.19955204,0.00184362,0.10507952,0.0131597,444235,0.22540384999999996,White
339,3,565534,0.00035239,0.88541144,0.10805978,0.28429247,0.71570753,0.51303953,0.12942496,0.00230122,0.07673271,0.01484223,449326,0.7773516600000001,Black
