id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,DemPct_2,RepPct_2,Margin_2,Swing,Majority,Lean
NY-25,576315,0.50430427,0.48722714,0.81916746,0.18083254,0.0581495,0.07402353,0.00121601,0.02442861,0.02057863,470391,0.01707713,0.51302428,0.46611977,0.04690451,-0.02982738,White,0.02201959
NY-26,577856,0.58290043,0.40240286,0.70661523,0.29338477,0.13235411,0.06908391,0.00191062,0.07062404,0.01918375,464247,0.18049757,0.60529547,0.37128395,0.23401152,-0.05351395,White,0.193335553333333
NY-27,577398,0.48400146,0.51057236,0.88049216,0.11950784,0.03179201,0.029438,0.00106767,0.02211226,0.02841535,466438,-0.02657090,0.5015121,0.47760253,0.02390957,-0.05048047,White,-0.0147440766666666
NY-28,576969,0.33406896,0.66160507,0.89049959,0.10950041,0.0338189,0.0322983,0.00147432,0.01210305,0.02107455,453770,-0.32753611,0.34738896,0.63176147,-0.28437251,-0.04316360,White,-0.318148243333333
NY-29,577859,0.51545175,0.47597898,0.8073774,0.1926226,0.05974176,0.04840523,0.00129334,0.06138569,0.01851298,467780,0.03947277,0.52288025,0.45415319,0.06872706,-0.02925429,White,0.0442242
NY-30,577236,0.56252005,0.43162269,0.78391232,0.21608768,0.10871316,0.04485438,0.00135388,0.04057507,0.02145314,459420,0.13089736,0.5696504,0.40768136,0.16196904,-0.03107168,White,0.136254586666667
NY-31,576769,0.36936722,0.62438065,0.88490433,0.11509567,0.03448193,0.03374845,0.00102115,0.01268422,0.02668825,455369,-0.25501343,0.37351807,0.60374704,-0.23022897,-0.02478446,White,-0.251751943333333
NY-32,577587,0.40841062,0.58381582,0.87124072,0.12875928,0.04774977,0.04150831,0.00091939,0.01637197,0.01731725,463353,-0.17540520,0.4104589,0.56399544,-0.15353654,-0.02186866,White,-0.173115646666667
NY-33,577197,0.64399629,0.34386942,0.65812087,0.34187913,0.18655788,0.09228718,0.00134417,0.05694603,0.01491678,458276,0.30012687,0.64746432,0.3272779,0.32018642,-0.02005955,White,0.301813386666667
NY-34,577004,0.43120557,0.55882436,0.89509765,0.10490235,0.04221328,0.02465276,0.00064377,0.0162902,0.01706962,464451,-0.12761879,0.44609071,0.53488561,-0.08879490,-0.03882389,White,-0.119677493333333
NY-35,576453,0.639123,0.34378309,0.62831634,0.37168366,0.22043018,0.07131359,0.00118765,0.07285775,0.01455799,457206,0.29533991,0.66810226,0.31432266,0.35377960,-0.05843969,White,0.309819806666667
OH-1,590211,0.66826521,0.32177911,0.58819482,0.41180518,0.3171233,0.04145506,0.00146713,0.03797606,0.01618833,460764,0.34648610,0.67139323,0.31327821,0.35811502,-0.01162892,White,0.345362406666667
OH-2,589690,0.32025115,0.67083002,0.87927966,0.12072034,0.02991421,0.02198678,0.00123929,0.04262747,0.02004218,449452,-0.35057887,0.31947822,0.66541567,-0.34593745,-0.00464142,White,-0.35403173
OH-3,589934,0.68889862,0.30087099,0.47946755,0.52053245,0.39713002,0.06043671,0.00142935,0.04868807,0.02139277,442860,0.38802763,0.70826344,0.27645878,0.43180466,-0.04377703,Minority,0.397619973333333
OH-4,590483,0.25610205,0.7355534,0.92218934,0.07781066,0.02714926,0.0206678,0.00083917,0.00658084,0.01856326,452830,-0.47945135,0.26522205,0.7187958,-0.45357375,-0.02587760,White,-0.475825483333333
OH-5,590111,0.22583556,0.76557834,0.90282977,0.09717023,0.03315233,0.03428574,0.00153631,0.0088725,0.01652746,451733,-0.53974278,0.23528369,0.74942553,-0.51414184,-0.02560094,White,-0.536209133333333
OH-6,589833,0.281963,0.70997115,0.91937377,0.08062623,0.03191949,0.01532509,0.00069929,0.00784902,0.02007179,471906,-0.42800815,0.29742527,0.68856408,-0.39113881,-0.03686934,White,-0.42071837
OH-7,590348,0.55114987,0.44141416,0.81614903,0.18385097,0.08220452,0.03492994,0.00083152,0.05162534,0.01166641,476239,0.10973571,0.55470589,0.43483724,0.11986865,-0.01013294,White,0.108113356666667
OH-8,589794,0.35413012,0.63688028,0.80702734,0.19297266,0.09213976,0.03985955,0.00150513,0.03786448,0.02043847,453116,-0.28275016,0.35614328,0.62915123,-0.27300795,-0.00974221,White,-0.284502756666667
OH-9,589957,0.51766768,0.47279785,0.74499745,0.25500255,0.15347108,0.05917198,0.0008065,0.02207102,0.01975588,460015,0.04486983,0.53385553,0.44903037,0.08482516,-0.03995533,White,0.0531882733333333
OH-10,590393,0.49732004,0.49327327,0.70813481,0.29186519,0.20357832,0.03324454,0.00160475,0.03309787,0.021677,463625,0.00404677,0.50319335,0.48031052,0.02288283,-0.01883606,White,0.00532545666666668
OH-11,589771,0.79684644,0.19577982,0.34112406,0.65887594,0.54410951,0.08164593,0.00144171,0.02898989,0.01645326,462644,0.60106662,0.81119313,0.17818517,0.63300796,-0.03194134,Black,0.606713733333333
OH-12,589917,0.46561158,0.52476132,0.81169729,0.18830271,0.07058306,0.028827,0.00109415,0.06640046,0.01756511,443265,-0.05914974,0.46606095,0.51844092,-0.05237997,-0.00676977,White,-0.06189315
OH-13,589925,0.53538754,0.45547724,0.76906298,0.23093702,0.14406537,0.02066603,0.00090693,0.04370451,0.018455,470821,0.07991030,0.54539425,0.44065487,0.10473938,-0.02482908,White,0.08318666
OH-14,589172,0.37688916,0.61461303,0.89780084,0.10219916,0.03752242,0.02636861,0.00074088,0.01271458,0.01760825,468360,-0.23772387,0.38623373,0.60011432,-0.21388059,-0.02384328,White,-0.23477611
OH-15,590319,0.60408431,0.38557785,0.75740348,0.24259652,0.09188562,0.05946004,0.00133766,0.073448,0.0172384,469475,0.21850646,0.61186434,0.37173513,0.24012921,-0.02162275,White,0.220714043333333
OH-16,590570,0.25205293,0.74065672,0.9244281,0.0755719,0.03139789,0.01022221,0.00067886,0.00604863,0.02283463,458120,-0.48860379,0.26566302,0.72162106,-0.45595804,-0.03264575,White,-0.482721873333333
OH-17,589248,0.30322704,0.68685758,0.87379185,0.12620815,0.05726493,0.02123124,0.00116387,0.02203428,0.020536,454519,-0.38363054,0.30772745,0.6753638,-0.36763635,-0.01599419,White,-0.383299143333333
OH-18,590576,0.47867558,0.51224657,0.82669629,0.17330371,0.0707285,0.06756175,0.0008466,0.01620484,0.0184333,468934,-0.03357099,0.48899036,0.49651865,-0.00752829,-0.02604270,White,-0.02989009
OH-19,589823,0.33264061,0.65867896,0.90320293,0.09679707,0.04035803,0.01844758,0.00090487,0.01241802,0.01855417,459735,-0.32603835,0.33994568,0.64544116,-0.30549548,-0.02054287,White,-0.324190726666667
OH-20,589373,0.43875526,0.55323743,0.80216733,0.19783267,0.13139109,0.03374195,0.00085687,0.01069809,0.01906004,469149,-0.11448217,0.46659051,0.52032096,-0.05373045,-0.06075172,White,-0.0992315966666667
OK-1,565193,0.45828136,0.52200437,0.5817298,0.4182702,0.13551075,0.13458315,0.00255031,0.04260909,0.11745396,430143,-0.06372301,0.44926656,0.52363299,-0.07436643,0.01064342,White,-0.0722708166666666
OK-2,565155,0.23301021,0.74831626,0.65485839,0.34514161,0.02929866,0.0469239,0.00151817,0.0163907,0.25571815,430122,-0.51530605,0.23709912,0.74197818,-0.50487906,-0.01042699,White,-0.516830386666667
OK-3,565784,0.21740717,0.76525777,0.690627,0.309373,0.0548482,0.04429264,0.00199637,0.01071749,0.20455765,432284,-0.54785060,0.22558476,0.75583872,-0.53025396,-0.01759664,White,-0.546985053333333
OK-4,565695,0.21297104,0.76878973,0.72666693,0.27333307,0.04303041,0.10547683,0.00593132,0.01580223,0.10961743,432787,-0.55581869,0.21330553,0.76489041,-0.55158488,-0.00423381,White,-0.55940742
OK-5,565544,0.2455491,0.73702377,0.70453675,0.29546325,0.07022342,0.08040873,0.00346324,0.0249076,0.12334915,425613,-0.49147467,0.24425551,0.7337142,-0.48945869,-0.00201598,White,-0.495802676666667
OK-6,565818,0.37283728,0.60086309,0.71991198,0.28008802,0.0669065,0.0730304,0.00232615,0.05005297,0.09102022,429465,-0.22802581,0.36523268,0.60839263,-0.24315995,0.01513414,White,-0.238070523333333
OK-7,566164,0.56170179,0.42142563,0.48777552,0.51222448,0.20233846,0.20257551,0.00310957,0.04273457,0.08185989,430284,0.14027616,0.56350997,0.40879828,0.15471169,-0.01443553,Minority,0.140088003333333
OR-1,604872,0.61047084,0.34924262,0.6719908,0.3280092,0.02791198,0.14254215,0.00937248,0.12032568,0.03301866,472127,0.26122822,0.62127101,0.34370065,0.27757036,-0.01634214,White,0.2616756
OR-2,605738,0.29430633,0.67532339,0.79301813,0.20698187,0.01050754,0.11381219,0.00521191,0.01656717,0.05701075,477752,-0.38101706,0.30494105,0.6667573,-0.36181625,-0.01920081,White,-0.37961679
OR-3,605499,0.84565086,0.11080194,0.70628026,0.29371974,0.06653002,0.09197513,0.00864592,0.09745945,0.03250231,505441,0.73484892,0.85149234,0.12073109,0.73076125,0.00408767,White,0.728486363333333
OR-4,604803,0.5672162,0.3956817,0.80257296,0.19742704,0.01662137,0.08422761,0.00639037,0.04183662,0.0447346,499658,0.17153450,0.57603669,0.39150839,0.18452830,-0.01299380,White,0.170865766666667
OR-5,605292,0.53649774,0.42587681,0.73951562,0.26048438,0.03306551,0.11439932,0.00871093,0.07202943,0.03498996,471821,0.11062093,0.54824983,0.41981541,0.12843442,-0.01781349,White,0.11155876
OR-6,605627,0.52970332,0.43179442,0.70463246,0.29536754,0.0189578,0.1814078,0.01147576,0.04786012,0.0421545,464980,0.09790890,0.53966665,0.42510717,0.11455948,-0.01665058,White,0.0984590933333333
OR-7,605425,0.47831159,0.48591485,0.82608541,0.17391459,0.01233939,0.08524598,0.00541897,0.0264329,0.03970781,478873,-0.00760326,0.48038448,0.48728095,-0.00689647,-0.00070679,White,-0.0123676633333333
PA-1,565376,0.49899558,0.49156094,0.84850377,0.15149623,0.0405209,0.04653116,0.00085988,0.04845089,0.01063404,450064,0.00743464,0.51889335,0.47054744,0.04834591,-0.04091127,White,0.01607173
PA-2,565789,0.57307357,0.41462777,0.55737616,0.44262384,0.13543057,0.19955204,0.00184362,0.10507952,0.0131597,444235,0.15844580,0.6085904,0.38318655,0.22540385,-0.06695805,White,0.17576515
PA-3,565534,0.85964752,0.12925189,0.28429247,0.71570753,0.51303953,0.12942496,0.00230122,0.07673271,0.01484223,449326,0.73039563,0.88541144,0.10805978,0.77735166,-0.04695603,Black,0.74104764
PA-4,565690,0.85792542,0.13002384,0.33583164,0.66416836,0.50401833,0.05668735,0.00140979,0.10275561,0.01322545,459644,0.72790158,0.88299846,0.11147024,0.77152822,-0.04362664,Black,0.737443793333333
PA-5,564784,0.59326753,0.39636941,0.76872716,0.23127284,0.09458515,0.04068075,0.00075455,0.08378412,0.00961659,446624,0.19689812,0.61021532,0.37951992,0.23069540,-0.03379728,White,0.20316388
PA-6,564782,0.60751718,0.38198932,0.67597786,0.32402214,0.20584113,0.03960493,0.00100631,0.06833355,0.0107173,440223,0.22552786,0.62320835,0.36760585,0.25560250,-0.03007464,White,0.23055274
PA-7,565127,0.55584672,0.43379078,0.79246561,0.20753439,0.06208155,0.06729354,0.0008515,0.06270415,0.01180195,436877,0.12205594,0.56860655,0.4198993,0.14870725,-0.02665131,White,0.12593971
PA-8,565364,0.58189515,0.40767585,0.65915705,0.34084295,0.10708013,0.17781279,0.00187073,0.05585157,0.01670372,436729,0.17421930,0.60237459,0.38603424,0.21634035,-0.04212105,White,0.18325965
PA-9,565644,0.53471612,0.45379555,0.66158631,0.33841369,0.0919921,0.20416115,0.00137881,0.04488334,0.01422155,445310,0.08092057,0.55493196,0.43342029,0.12151167,-0.04059110,White,0.0894509366666667
PA-10,565663,0.49286953,0.49804073,0.7754556,0.2245444,0.09016803,0.09837032,0.0012387,0.02766734,0.01426161,454507,-0.00517120,0.52173573,0.46757753,0.05415820,-0.05932940,White,0.00960526666666665
PA-11,565958,0.32327908,0.66762421,0.88855494,0.11144506,0.02660915,0.06018985,0.0009406,0.01193572,0.01157276,451837,-0.34434513,0.3278817,0.65841609,-0.33053439,-0.01381074,White,-0.34474155
PA-12,565452,0.48323475,0.50471363,0.74728194,0.25271806,0.11690466,0.06521106,0.00132036,0.05915847,0.01421014,446090,-0.02147888,0.48728383,0.49827659,-0.01099276,-0.01048612,White,-0.0229835066666667
PA-13,565176,0.40994511,0.58016384,0.82364729,0.17635271,0.04818446,0.09315033,0.00102608,0.028353,0.01193798,434663,-0.17021873,0.40857919,0.57651961,-0.16794042,-0.00227831,White,-0.174459293333333
PA-14,564538,0.36417909,0.62631855,0.83133057,0.16866943,0.06277394,0.07441152,0.00098127,0.0171056,0.01633864,443305,-0.26213946,0.36305234,0.62187117,-0.25881883,-0.00332063,White,-0.266032583333333
PA-15,565966,0.29606244,0.69491405,0.88468666,0.11531334,0.02345088,0.06293312,0.00091564,0.01088226,0.01558122,455420,-0.39885161,0.30735437,0.68026091,-0.37290654,-0.02594507,White,-0.395203253333333
PA-16,565040,0.37018525,0.6203825,0.87589059,0.12410941,0.04060271,0.03228083,0.00130543,0.03429635,0.01288332,461915,-0.25019725,0.37387073,0.61158877,-0.23771804,-0.01247921,White,-0.251037513333333
PA-17,565196,0.22862738,0.76373569,0.93353061,0.06646939,0.02352199,0.01619747,0.00071312,0.00707348,0.01359379,450132,-0.53510831,0.22973276,0.75931324,-0.52958048,-0.00552783,White,-0.5382657
PA-18,565340,0.28588696,0.70614114,0.93558105,0.06441895,0.01882948,0.01231167,0.00069095,0.0101574,0.01390701,454447,-0.42025418,0.28399451,0.70283854,-0.41884403,-0.00141015,White,-0.42478413
PA-19,566141,0.35589212,0.63445709,0.92295784,0.07704216,0.03422123,0.0124557,0.00061055,0.01056558,0.01198371,461877,-0.27856497,0.35730612,0.63121593,-0.27390981,-0.00465516,White,-0.28201325
PA-20,565257,0.36017163,0.63190297,0.89901322,0.10098678,0.05156456,0.01530454,0.0010034,0.00973667,0.01512528,457446,-0.27173134,0.37385074,0.61519501,-0.24134427,-0.03038707,White,-0.266602316666667
PA-21,564635,0.40396224,0.58751098,0.87587646,0.12412354,0.06062348,0.02331228,0.0007258,0.01656919,0.0150288,450535,-0.18354874,0.41669903,0.57017866,-0.15347963,-0.03006911,White,-0.178525703333333
PA-22,565441,0.58139829,0.40930116,0.77290648,0.22709352,0.14682381,0.0214494,0.00083543,0.04414209,0.01233198,456050,0.17209713,0.57994707,0.40876283,0.17118424,0.00091289,White,0.166792833333333
PA-23,564807,0.65181399,0.33751494,0.75375301,0.24624699,0.13851406,0.02769724,0.00092646,0.0652531,0.01102314,466292,0.31429905,0.65202628,0.33612919,0.31589709,-0.00159804,White,0.30983173
RI-1,548989,0.64241116,0.32866287,0.58764487,0.41235513,0.1272998,0.23045071,0.00251955,0.04703457,0.02263716,438571,0.31374829,0.68668875,0.29395445,0.39273430,-0.07898601,White,0.33507696
RI-2,548390,0.49229807,0.4822227,0.85677348,0.14322652,0.03237251,0.05549604,0.00122488,0.03634112,0.0149636,449023,0.01007537,0.52478934,0.45475251,0.07003683,-0.05996146,White,0.0250625233333333
SC-1,568179,0.46379123,0.5212069,0.71919154,0.28080846,0.18148362,0.06335809,0.00139989,0.01978758,0.01500969,460036,-0.05741567,0.49498664,0.48911065,0.00587599,-0.06329166,White,-0.04131845
SC-2,569104,0.33754177,0.64850765,0.6967254,0.3032746,0.20320039,0.05916029,0.00137147,0.02015244,0.02240138,443321,-0.31096588,0.35708439,0.62725756,-0.27017317,-0.04079271,White,-0.30236831
SC-3,567914,0.24877428,0.73808559,0.80392501,0.19607499,0.10918223,0.04507588,0.00109151,0.01699164,0.02230056,450751,-0.48931131,0.26524317,0.71917558,-0.45393241,-0.03537890,White,-0.482518343333333
SC-4,568431,0.42872066,0.55381325,0.61590952,0.38409048,0.2318787,0.10085424,0.00145929,0.03501619,0.01915668,435827,-0.12509259,0.4549708,0.52594202,-0.07097122,-0.05412137,White,-0.112052133333333
SC-5,568543,0.3019417,0.68592984,0.74473525,0.25526475,0.16024881,0.04964764,0.00094637,0.02232467,0.02275651,435348,-0.38398814,0.32177839,0.66467642,-0.34289803,-0.04109011,White,-0.375291436666667
SC-6,569550,0.50958492,0.47482557,0.4861768,0.5138232,0.40977095,0.06305564,0.00209384,0.02310709,0.02087261,440817,0.03475935,0.54980584,0.43566842,0.11413742,-0.07937807,Minority,0.0562187066666667
SC-7,568955,0.33450935,0.65476651,0.74816237,0.25183763,0.15556824,0.05354303,0.00159254,0.01865085,0.02048086,459014,-0.32025716,0.36024388,0.62812538,-0.26788150,-0.05237566,White,-0.307798606666667
SC-8,569036,0.5188867,0.46651629,0.46757971,0.53242029,0.46010523,0.03970734,0.00147006,0.01858685,0.0190859,442840,0.05237041,0.55499271,0.43428804,0.12070467,-0.06833426,Minority,0.0701484966666667
SC-9,568713,0.53207952,0.45251906,0.54743721,0.45256279,0.37010029,0.04458171,0.00167747,0.02503438,0.01686651,446506,0.07956046,0.55992228,0.42532829,0.13459399,-0.05503353,White,0.0929049700000001
SD-1,443458,0.37111434,0.60586249,0.86570901,0.13429099,0.0326854,0.03808716,0.00132654,0.02129331,0.03897749,334706,-0.23474815,0.38682682,0.58737486,-0.20054804,-0.03420011,White,-0.228348113333333
SD-2,443209,0.31275508,0.66364404,0.79606575,0.20393425,0.01200422,0.03319992,0.00176058,0.01577945,0.14219741,334549,-0.35088896,0.32580769,0.6474913,-0.32168361,-0.02920535,White,-0.346153843333333
TN-1,575764,0.20760729,0.78235638,0.91201712,0.08798288,0.02664473,0.02341279,0.00079562,0.00991517,0.02352891,465045,-0.57474909,0.22153616,0.76312344,-0.54158728,-0.03316181,White,-0.568695153333333
TN-2,575841,0.38026228,0.60436815,0.81650983,0.18349017,0.08157193,0.04554149,0.00128688,0.02788532,0.02578371,455365,-0.22410587,0.39974303,0.58040414,-0.18066111,-0.04344476,White,-0.214624283333333
TN-3,575528,0.19852692,0.79141772,0.88485693,0.11514307,0.02429604,0.04938861,0.00119478,0.01045323,0.02789132,456988,-0.59289080,0.21433188,0.76826507,-0.55393319,-0.03895761,White,-0.58490493
TN-4,576458,0.34377084,0.64191957,0.76960007,0.23039993,0.12741307,0.05385322,0.00119308,0.02130179,0.02710019,455126,-0.29814873,0.3608696,0.61972366,-0.25885406,-0.03929467,White,-0.290050506666667
TN-5,575004,0.22721725,0.76285907,0.86487326,0.13512674,0.05117365,0.04452931,0.00110329,0.01238191,0.02446901,447750,-0.53564182,0.24416326,0.74161685,-0.49745359,-0.03818823,White,-0.52791241
TN-6,576358,0.31807524,0.66733542,0.81336131,0.18663869,0.07038467,0.05076117,0.0011849,0.0416051,0.01984128,427039,-0.34926018,0.33752236,0.64325507,-0.30573271,-0.04352747,White,-0.339751023333333
TN-7,576106,0.55209885,0.42909996,0.5919879,0.4080121,0.19991546,0.14044426,0.00164384,0.05107755,0.02207889,447124,0.12299889,0.57913557,0.39256051,0.18657506,-0.06357617,White,0.139190946666667
TN-8,576248,0.21001342,0.78025277,0.85597418,0.14402582,0.0593281,0.04649052,0.00097241,0.00909738,0.02620375,448371,-0.57023935,0.23471103,0.74939864,-0.51468761,-0.05555174,White,-0.556722103333333
TN-9,576016,0.54074886,0.44093747,0.61016438,0.38983562,0.2533063,0.07894731,0.00343886,0.03642084,0.02322006,450731,0.09981139,0.56967968,0.40132846,0.16835122,-0.06853983,White,0.117658
TN-10,576035,0.19893177,0.79211489,0.85143841,0.14856159,0.09034354,0.02570084,0.00098483,0.00738515,0.02154019,451853,-0.59318312,0.2186342,0.76594616,-0.54731196,-0.04587116,White,-0.582892733333333
TN-11,575281,0.54417407,0.44112557,0.42563763,0.57436237,0.48302968,0.06043535,0.0011835,0.01701541,0.01750459,443598,0.10304850,0.58778961,0.39661361,0.19117600,-0.08812750,Black,0.127424333333333
TN-12,576201,0.57013543,0.41258345,0.4043694,0.5956306,0.47736651,0.06372005,0.00116882,0.04381342,0.01442995,435483,0.15755198,0.59524316,0.3900261,0.20521706,-0.04766508,Black,0.16844034
TX-1,571908,0.22462478,0.76838018,0.63907499,0.36092501,0.14970225,0.1750044,0.00108043,0.01156722,0.02741732,437789,-0.54375540,0.24768074,0.74133406,-0.49365332,-0.05010208,White,-0.532054706666667
TX-2,571186,0.36936711,0.61776148,0.50528477,0.49471523,0.11160716,0.31760238,0.00207666,0.04662949,0.02822944,424238,-0.24839437,0.37683477,0.60901145,-0.23217668,-0.01621769,White,-0.247988473333333
TX-3,572181,0.32925655,0.6480547,0.64964385,0.35035615,0.09448415,0.15144215,0.0018237,0.07240866,0.03499861,413445,-0.31879815,0.3506794,0.63122814,-0.28054874,-0.03824941,White,-0.311048346666667
TX-4,571902,0.20016814,0.79271512,0.70115569,0.29884431,0.13987732,0.11361598,0.00160557,0.01080294,0.03517031,440343,-0.59254698,0.22361945,0.76541374,-0.54179429,-0.05075269,White,-0.580629416666667
TX-5,571892,0.27740522,0.7112691,0.6505925,0.3494075,0.12752281,0.17263942,0.00147889,0.02230086,0.03077683,425320,-0.43386388,0.28229151,0.70444364,-0.42215213,-0.01171175,White,-0.434959963333333
TX-6,572276,0.25743264,0.73317352,0.61898052,0.38101948,0.15030886,0.19452836,0.00249797,0.01100189,0.02694337,443560,-0.47574088,0.26295548,0.72390626,-0.46095078,-0.01479010,White,-0.475810846666667
TX-7,570969,0.51719135,0.44823629,0.26471083,0.73528917,0.22528721,0.21840969,0.00160779,0.2880542,0.01631395,427916,0.06895506,0.58458783,0.40209198,0.18249585,-0.11354079,Asian,0.10180199
TX-8,572022,0.25899417,0.73165484,0.63953969,0.36046031,0.06171532,0.2350567,0.00227212,0.0377785,0.03052765,421192,-0.47266067,0.26272797,0.72356407,-0.46083610,-0.01182457,White,-0.473719146666667
TX-9,570680,0.76626114,0.21872258,0.12744206,0.87255794,0.48054621,0.29144247,0.00181837,0.10349588,0.02011152,429505,0.54753856,0.81396161,0.1751401,0.63882151,-0.09128295,Black,0.57296621
TX-10,571615,0.64687748,0.32883223,0.6794679,0.3205321,0.03531053,0.15340303,0.00208467,0.11093915,0.02159103,458107,0.31804525,0.66975529,0.30935687,0.36039842,-0.04235317,White,0.327162973333333
TX-11,571350,0.20790081,0.78249896,0.45540138,0.54459862,0.05450309,0.45344661,0.00214953,0.0195548,0.02663519,421022,-0.57459815,0.22576516,0.7611375,-0.53537234,-0.03922581,Minority,-0.56652288
TX-12,570740,0.38691402,0.59790208,0.61822444,0.38177556,0.08606168,0.17900318,0.00589002,0.08873136,0.0292224,430389,-0.21098806,0.40025002,0.58269393,-0.18244391,-0.02854415,White,-0.206473343333333
TX-13,570628,0.19728908,0.79316416,0.63555164,0.36444836,0.06921943,0.24209247,0.00165611,0.02632454,0.032621,432942,-0.59587508,0.20947193,0.77427182,-0.56479989,-0.03107519,White,-0.590516683333333
TX-14,571265,0.2964706,0.69523205,0.58427889,0.41572111,0.21103242,0.15675964,0.00107857,0.02850569,0.02272064,438544,-0.39876145,0.33143508,0.6566581,-0.32522302,-0.07353843,White,-0.37924864
TX-15,571810,0.47915787,0.51156534,0.07615366,0.92384634,0.00945018,0.89547352,0.0004309,0.01778099,0.01554722,403802,-0.03240747,0.57266854,0.41774909,0.15491945,-0.18732692,Hispanic,0.0250348366666667
TX-16,571650,0.59204717,0.39277153,0.12249193,0.87750807,0.03587175,0.82331101,0.00254569,0.01872049,0.02421625,435245,0.19927564,0.68328041,0.30166789,0.38161252,-0.18233688,Hispanic,0.2550546
TX-17,571847,0.47187177,0.5073483,0.60222918,0.39777082,0.07234702,0.20705404,0.002843,0.09775975,0.02725468,424551,-0.03547653,0.4891148,0.48798002,0.00113478,-0.03661131,White,-0.02827276
TX-18,570521,0.7240339,0.26332192,0.10720134,0.89279866,0.42321398,0.42874227,0.00321412,0.04109469,0.02585368,412243,0.46071198,0.78619504,0.20249331,0.58370173,-0.12298975,Hispanic,0.496708563333333
TX-19,571778,0.24224394,0.74819406,0.49308192,0.50691808,0.06776765,0.39770522,0.00150689,0.02537332,0.02638807,426708,-0.50595012,0.26992297,0.71588244,-0.44595947,-0.05999065,Minority,-0.490953236666667
TX-20,572324,0.64526245,0.33932297,0.18684264,0.81315736,0.07564527,0.71903547,0.00237504,0.01750961,0.0287899,435361,0.30593948,0.7034907,0.28176242,0.42172828,-0.11578880,Hispanic,0.339535746666667
TX-21,570780,0.32651527,0.66121961,0.59195045,0.40804955,0.05554499,0.29066861,0.00344808,0.04266395,0.02729018,431254,-0.33470434,0.34515112,0.63964145,-0.29449033,-0.04021401,White,-0.32629967
TX-22,571981,0.26787536,0.72073851,0.63642502,0.36357498,0.10305534,0.2016626,0.00151186,0.03789291,0.02523951,445809,-0.45286315,0.29755424,0.68568878,-0.38813454,-0.06472861,White,-0.436286946666667
TX-23,571500,0.45356705,0.53408373,0.21431571,0.78568429,0.05315657,0.70496353,0.00371432,0.02330442,0.02577098,414342,-0.08051668,0.52495438,0.45930481,0.06564957,-0.14616625,Hispanic,-0.0367945966666666
TX-24,572267,0.55616896,0.42105928,0.54745816,0.45254184,0.15924409,0.2092142,0.00163449,0.06942694,0.02289786,464978,0.13510968,0.5993627,0.38554912,0.21381358,-0.07870390,White,0.156344313333333
TX-25,571483,0.31817836,0.67054782,0.6480707,0.3519293,0.08413201,0.19596903,0.00236045,0.04451742,0.03112441,428731,-0.35236946,0.33756062,0.64615237,-0.30859175,-0.04377771,White,-0.34277689
TX-26,571848,0.26682895,0.72219904,0.72318718,0.27681282,0.05695267,0.14400751,0.00200387,0.04295107,0.03427458,431165,-0.45537009,0.27790614,0.70739514,-0.42948900,-0.02588109,White,-0.45174306
TX-27,570816,0.23526508,0.75706053,0.51148464,0.48851536,0.07023972,0.3875256,0.0010916,0.01461182,0.02321643,436975,-0.52179545,0.26323684,0.72536403,-0.46212719,-0.05966826,White,-0.50690603
TX-28,572198,0.45513988,0.53801135,0.06525303,0.93474697,0.0080255,0.91662017,0.00067458,0.0058728,0.013437,403215,-0.08287147,0.55953709,0.43083366,0.12870343,-0.21157490,Hispanic,-0.0173465033333333
TX-29,572066,0.57013809,0.41782827,0.11120166,0.88879834,0.13993165,0.71372854,0.001237,0.03596039,0.02836859,412287,0.15230982,0.64855915,0.33988782,0.30867133,-0.15636151,Hispanic,0.199430323333333
TX-30,571413,0.74250478,0.24147323,0.15427585,0.84572415,0.52889318,0.26280638,0.00151867,0.05027726,0.02292682,415496,0.50103155,0.79136044,0.19721211,0.59414833,-0.09311678,Black,0.527070476666667
TX-31,571639,0.41597599,0.57007259,0.47035525,0.52964475,0.22829165,0.24102911,0.01054566,0.0429526,0.03140551,423397,-0.15409660,0.45531319,0.52351232,-0.06819913,-0.08589747,Minority,-0.13046411
TX-32,571667,0.59281617,0.39079062,0.22675004,0.77324996,0.20850227,0.51298422,0.00155342,0.04310977,0.03505691,409420,0.20202555,0.64634496,0.33944027,0.30690469,-0.10487914,Hispanic,0.231985263333333
TX-33,571504,0.61323879,0.36274411,0.19866339,0.80133661,0.15044696,0.59486444,0.00186592,0.04819025,0.03465281,420168,0.25049468,0.68604568,0.29945599,0.38658969,-0.13609501,Hispanic,0.290859683333333
TX-34,571876,0.48536103,0.50537458,0.07312967,0.92687033,0.00508832,0.91449623,0.0006086,0.00643523,0.01376092,400918,-0.02001355,0.59607306,0.39321276,0.20286030,-0.22287385,Hispanic,0.0492777333333334
TX-35,570854,0.51723853,0.4689633,0.32062125,0.67937875,0.11415149,0.52536765,0.00404769,0.03417506,0.03052021,427651,0.04827523,0.54917587,0.43458364,0.11459223,-0.06631700,Hispanic,0.0653808966666667
TX-36,571751,0.35959441,0.62676877,0.53430652,0.46569348,0.12865617,0.25200638,0.00174996,0.06536545,0.02607188,428009,-0.26717436,0.37121185,0.6127617,-0.24154985,-0.02562451,White,-0.263632856666667
