id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,DemPct_2,RepPct_2,Margin_2,Lean,Majority
CA-53,476794,0.62198273,0.34493612,0.09959076,0.90040924,0.10593165,0.70448326,0.00927003,0.08581264,0.0423191,358467,0.27704661,0.72342369,0.25198654,0.47143715,0.33637679,Hispanic
CA-54,477085,0.66123547,0.30442555,0.33448307,0.66551693,0.12120117,0.36150832,0.01199493,0.17200153,0.03376127,381828,0.35680992,0.69757289,0.27840538,0.41916751,0.37212912,Hispanic
CA-55,476078,0.5993819,0.36826808,0.23001241,0.76998759,0.08207545,0.3995829,0.01412582,0.2801906,0.02940524,378810,0.23111382,0.65754929,0.31968479,0.3378645,0.26123071,Hispanic
CA-56,475488,0.59966069,0.37144,0.0878264,0.9121736,0.02583654,0.68385682,0.00330213,0.20342795,0.03874265,370367,0.22822069,0.69105776,0.28866234,0.40239542,0.28081227,Hispanic
CA-57,476756,0.60989725,0.35741113,0.33698373,0.66301627,0.07246742,0.42054669,0.00464501,0.1658715,0.03555402,381054,0.25248612,0.65313226,0.32574605,0.32738621,0.27198615,Hispanic
CA-58,475674,0.60346929,0.36389955,0.58643367,0.41356633,0.03460541,0.18870723,0.00330589,0.1825467,0.01831425,394447,0.23956974,0.63580866,0.34404661,0.29176205,0.25150051,White
CA-59,476209,0.60429512,0.36231564,0.13226644,0.86773356,0.01714407,0.27309716,0.00299788,0.57855802,0.01999969,386606,0.24197948,0.66635092,0.31523164,0.35111928,0.27289275,Asian
CA-60,475778,0.55645664,0.41345147,0.18504466,0.81495534,0.02854838,0.62296518,0.00521181,0.15951081,0.03972765,373191,0.14300517,0.62691485,0.35120915,0.2757057,0.18177201,Hispanic
CA-61,475724,0.46602526,0.50006542,0.36326874,0.63673126,0.02864511,0.21279412,0.00516293,0.38738777,0.01897968,381566,-0.03404016,0.50615652,0.47516542,0.0309911,-0.01782974,Asian
CA-62,476896,0.4783372,0.4920555,0.66627422,0.33372578,0.01985431,0.16328097,0.00482495,0.13211851,0.01974393,380522,-0.0137183,0.49986559,0.48101008,0.01885551,-0.00832703,White
CA-63,475902,0.45459509,0.51669377,0.6167312,0.3832688,0.0187133,0.19141773,0.0073566,0.15193466,0.02312367,389990,-0.06209868,0.48570207,0.49265743,-0.00695536,-0.04918424,White
