id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,Majority
FL-59,185766,0.47452589,0.51206621,0.62290768,0.37709232,0.07224436,0.215619,0.00201628,0.07678953,0.01538525,146309,-0.03754032,White
FL-60,186267,0.55659612,0.42947867,0.28799086,0.71200914,0.11608924,0.5559907,0.00173031,0.05019218,0.01513691,151418,0.12711745,Hispanic
FL-61,185768,0.76190606,0.2226266,0.29601597,0.70398403,0.43762961,0.24366209,0.00251118,0.03014827,0.01854464,141766,0.53927946,Black
FL-62,186019,0.56665601,0.41846052,0.4943574,0.5056426,0.16852281,0.2152613,0.0023258,0.11522489,0.01685363,148336,0.14819549,Minority
FL-63,186334,0.52336045,0.46119383,0.61581246,0.38418754,0.12041291,0.20328107,0.00237033,0.05225415,0.0169195,149768,0.06216662,White
FL-64,186264,0.51187402,0.47207774,0.47960275,0.52039725,0.19034655,0.27065768,0.00211126,0.05523995,0.02448781,143990,0.03979628,Minority
FL-65,186038,0.36370398,0.62300865,0.65603175,0.34396825,0.0828922,0.20531077,0.00191973,0.03865246,0.02343789,139603,-0.25930467,White
FL-66,186084,0.51976063,0.46667785,0.52272792,0.47727208,0.1858175,0.24983034,0.00250254,0.0384077,0.02008398,141456,0.0530827799999999,White
FL-67,185428,0.51561372,0.4735933,0.76972974,0.23027026,0.06058819,0.12420642,0.00109784,0.02627287,0.0143221,159404,0.0420204200000001,White
FL-68,185386,0.40665725,0.58420267,0.90366828,0.09633172,0.01652419,0.04265377,0.00087541,0.01912024,0.01137434,165636,-0.17754542,White
FL-69,185092,0.44335096,0.5458395,0.73235917,0.26764083,0.06743162,0.1586577,0.00133017,0.02361366,0.01723403,154868,-0.10248854,White
FL-70,185517,0.41218203,0.57725728,0.71269522,0.28730478,0.10011395,0.14222133,0.00123333,0.02775655,0.01600643,149190,-0.16507525,White
FL-71,185873,0.33767377,0.65234818,0.7002121,0.2997879,0.09011357,0.1727422,0.00151888,0.02001232,0.01670088,146160,-0.31467441,White
FL-72,185296,0.36265961,0.62844735,0.84546649,0.15453351,0.05385305,0.06317554,0.00129581,0.01713422,0.01558048,162832,-0.26578774,White
FL-73,185233,0.32387452,0.66839749,0.54569863,0.45430137,0.10561954,0.32193007,0.00139448,0.01230054,0.02279728,144140,-0.34452297,White
FL-74,185168,0.54142621,0.44912188,0.40648451,0.59351549,0.21166837,0.34861797,0.00135394,0.02236882,0.01999222,138854,0.0923043300000001,Minority
FL-75,185012,0.3659735,0.62578968,0.69265255,0.30734745,0.06183563,0.21460403,0.00084853,0.0168102,0.01663649,149671,-0.25981618,White
FL-76,185164,0.37408898,0.61911402,0.79513274,0.20486726,0.03194376,0.13582225,0.00127524,0.0206488,0.01260789,159186,-0.24502504,White
FL-77,185277,0.37706023,0.61611877,0.81092437,0.18907563,0.0252534,0.12260987,0.00120667,0.02640438,0.01107041,161602,-0.23905854,White
FL-78,185047,0.36649092,0.62582643,0.81667747,0.18332253,0.03355611,0.12097287,0.00096948,0.01652963,0.00984022,165037,-0.25933551,White
FL-79,185571,0.36572681,0.62584,0.6218993,0.3781007,0.06283689,0.28368879,0.00073957,0.02100782,0.01203968,150087,-0.26011319,White
FL-80,186069,0.38675486,0.60337594,0.78203785,0.21796215,0.07633821,0.10422344,0.00114336,0.01768394,0.01521301,157431,-0.21662108,White
FL-81,185383,0.55779213,0.43331147,0.45473853,0.54526147,0.28282492,0.22410925,0.0022583,0.02440941,0.01873889,141257,0.12448066,Minority
FL-82,185995,0.39700914,0.59522031,0.73791862,0.26208138,0.08962021,0.13256618,0.00139326,0.02360158,0.01593219,155032,-0.19821117,White
FL-83,185321,0.39764927,0.59325308,0.79775714,0.20224286,0.04003995,0.1227635,0.00115538,0.02345346,0.01552902,153197,-0.19560381,White
FL-84,185571,0.57924397,0.41219185,0.56179231,0.43820769,0.27892159,0.11842752,0.00163275,0.03488511,0.01215271,150666,0.16705212,White
FL-85,186070,0.51894706,0.47261212,0.47405997,0.52594003,0.22994652,0.24000476,0.00170787,0.04557354,0.01381695,142868,0.04633494,Minority
FL-86,185168,0.61379537,0.37664855,0.45780201,0.54219799,0.23458547,0.27220929,0.00200785,0.03298318,0.01773153,150410,0.23714682,Minority
FL-87,186175,0.59318611,0.39725425,0.27254734,0.72745266,0.17456927,0.53013669,0.00223551,0.02800085,0.02859177,140460,0.19593186,Hispanic
FL-88,185478,0.60176096,0.38907297,0.58122637,0.41877363,0.2432282,0.1361075,0.00148388,0.02704881,0.01097559,156347,0.21268799,White
FL-89,185170,0.59865921,0.39462803,0.66389518,0.33610482,0.13509381,0.15215864,0.00113202,0.03932782,0.00919276,153708,0.20403118,White
FL-90,185907,0.56181589,0.4322643,0.70593269,0.29406731,0.05748665,0.15298243,0.00097162,0.03943762,0.0069751,155410,0.12955159,White
FL-91,186034,0.57436386,0.4175348,0.53010921,0.46989079,0.23860455,0.16640348,0.00131371,0.02995661,0.0120888,150718,0.15682906,White
FL-92,185503,0.60714993,0.38503766,0.52066334,0.47933666,0.25058536,0.18727626,0.00159966,0.02329827,0.01290048,155033,0.22211227,White
FL-93,185919,0.80119337,0.19128722,0.18174053,0.81825947,0.58457045,0.2037296,0.00250064,0.03743378,0.00920345,145163,0.60990615,Black
FL-94,186041,0.77379123,0.21920428,0.23385644,0.76614356,0.50221752,0.23188455,0.00199918,0.03531659,0.01053493,146560,0.55458695,Black
FL-95,185617,0.60458353,0.3879116,0.46346583,0.53653417,0.1921885,0.24384627,0.00190155,0.04963778,0.01061317,151981,0.21667193,Minority
FL-96,185922,0.60761907,0.38399517,0.42324547,0.57675453,0.2053343,0.28978815,0.00181705,0.07314536,0.0101185,140337,0.2236239,Minority
FL-97,186025,0.58422345,0.40791417,0.26250098,0.73749902,0.14214229,0.50877831,0.00142563,0.08612222,0.00988673,140289,0.17630928,Hispanic
FL-98,185429,0.56762962,0.42406279,0.46133929,0.53866071,0.11863324,0.3476717,0.00212225,0.06878434,0.01300137,145600,0.14356683,Minority
FL-99,186221,0.63675581,0.35543212,0.20733741,0.79266259,0.23832134,0.50640258,0.00170153,0.05850427,0.01525321,148690,0.28132369,Hispanic
FL-100,185246,0.54237254,0.45007784,0.62158136,0.37841864,0.07641919,0.25663783,0.00164543,0.03161851,0.01181097,160444,0.0922947,White
FL-101,186363,0.74520275,0.24690567,0.20681899,0.79318101,0.44143258,0.33942966,0.00192588,0.02958979,0.0110463,145388,0.49829708,Black
FL-102,185047,0.79859203,0.19479476,0.04089015,0.95910985,0.57465339,0.39976765,0.00144695,0.01437207,0.00708865,143751,0.60379727,Black
FL-103,185865,0.77917279,0.2131458,0.11912427,0.88087573,0.52286182,0.34845178,0.00130269,0.02621743,0.01018961,146620,0.56602699,Black
FL-104,185312,0.78814815,0.2033406,0.08152846,0.91847154,0.44847869,0.49266828,0.00091389,0.01162631,0.01008026,145532,0.58480755,Hispanic
FL-105,186101,0.5468996,0.44608456,0.43868994,0.56131006,0.04823309,0.46352819,0.00104743,0.02722053,0.00844973,156573,0.10081504,Hispanic
FL-106,185339,0.59109419,0.40039458,0.27234225,0.72765775,0.0569097,0.62618996,0.00128952,0.03213062,0.00931744,158198,0.19069961,Hispanic
FL-107,185891,0.32266343,0.67216083,0.03921519,0.96078481,0.02732174,0.94792152,0.00063168,0.00538523,0.00406444,156725,-0.3494974,Hispanic
FL-108,186203,0.35793295,0.63644403,0.04061695,0.95938305,0.03238746,0.93523802,0.00073108,0.01136731,0.00542163,154566,-0.27851108,Hispanic
FL-109,185758,0.4635984,0.52954953,0.06452429,0.93547571,0.05453749,0.86693617,0.00057458,0.02478231,0.00763374,146193,-0.06595113,Hispanic
FL-110,185492,0.35937953,0.63419303,0.05393743,0.94606257,0.02814378,0.91289105,0.00076411,0.01665639,0.00565059,155736,-0.2748135,Hispanic
FL-111,185205,0.37486417,0.61859559,0.08428043,0.91571957,0.03200706,0.87196516,0.00055344,0.02105693,0.00641064,151779,-0.24373142,Hispanic
FL-112,185010,0.46596409,0.52731912,0.11292654,0.88707346,0.06694305,0.8015796,0.00087529,0.03001785,0.01023212,147379,-0.06135503,Hispanic
FL-113,185316,0.53956253,0.45219214,0.14824556,0.85175444,0.07268338,0.7734443,0.00087673,0.02661589,0.01274527,152841,0.08737039,Hispanic
FL-114,185104,0.54361294,0.44899472,0.23121599,0.76878401,0.12653995,0.60825007,0.00093412,0.03859015,0.0079739,147732,0.09461822,Hispanic
FL-115,185171,0.5712627,0.42103981,0.08215197,0.91784803,0.19564121,0.72421071,0.0009522,0.02102653,0.01166798,140727,0.15022289,Hispanic
FL-116,185210,0.50986011,0.4796676,0.39884146,0.60115854,0.15151218,0.43485683,0.00158809,0.01778381,0.02052624,142939,0.03019251,Hispanic
GA-1,184281,0.65818922,0.33008284,0.37792791,0.62207209,0.51218498,0.07016223,0.00444655,0.0320008,0.01828822,139434,0.32810638,Black
GA-2,184819,0.58898961,0.40430665,0.35672588,0.64327412,0.58936325,0.03535196,0.00137807,0.01216717,0.01123922,144405,0.18468296,Black
GA-3,184681,0.58928005,0.39696738,0.53116226,0.46883774,0.35345572,0.06090713,0.0019101,0.04167117,0.01571949,148160,0.19231267,White
GA-4,184200,0.56036201,0.42351721,0.46538361,0.53461639,0.38524946,0.0933824,0.00585994,0.04355479,0.02159269,138056,0.1368448,Minority
GA-5,184204,0.32352089,0.66137013,0.68105317,0.31894683,0.22573469,0.04870366,0.00202696,0.02374445,0.02111716,141591,-0.33784924,White
GA-6,185160,0.35897346,0.62701966,0.66673196,0.33326804,0.23264127,0.0616492,0.00267219,0.01890818,0.02193013,142954,-0.2680462,White
GA-7,185355,0.20844685,0.78446981,0.70842155,0.29157845,0.19490189,0.07304025,0.00110118,0.00863184,0.01764731,140758,-0.57602296,White
GA-8,184935,0.36004971,0.62903887,0.59276321,0.40723679,0.30718568,0.06617049,0.00254806,0.01785804,0.01890894,138929,-0.26898916,White
GA-9,185223,0.34432984,0.64850472,0.59723341,0.40276659,0.30553318,0.07386998,0.00059345,0.00912071,0.01750668,141546,-0.30417488,White
GA-10,184386,0.31029261,0.6812115,0.61451249,0.38548751,0.31208811,0.0467362,0.00087213,0.01487541,0.01393294,142181,-0.37091889,White
GA-11,184401,0.30775003,0.68474612,0.60457636,0.39542364,0.31593209,0.06262053,0.00091499,0.00849533,0.01335182,142078,-0.37699609,White
GA-12,185205,0.47545823,0.51614145,0.51513295,0.48486705,0.44281483,0.02290539,0.00112348,0.00848398,0.01203146,146865,-0.04068322,White
GA-13,184238,0.41880362,0.5676156,0.56957056,0.43042944,0.32004049,0.05725853,0.00190139,0.03798438,0.01958502,138320,-0.14881198,White
GA-14,185303,0.55388106,0.43573628,0.44638168,0.55361832,0.48550923,0.03639674,0.00114834,0.02323285,0.01348598,142815,0.11814478,Black
GA-15,184262,0.35959299,0.63202676,0.60288761,0.39711239,0.32988619,0.04057394,0.00173505,0.01089913,0.01689606,145241,-0.27243377,White
GA-16,184115,0.29634116,0.68867383,0.61610012,0.38389988,0.08441815,0.25481429,0.00090571,0.02712824,0.02601407,139117,-0.39233267,White
GA-17,185271,0.29130739,0.69925709,0.69806435,0.30193565,0.24054043,0.03390172,0.00086785,0.00833831,0.01884972,144034,-0.4079497,White
GA-18,185055,0.66466977,0.32547531,0.33547624,0.66452376,0.56581236,0.07241212,0.00182456,0.01783932,0.01672036,140308,0.33919446,Black
GA-19,184345,0.43681537,0.55099024,0.59783189,0.40216811,0.2842721,0.05934169,0.00110374,0.04176626,0.01909395,142244,-0.11417487,White
GA-20,185255,0.55373295,0.43548251,0.42735441,0.57264559,0.46302426,0.06329344,0.00150595,0.03678295,0.0184715,137455,0.11825044,Black
GA-21,184919,0.80333898,0.18741812,0.17205753,0.82794247,0.6975486,0.09131666,0.00133634,0.03985315,0.01712816,139186,0.61592086,Black
GA-22,184731,0.8550124,0.13484663,0.10076653,0.89923347,0.69523058,0.14412755,0.00136645,0.06306859,0.01864071,136851,0.72016577,Black
GA-23,184812,0.68241496,0.30677933,0.32630083,0.67369917,0.5661665,0.08167029,0.00150696,0.01851413,0.01905951,139353,0.37563563,Black
GA-24,184050,0.93563597,0.05665312,0.05478126,0.94521874,0.88632011,0.05233522,0.00091816,0.00984872,0.01149854,139409,0.87898285,Black
GA-25,184038,0.89635897,0.09109588,0.36199447,0.63800553,0.51700459,0.062147,0.00158909,0.05552258,0.0135807,156693,0.80526309,Black
GA-26,184166,0.84781197,0.13933306,0.33602753,0.66397247,0.53792547,0.05917894,0.00155383,0.06364036,0.01373773,149952,0.70847891,Black
GA-27,185229,0.91493267,0.0743832,0.33634805,0.66365195,0.57987968,0.03773495,0.00127258,0.04155268,0.0123787,146946,0.84054947,Black
GA-28,184774,0.81405699,0.17399656,0.29258215,0.70741785,0.52590206,0.06872726,0.00132635,0.10824699,0.01466626,144004,0.64006043,Black
GA-29,184909,0.68546599,0.29931955,0.46170992,0.53829008,0.17653391,0.23316334,0.00135259,0.12089823,0.02504365,144907,0.38614644,Minority
GA-30,185221,0.69062583,0.29812608,0.29393002,0.70606998,0.51528859,0.13842829,0.00169915,0.052681,0.01912285,134185,0.39249975,Black
GA-31,184327,0.57865234,0.40791068,0.38394442,0.61605558,0.25418046,0.1837428,0.0013734,0.17158678,0.02274139,136887,0.17074166,Minority
GA-32,184993,0.72307819,0.26417507,0.15451367,0.84548633,0.27218769,0.43455122,0.00179615,0.14342629,0.02845021,135289,0.45890312,Hispanic
GA-33,184311,0.56920044,0.4179002,0.66228265,0.33771735,0.14098788,0.08468821,0.00117669,0.09956832,0.01283603,148722,0.15130024,White
GA-34,185158,0.66060356,0.32193895,0.40188089,0.59811911,0.32418898,0.18711196,0.00136385,0.06516621,0.02133304,147377,0.33866461,Minority
GA-35,184960,0.72652895,0.26130046,0.30852396,0.69147604,0.49076143,0.15793819,0.00146621,0.03679056,0.02116756,140498,0.46522849,Black
GA-36,184837,0.47144766,0.5118634,0.61444814,0.38555186,0.22410982,0.09133792,0.00126251,0.0536429,0.01955507,144157,-0.04041574,White
GA-37,185161,0.47616851,0.50513525,0.69978252,0.30021748,0.10458127,0.07504724,0.00131199,0.0963029,0.01727691,140245,-0.02896674,White
GA-38,184015,0.34691075,0.63926021,0.67853918,0.32146082,0.21793904,0.06327812,0.00150257,0.01866738,0.02320469,135102,-0.29234946,White
GA-39,184468,0.4356416,0.54949121,0.53714141,0.46285859,0.18845053,0.13863541,0.00140902,0.12556659,0.01866762,134136,-0.11384961,White
GA-40,184980,0.57589465,0.40894958,0.36142001,0.63857999,0.22613564,0.16212457,0.0018173,0.24576952,0.01701976,143069,0.16694507,Minority
GA-41,184139,0.55584109,0.43036479,0.56289702,0.43710298,0.16130998,0.08390472,0.0015058,0.17837808,0.01344016,142781,0.1254763,White
GA-42,185280,0.48793777,0.49837467,0.60915249,0.39084751,0.11234438,0.10487016,0.00118432,0.1566192,0.01530229,138476,-0.0104369,White
GA-43,185341,0.33616029,0.64904263,0.6570733,0.3429267,0.04589789,0.08942876,0.00094681,0.18695051,0.01635131,133078,-0.31288234,White
GA-44,184193,0.24044806,0.74484669,0.74372702,0.25627298,0.11443806,0.08414542,0.00132754,0.03499008,0.02269942,137096,-0.50439863,White
GA-45,184347,0.20764764,0.78182882,0.79851521,0.20148479,0.11805793,0.04549859,0.00087832,0.01489666,0.02204176,143455,-0.57418118,White
GA-46,184000,0.17835605,0.81066171,0.87822252,0.12177748,0.02181757,0.05590378,0.00100902,0.01275643,0.02777147,149650,-0.63230566,White
GA-47,185165,0.33133853,0.65068816,0.75014074,0.24985926,0.08532927,0.10397144,0.00146087,0.0339279,0.02363765,140327,-0.31934963,White
GA-48,184314,0.21671727,0.77092348,0.78045708,0.21954292,0.08675835,0.09055199,0.00100503,0.01409876,0.02900438,141289,-0.55420621,White
GA-49,185040,0.29752908,0.69086992,0.70214976,0.29785024,0.21009389,0.03932152,0.0017167,0.02702206,0.02038841,141551,-0.39334084,White
GA-50,184390,0.35720486,0.62758132,0.64978191,0.35021809,0.22657445,0.07908013,0.00114557,0.02555126,0.02235647,140541,-0.27037646,White
GA-51,184704,0.23786677,0.75126558,0.75669817,0.24330183,0.12772369,0.07924099,0.00091678,0.01274963,0.02482411,140710,-0.51339881,White
GA-52,184287,0.19532346,0.78997094,0.85397815,0.14602185,0.03155904,0.07206892,0.00112061,0.01453985,0.02671242,142780,-0.59464748,White
GA-53,183997,0.22614832,0.76363999,0.72985704,0.27014296,0.02699505,0.20903351,0.00059862,0.01135246,0.03569647,140322,-0.53749167,White
GA-54,184095,0.1983791,0.78719684,0.88318073,0.11681927,0.04632464,0.02798446,0.00117154,0.01078096,0.02761487,143401,-0.58881774,White
GA-55,185362,0.36820847,0.61584116,0.66004999,0.33995001,0.20747474,0.05847696,0.00343558,0.05652509,0.02178031,138841,-0.24763269,White
GA-56,184945,0.71894034,0.26870495,0.32935152,0.67064848,0.58068054,0.05403385,0.00327626,0.02757927,0.01741518,143151,0.45023539,Black
GA-57,184261,0.93452293,0.05789312,0.05177145,0.94822855,0.90089283,0.0382368,0.00113026,0.01429526,0.01281669,140676,0.87662981,Black
GA-58,185295,0.55116268,0.43286227,0.66091869,0.33908131,0.19025489,0.08170691,0.00133835,0.04821441,0.01696819,148690,0.11830041,White
HI-1,181589,0.70464706,0.27832563,0.20644221,0.79355779,0.02514393,0.05759142,0.15392431,0.64766548,0.01872216,156499,0.42632143,Asian
HI-2,181502,0.62874884,0.35469868,0.15536772,0.84463228,0.03846341,0.06209847,0.17060584,0.66266382,0.0158632,143981,0.27405016,Asian
HI-3,181392,0.66046868,0.32014758,0.29499051,0.70500949,0.02013767,0.07488289,0.22680652,0.52716434,0.0237705,146442,0.3403211,Asian
HI-4,181732,0.61109431,0.37253632,0.09406212,0.90593788,0.02671222,0.06531253,0.1916845,0.76250549,0.01674487,145776,0.23855799,Asian
HI-5,181563,0.5055276,0.47387663,0.15094396,0.84905604,0.04577588,0.11056533,0.3490971,0.56515897,0.02856887,133957,0.0316509699999999,Asian
HI-6,182028,0.6044788,0.3747693,0.28251663,0.71748337,0.03484737,0.10072622,0.23354983,0.4882042,0.02710193,140728,0.2297095,Asian
HI-7,182728,0.66878627,0.30820576,0.35318004,0.64681996,0.01535958,0.08754059,0.2395372,0.4248326,0.02822993,143819,0.36058051,Asian
HI-8,182737,0.66620275,0.30898376,0.36808497,0.63191503,0.01674464,0.09046115,0.28029827,0.38645363,0.03657146,144703,0.35721899,Asian
IA-1,188021,0.64298727,0.33649421,0.8080869,0.1919131,0.06480923,0.05234359,0.00116677,0.0565748,0.01246563,149130,0.30649306,White
IA-2,187975,0.50511486,0.47319005,0.81212921,0.18787079,0.08175755,0.05492879,0.00109066,0.0300521,0.02006947,143950,0.0319248100000001,White
IA-3,187475,0.58476236,0.38932526,0.82693693,0.17306307,0.08552012,0.03555891,0.00295112,0.03059189,0.01576701,144352,0.1954371,White
IA-4,187437,0.4281409,0.55333107,0.9218296,0.0781704,0.02552909,0.02502878,0.003975,0.01056801,0.0108353,145912,-0.12519017,White
IA-5,187522,0.48827427,0.49262356,0.8500031,0.1499969,0.07593533,0.03310761,0.00405062,0.02212685,0.01377762,145163,-0.00434929000000001,White
IA-6,188026,0.3923794,0.58794886,0.92832597,0.07167403,0.01351753,0.02379224,0.00220567,0.00828338,0.01974735,144627,-0.19556946,White
IA-7,187942,0.37768567,0.60442776,0.91336015,0.08663985,0.01370888,0.04488852,0.00168186,0.01095612,0.01272722,145672,-0.22674209,White
IA-8,188140,0.51382068,0.46009051,0.8244499,0.1755501,0.02965515,0.07027837,0.00925197,0.05735681,0.01374908,147428,0.05373017,White
IA-9,187175,0.50149986,0.47897417,0.84104015,0.15895985,0.03506573,0.05416383,0.00136824,0.05127691,0.0122927,139595,0.02252569,White
IA-10,187627,0.59824473,0.37949578,0.72551692,0.27448308,0.08678298,0.11321981,0.00157279,0.05339093,0.02194215,143058,0.21874895,White
IA-11,187173,0.56272138,0.41432539,0.78443314,0.21556686,0.07545373,0.0653416,0.00150652,0.05680704,0.01402766,140722,0.14839599,White
IA-12,187129,0.41135236,0.56720622,0.84534035,0.15465965,0.03489636,0.07927467,0.00272693,0.01763505,0.01774579,144485,-0.15585386,White
IA-13,187342,0.29095026,0.69124126,0.93376237,0.06623763,0.01558573,0.02131323,0.00126352,0.00739368,0.0160717,144042,-0.400291,White
IA-14,188222,0.36655888,0.61416203,0.92679354,0.07320646,0.01333046,0.02741077,0.00138859,0.01098375,0.01412196,144031,-0.24760315,White
IA-15,187522,0.29849873,0.68675192,0.92349985,0.07650015,0.01918829,0.03521729,0.00124457,0.00697507,0.01131056,146235,-0.38825319,White
IA-16,187445,0.35567956,0.62630602,0.85131391,0.14868609,0.01887611,0.0866496,0.00409286,0.01856127,0.01781267,142932,-0.27062646,White
IA-17,188196,0.3070228,0.67481595,0.80559059,0.19440941,0.0334801,0.11168921,0.00435256,0.02240414,0.02473895,138769,-0.36779315,White
ID-1,184113,0.25706682,0.71756066,0.89558827,0.10441173,0.00521636,0.03889393,0.00330862,0.01443827,0.03223445,142053,-0.46049384,White
ID-2,183908,0.32919183,0.64275115,0.87577408,0.12422592,0.00770847,0.03682933,0.00316088,0.01811557,0.0498807,147111,-0.31355932,White
ID-3,183828,0.30416095,0.67095384,0.8227829,0.1772171,0.009845,0.11416601,0.00309003,0.01636281,0.02964996,139157,-0.36679289,White
ID-4,184240,0.22975844,0.73020779,0.83295341,0.16704659,0.01184162,0.10971931,0.00479984,0.02108771,0.02058365,132921,-0.50044935,White
ID-5,183756,0.26617781,0.70169459,0.82100863,0.17899137,0.00923215,0.10094673,0.0039523,0.01571058,0.05238883,131822,-0.43551678,White
ID-6,184141,0.22803786,0.74313397,0.72523114,0.27476886,0.00821394,0.22072977,0.00299585,0.01519921,0.03102033,131849,-0.51509611,White
ID-7,183682,0.25377627,0.72110741,0.82565215,0.17434785,0.00909408,0.1088541,0.00387093,0.02061028,0.02726739,134593,-0.46733114,White
ID-8,183787,0.32782483,0.6386671,0.69769493,0.30230507,0.01320551,0.23072771,0.00565625,0.02109689,0.03572406,131536,-0.31084227,White
ID-9,183556,0.4058043,0.55989066,0.81406998,0.18593002,0.01928288,0.08532656,0.00571236,0.04591127,0.02711174,136546,-0.15408636,White
ID-10,184095,0.6340267,0.33395276,0.82178185,0.17821815,0.02240411,0.07543074,0.00512055,0.04484181,0.02472247,148812,0.30007394,White
IL-1,185235,0.63378945,0.34758991,0.45180489,0.54819511,0.18752688,0.31633394,0.00100135,0.03532216,0.02528048,141809,0.28619954,Minority
IL-2,185298,0.60930407,0.37305603,0.57352204,0.42647796,0.10786035,0.13131306,0.00101038,0.17619034,0.01471326,135592,0.23624804,White
IL-3,185964,0.42748793,0.55390565,0.79025521,0.20974479,0.05526206,0.11526106,0.00070912,0.0203235,0.01791248,141019,-0.12641772,White
IL-4,185666,0.76251008,0.2243988,0.31355458,0.68644542,0.51017153,0.16044296,0.00130817,0.01112992,0.01888799,142948,0.53811128,Black
IL-5,185747,0.72173067,0.26577573,0.39243557,0.60756443,0.49536914,0.08603758,0.00057973,0.02145002,0.01419292,143170,0.45595494,Black
IL-6,185698,0.89902451,0.09060249,0.08363701,0.91636299,0.67218399,0.2391371,0.00126939,0.00640399,0.01991086,140225,0.80842202,Black
IL-7,185772,0.73303873,0.25253964,0.3779935,0.6220065,0.48868145,0.11770469,0.00100042,0.01300547,0.01433017,144939,0.48049909,Black
IL-8,185854,0.48720367,0.49737104,0.78546771,0.21453229,0.05665028,0.09976762,0.00077235,0.04547469,0.0119748,148896,-0.01016737,White
IL-9,186145,0.46458953,0.52029882,0.79458871,0.20541129,0.04863089,0.11444927,0.00072077,0.03038305,0.01273815,144291,-0.0557092900000001,White
IL-10,186150,0.94664517,0.04224595,0.01416663,0.98583337,0.8586655,0.12705494,0.00105879,0.00486338,0.01520424,141671,0.90439922,Black
IL-11,185801,0.94778278,0.04009357,0.10217608,0.89782392,0.79336528,0.05884075,0.0010714,0.04870566,0.0122779,150270,0.90768921,Black
IL-12,185742,0.90213779,0.08413909,0.23819674,0.76180326,0.60313838,0.04875609,0.00151035,0.10821537,0.01167086,152945,0.8179987,Black
IL-13,185111,0.88349877,0.10033585,0.22599516,0.77400484,0.53292928,0.14660028,0.00131962,0.09458412,0.01391723,147012,0.78316292,Black
IL-14,185724,0.91782309,0.06844142,0.18647615,0.81352385,0.63527335,0.15768286,0.00118606,0.02397232,0.0162769,143332,0.84938167,Black
IL-15,186225,0.78102277,0.19686553,0.16469768,0.83530232,0.05332636,0.59043039,0.00144276,0.19440321,0.04825928,143475,0.58415724,Hispanic
IL-16,185848,0.74868328,0.23734376,0.18577559,0.81422441,0.0756043,0.70866742,0.00123978,0.03002604,0.05120493,136315,0.51133952,Hispanic
IL-17,185726,0.61793893,0.36584131,0.39748604,0.60251396,0.03401872,0.53839438,0.00097237,0.02613331,0.04233709,140893,0.25209762,Hispanic
IL-18,185939,0.73775379,0.2432807,0.27175642,0.72824358,0.06070136,0.64525508,0.0011946,0.02149555,0.05193618,138959,0.49447309,Hispanic
IL-19,185939,0.65209596,0.33134271,0.48033174,0.51966826,0.09016657,0.37958693,0.00086638,0.0468964,0.02801766,143124,0.32075325,Minority
IL-20,185771,0.76823647,0.21637158,0.22337834,0.77662166,0.0637188,0.68360249,0.00225983,0.0376357,0.04925869,142046,0.55186489,Hispanic
IL-21,186258,0.85894405,0.11865361,0.40751899,0.59248101,0.07204552,0.43999605,0.00213795,0.08153143,0.03530573,152015,0.74029044,Hispanic
IL-22,185397,0.56845139,0.4158519,0.7039402,0.2960598,0.04500114,0.17687902,0.001183,0.06873513,0.01537903,148774,0.15259949,White
IL-23,185110,0.67780195,0.30617721,0.55095269,0.44904731,0.05189341,0.17937263,0.0019088,0.21156228,0.01825334,146165,0.37162474,White
IL-24,186101,0.8134554,0.16749865,0.69558494,0.30441506,0.07530658,0.1097232,0.00117479,0.10894401,0.01164603,166838,0.64595675,White
IL-25,186187,0.8381589,0.14269892,0.77895749,0.22104251,0.04508667,0.07925207,0.00125275,0.08562126,0.00922819,161245,0.69545998,White
IL-26,185786,0.87753964,0.10424468,0.61174647,0.38825353,0.12923203,0.12902376,0.00156816,0.11832844,0.01828495,163249,0.77329496,White
IL-27,185957,0.82430213,0.15952124,0.43440707,0.56559293,0.20344546,0.18089025,0.00184845,0.17380224,0.02250085,147150,0.66478089,Minority
IL-28,185763,0.67652353,0.30833502,0.7180564,0.2819436,0.02517732,0.0596773,0.00115593,0.18771845,0.0077495,146203,0.36818851,White
IL-29,185442,0.60409553,0.37899335,0.69001779,0.30998221,0.01994125,0.13129468,0.00087916,0.14988653,0.01247862,146731,0.22510218,White
IL-30,185601,0.5745703,0.40936123,0.66566188,0.33433812,0.03315122,0.12544576,0.00088143,0.16735746,0.01337622,148622,0.16520907,White
IL-31,185010,0.6133779,0.36883107,0.48838869,0.51161131,0.05666461,0.24971321,0.00155983,0.197861,0.0255379,142964,0.24454683,Minority
IL-32,185420,0.58054983,0.40005293,0.64352081,0.35647919,0.03258151,0.13220903,0.00091401,0.18234922,0.01409506,145512,0.1804969,White
IL-33,185384,0.68727431,0.29621122,0.7666151,0.2333849,0.01802595,0.06590896,0.00106709,0.13713905,0.00844362,139632,0.39106309,White
IL-34,185075,0.61454041,0.36382969,0.62204189,0.37795811,0.04499299,0.22122615,0.00184107,0.09874524,0.02237612,141222,0.25071072,White
IL-35,186086,0.68166887,0.29833613,0.29717964,0.70282036,0.20300174,0.43819042,0.00283103,0.05217484,0.03930007,140585,0.38333274,Hispanic
