id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,Majority
FL-69,199563,0.5669536,0.40604661,0.39730114,0.60269886,0.24567407,0.24719137,0.00277634,0.10998192,0.01692924,154880,0.16090699,Minority
FL-70,199797,0.5666578,0.4108083,0.3981125,0.6018875,0.28524366,0.26081985,0.0026226,0.05964162,0.01903002,154808,0.1558495,Minority
FL-71,199372,0.48263356,0.5039814,0.5351522,0.4648478,0.17784151,0.24452962,0.00242836,0.03811218,0.02032606,152366,-0.02134784,White
FL-72,199062,0.36865448,0.61669239,0.57263486,0.42736514,0.11554814,0.26149469,0.00165594,0.03760046,0.02609427,152179,-0.24803791,White
FL-73,199881,0.3546142,0.63268038,0.65593522,0.34406478,0.11900891,0.17906397,0.00192389,0.03128745,0.02083239,154375,-0.27806618,White
FL-74,199590,0.49769026,0.49024048,0.44466989,0.55533011,0.19224829,0.33883673,0.00199027,0.02368936,0.0210529,154753,0.00744978000000002,Minority
FL-75,200286,0.37328433,0.61395311,0.61139719,0.38860281,0.16062731,0.19137791,0.00168688,0.0226333,0.02228451,157688,-0.24066878,White
FL-76,199771,0.3257883,0.66247741,0.66947064,0.33052936,0.10497591,0.17939567,0.00175167,0.02827506,0.02268672,152997,-0.33668911,White
FL-77,199203,0.39224421,0.59554523,0.78799303,0.21200697,0.04272679,0.11719817,0.0013963,0.0368684,0.01244529,164721,-0.20330102,White
FL-78,199069,0.59317424,0.39321591,0.42432582,0.57567418,0.35565592,0.18660272,0.00178291,0.03291856,0.01334385,160973,0.19995833,Minority
FL-79,199129,0.46438376,0.52417721,0.60284949,0.39715051,0.13422348,0.19575411,0.00166177,0.05355027,0.01242464,155256,-0.05979345,White
FL-80,198590,0.51532837,0.47168935,0.26447623,0.73552377,0.20556617,0.50837055,0.00224324,0.02705203,0.0214872,150229,0.04363902,Hispanic
FL-81,198612,0.54898052,0.43818203,0.54103592,0.45896408,0.24353988,0.18289154,0.00164423,0.02176327,0.02107767,164819,0.11079849,White
FL-82,198997,0.55484519,0.43346235,0.6207375,0.3792625,0.15456484,0.17766777,0.00125421,0.03802016,0.01063959,165044,0.12138284,White
FL-83,198847,0.46692161,0.52204508,0.74906811,0.25093189,0.055972,0.13408779,0.00117836,0.03611492,0.00768266,171425,-0.0551234700000001,White
FL-84,199413,0.51758305,0.47204606,0.4820763,0.5179237,0.24895856,0.1994263,0.00128505,0.02244878,0.01252771,164196,0.0455369900000001,Minority
FL-85,200296,0.59064628,0.39791318,0.49412877,0.50587123,0.3026226,0.16799732,0.0018673,0.02512479,0.01159283,167086,0.1927331,Minority
FL-86,200242,0.76566774,0.22371174,0.23396462,0.76603538,0.57048493,0.16681717,0.00238076,0.02887852,0.01065973,158353,0.541956,Black
FL-87,199984,0.64388132,0.34315695,0.27580421,0.72419579,0.38446101,0.2857613,0.00222631,0.04990804,0.01227374,154965,0.30072437,Black
FL-88,200280,0.50266409,0.4829301,0.53576289,0.46423711,0.12410415,0.21276292,0.00152279,0.0667306,0.00948666,154322,0.01973399,White
FL-89,199339,0.60123357,0.38563735,0.33395269,0.66604731,0.28980781,0.32774649,0.00161791,0.05009196,0.00933457,158229,0.21559622,Minority
FL-90,198791,0.49106961,0.49540626,0.30954282,0.69045718,0.10855595,0.5049998,0.00154444,0.07402851,0.01049043,152806,-0.00433665,Hispanic
FL-91,199691,0.66408889,0.32385689,0.09962165,0.90037835,0.45386524,0.40813097,0.00182338,0.06040596,0.01054955,153561,0.340232,Black
FL-92,198898,0.51145163,0.4748478,0.36551482,0.63448518,0.14936127,0.42475728,0.00175013,0.06254471,0.01544456,156560,0.0366038300000001,Hispanic
FL-93,199298,0.53986548,0.44679796,0.44333029,0.55666971,0.19086067,0.32359124,0.00202779,0.04056208,0.01323337,161259,0.09306752,Minority
FL-94,199079,0.42508698,0.56366799,0.41622703,0.58377297,0.10130798,0.43912282,0.00097856,0.02773996,0.00851527,164528,-0.13858101,Hispanic
FL-95,198642,0.70232806,0.28825318,0.03903232,0.96096768,0.57412448,0.40348524,0.0014322,0.0137582,0.00725821,154308,0.41407488,Black
FL-96,200249,0.72781048,0.26127462,0.07343883,0.92656117,0.56675678,0.36380852,0.00124332,0.01810786,0.00929622,156838,0.46653586,Black
FL-97,199755,0.60382602,0.38044335,0.27304134,0.72695866,0.24950195,0.45486226,0.00125792,0.0257543,0.01062312,166147,0.22338267,Hispanic
FL-98,199054,0.50271451,0.48270854,0.21409828,0.78590172,0.08725703,0.67983138,0.00108688,0.02639749,0.01147534,166531,0.02000597,Hispanic
FL-99,199522,0.49994951,0.48767546,0.27083656,0.72916344,0.12588283,0.55935749,0.000978,0.04363839,0.00808393,161555,0.01227405,Hispanic
FL-100,199120,0.46486203,0.52608401,0.0779407,0.9220593,0.23549412,0.69218984,0.00128024,0.01765052,0.01866491,142942,-0.0612219800000001,Hispanic
FL-101,199340,0.30463827,0.68524202,0.49522523,0.50477477,0.07220239,0.41184095,0.00081923,0.01408588,0.01263083,163568,-0.38060375,Minority
FL-102,200145,0.41118273,0.57812869,0.13796516,0.86203484,0.09602147,0.74805959,0.00097098,0.02998893,0.00941908,161693,-0.16694596,Hispanic
FL-103,199972,0.37759235,0.61229266,0.37986748,0.62013252,0.08321228,0.51256827,0.00123813,0.02417422,0.01356429,163149,-0.23470031,Hispanic
FL-104,199669,0.29440732,0.69734772,0.05785567,0.94214433,0.02821326,0.90450611,0.00048665,0.02117227,0.00627098,162335,-0.4029404,Hispanic
FL-105,199446,0.3018343,0.68961618,0.06410809,0.93589191,0.02863423,0.90051387,0.00081453,0.01854248,0.00648028,166968,-0.38778188,Hispanic
FL-106,200188,0.35399067,0.63690567,0.05621068,0.94378932,0.04121595,0.91169902,0.000614,0.01307449,0.00895711,166125,-0.282915,Hispanic
FL-107,200230,0.2269141,0.76760323,0.02526506,0.97473494,0.02766334,0.96369335,0.00062332,0.00477875,0.00399516,168454,-0.54068913,Hispanic
FL-108,200383,0.31298829,0.67820086,0.05978468,0.94021532,0.04860528,0.88440737,0.00071899,0.02123896,0.00681454,157164,-0.36521257,Hispanic
GA-1,198580,0.3394317,0.65442811,0.70603737,0.29396263,0.19931632,0.05649906,0.00134149,0.0157846,0.02357476,146852,-0.31499641,White
GA-2,198551,0.69105538,0.30363124,0.35041925,0.64958075,0.55985696,0.05276992,0.00319955,0.02841956,0.01728927,154084,0.38742414,Black
GA-3,199256,0.55972025,0.43311372,0.53605899,0.46394101,0.33753634,0.06653705,0.00208263,0.04584293,0.01649112,158934,0.12660653,White
GA-4,198840,0.55508577,0.43843355,0.47706703,0.52293297,0.38345043,0.08658386,0.0055476,0.0401585,0.02103826,150155,0.11665222,Minority
GA-5,197457,0.56248384,0.43275077,0.42674241,0.57325759,0.49750031,0.04461437,0.00119251,0.02227115,0.01418565,152619,0.12973307,Black
GA-6,198824,0.5678903,0.42856623,0.38220718,0.61779282,0.54817013,0.04580153,0.00237504,0.01589794,0.01225493,155366,0.13932407,Black
GA-7,198800,0.61985011,0.37441347,0.40618939,0.59381061,0.47891305,0.06915566,0.00451461,0.03683183,0.01866746,151065,0.24543664,Black
GA-8,198333,0.37205162,0.6249244,0.55825813,0.44174187,0.37737845,0.0427827,0.00064644,0.0087237,0.01587374,153146,-0.25287278,White
GA-9,197875,0.32688367,0.66830179,0.67994366,0.32005634,0.22208392,0.05970716,0.00255495,0.01817944,0.02162534,152645,-0.34141812,White
GA-10,198476,0.19683405,0.80062167,0.69939377,0.30060623,0.20403976,0.07447484,0.00111848,0.0083919,0.01685661,151098,-0.60378762,White
GA-11,199052,0.37127233,0.6246492,0.53692532,0.46307468,0.33973836,0.09057772,0.00193288,0.01942241,0.01759654,149518,-0.25337687,White
GA-12,198799,0.2682079,0.72884104,0.65350489,0.34649511,0.26074739,0.05789905,0.00116367,0.01272761,0.01685995,151246,-0.46063314,White
GA-13,197553,0.30075869,0.69513673,0.67330372,0.32669628,0.2450915,0.04717436,0.00164331,0.01618236,0.01956799,151523,-0.39437804,White
GA-14,197823,0.30194308,0.6948658,0.62045423,0.37954577,0.32094394,0.038055,0.00108896,0.01136564,0.01310015,153357,-0.39292272,White
GA-15,197785,0.47099746,0.5233967,0.51664117,0.48335883,0.38736282,0.05100765,0.0017293,0.03163951,0.01785833,150350,-0.0523992400000001,White
GA-16,199333,0.37139005,0.62188749,0.64305905,0.35694095,0.23363212,0.05621244,0.00310874,0.05063283,0.02061302,148935,-0.25049744,White
GA-17,197589,0.5993836,0.39245605,0.58556115,0.41443885,0.28822472,0.07161747,0.00150942,0.03793787,0.01522301,162977,0.20692755,White
GA-18,198300,0.66309151,0.33112703,0.36090055,0.63909945,0.54312772,0.0698309,0.00176357,0.01699021,0.01712997,150263,0.33196448,Black
GA-19,198606,0.6376191,0.3560322,0.39353573,0.60646427,0.48983679,0.06564063,0.00146002,0.04207939,0.01828374,149313,0.2815869,Black
GA-20,197861,0.6570889,0.33743758,0.33412325,0.66587675,0.5628899,0.07552864,0.00123552,0.02248913,0.01801291,148116,0.31965132,Black
GA-21,198851,0.83542896,0.15858425,0.10101284,0.89898716,0.69818258,0.1377343,0.00136357,0.0657635,0.01855407,147407,0.67684471,Black
GA-22,198093,0.61951188,0.3728727,0.38215566,0.61784434,0.51466994,0.05569797,0.00114225,0.03933457,0.01542037,150580,0.24663918,Black
GA-23,197434,0.70757842,0.28557822,0.31619861,0.68380139,0.56842325,0.08905969,0.00140787,0.01914436,0.01872672,148451,0.4220002,Black
GA-24,199299,0.33913632,0.6546835,0.66902011,0.33097989,0.21529433,0.07276368,0.00108013,0.02310418,0.02262998,151834,-0.31554718,White
GA-25,197980,0.2918997,0.70286423,0.70175462,0.29824538,0.22067664,0.03676844,0.00118118,0.01898471,0.02031107,151543,-0.41096453,White
GA-26,198614,0.26245161,0.73394511,0.71351813,0.28648187,0.23503632,0.02407525,0.00077036,0.00804666,0.01870865,154474,-0.4714935,White
GA-27,199265,0.73073545,0.26092528,0.30875268,0.69124732,0.48705747,0.15561848,0.00138963,0.0436028,0.02063464,152559,0.46981017,Black
GA-28,198589,0.4618593,0.52794421,0.64639958,0.35360042,0.19996753,0.08605285,0.00146094,0.04986689,0.01932342,154010,-0.0660849100000001,White
GA-29,198694,0.64352128,0.3457428,0.41266048,0.58733952,0.31579382,0.18334816,0.00141096,0.06447184,0.02178086,157340,0.29777848,Minority
GA-30,199063,0.91014259,0.08192538,0.1565213,0.8434787,0.76135605,0.04255131,0.00151204,0.04139838,0.01253103,158726,0.82821721,Black
GA-31,197545,0.89764176,0.09160777,0.24470797,0.75529203,0.65223123,0.06950525,0.00124994,0.03258544,0.01459505,160808,0.80603399,Black
GA-32,199178,0.66610088,0.32350619,0.66568289,0.33431711,0.15362278,0.08538089,0.00133935,0.08430822,0.01280091,168738,0.34259469,White
GA-33,197403,0.49469577,0.49218063,0.70040666,0.29959334,0.09682722,0.0684606,0.00125127,0.11238161,0.01620665,150247,0.00251513999999997,White
GA-34,198146,0.65199552,0.33534753,0.5119726,0.4880274,0.14999093,0.20501696,0.00125618,0.12352042,0.02262426,154436,0.31664799,White
GA-35,199261,0.90419838,0.08621787,0.32927106,0.67072894,0.59150207,0.03775384,0.00133865,0.03687614,0.01233835,158368,0.81798051,Black
GA-36,197528,0.7805998,0.20669514,0.29095316,0.70904684,0.50358313,0.09039615,0.00137939,0.1118227,0.01695995,152241,0.57390466,Black
GA-37,197574,0.90136177,0.09218832,0.06314243,0.93685757,0.88336521,0.04258474,0.00112518,0.01669237,0.01289985,151087,0.80917345,Black
GA-38,197835,0.66359602,0.32714093,0.3269263,0.6730737,0.46533361,0.14599386,0.00157733,0.05975712,0.01926298,143280,0.33645509,Black
GA-39,198115,0.58119244,0.40293262,0.33030634,0.66969366,0.26124611,0.23386074,0.0014242,0.17200968,0.0230246,147451,0.17825982,Minority
GA-40,197843,0.63109032,0.35446609,0.19317506,0.80682494,0.24884714,0.37994193,0.00185824,0.17837062,0.02762084,146375,0.27662423,Hispanic
GA-41,198737,0.50016999,0.48573992,0.59751261,0.40248739,0.15426809,0.10490835,0.00135484,0.12644774,0.01579775,152047,0.01443007,White
GA-42,197819,0.53914697,0.44670204,0.52131447,0.47868553,0.15515226,0.09049946,0.00160926,0.2217493,0.01312367,152244,0.09244493,White
GA-43,197691,0.48943209,0.49884366,0.47832954,0.52167046,0.20836174,0.14086304,0.00147822,0.16473058,0.01755641,148151,-0.00941157000000004,Minority
GA-44,199134,0.40430985,0.58423847,0.57178007,0.42821993,0.08133747,0.09368956,0.00112356,0.23795369,0.01378143,140624,-0.17992862,White
GA-45,197827,0.28186512,0.7118627,0.63728096,0.36271904,0.0793354,0.23912143,0.00091489,0.02575729,0.02611791,149744,-0.42999758,White
GA-46,198091,0.29298995,0.70066656,0.73204431,0.26795569,0.16528589,0.05656293,0.00103558,0.02628379,0.01908815,149674,-0.40767661,White
GA-47,199328,0.25463284,0.7400775,0.74318195,0.25681805,0.13596483,0.07042839,0.00120153,0.02828227,0.0222944,151473,-0.48544466,White
GA-48,198821,0.17596954,0.81990115,0.83986145,0.16013855,0.06529585,0.05601474,0.0010095,0.01401315,0.02340783,158494,-0.64393161,White
GA-49,197595,0.1695257,0.82581041,0.88888889,0.11111111,0.01225919,0.05762386,0.00060888,0.00812258,0.03144204,159309,-0.65628471,White
GA-50,197497,0.23671417,0.75571442,0.81553114,0.18446886,0.03774892,0.08926407,0.00119214,0.03057609,0.02515485,150150,-0.51900025,White
GA-51,198885,0.32228403,0.66942686,0.75623844,0.24376156,0.07838911,0.10978853,0.00141911,0.03005988,0.02405851,150799,-0.34714283,White
GA-52,198929,0.23553727,0.75880451,0.74121577,0.25878423,0.08655969,0.12801342,0.000981,0.01616656,0.0308815,150867,-0.52326724,White
GA-53,198999,0.23812187,0.75597745,0.7881907,0.2118093,0.03790112,0.1312291,0.00115829,0.01529471,0.03256377,151948,-0.51785558,White
GA-54,198552,0.23356369,0.76163079,0.76841803,0.23158197,0.12082906,0.07565603,0.00090712,0.01159019,0.02436159,153233,-0.5280671,White
HI-1,207702,0.63080955,0.34578917,0.37090975,0.62909025,0.01637011,0.08975271,0.28376068,0.38280257,0.03626243,164385,0.28502038,Asian
HI-2,208539,0.62249498,0.35646039,0.35147635,0.64852365,0.01652657,0.08422905,0.24763148,0.42636482,0.02742087,164765,0.26603459,Asian
HI-3,207814,0.57933689,0.40037139,0.29272436,0.70727564,0.02471006,0.0953996,0.2594219,0.48236441,0.02732274,163051,0.1789655,Asian
HI-4,207551,0.45985582,0.52398075,0.16831328,0.83168672,0.05285688,0.11800788,0.32710579,0.534109,0.02732244,153244,-0.06412493,Asian
HI-5,207238,0.58648542,0.39833575,0.11916594,0.88083406,0.02945047,0.07081092,0.17551302,0.74517922,0.01816543,166415,0.18814967,Asian
HI-6,208892,0.62699927,0.35475141,0.14164203,0.85835797,0.03348565,0.05715139,0.18288086,0.6851895,0.0165039,167415,0.27224786,Asian
HI-7,207535,0.68611716,0.29460528,0.22462209,0.77537791,0.02227255,0.05369416,0.14014041,0.64631716,0.01824152,176630,0.39151188,Asian
IA-1,199632,0.46764747,0.5134357,0.80504449,0.19495551,0.07827794,0.06714211,0.00096179,0.0293575,0.0198312,152840,-0.04578823,White
IA-2,200142,0.62800747,0.35272344,0.80570983,0.19429017,0.06905505,0.05182295,0.0012666,0.05539477,0.01230502,157903,0.27528403,White
IA-3,199673,0.54258571,0.43794385,0.84312502,0.15687498,0.07405674,0.03245913,0.00265835,0.02881284,0.0157226,153855,0.10464186,White
IA-4,199742,0.39947844,0.58419247,0.91946625,0.08053375,0.02935608,0.02118833,0.00464605,0.01008691,0.01202546,154755,-0.18471403,White
IA-5,199435,0.37459024,0.6066379,0.88593939,0.11406061,0.03038183,0.04857231,0.00106851,0.01365251,0.01686449,155356,-0.23204766,White
IA-6,198624,0.45302007,0.53011975,0.84219785,0.15780215,0.0737005,0.04177795,0.00449432,0.02245236,0.0141186,155752,-0.07709968,White
IA-7,199827,0.51407011,0.46755481,0.82783368,0.17216632,0.04056958,0.05729951,0.00132554,0.05612795,0.01191648,149373,0.0465153,White
IA-8,199564,0.65387463,0.32802961,0.66673199,0.33326801,0.11535246,0.12787401,0.00156111,0.07104692,0.02148978,153096,0.32584502,White
IA-9,198498,0.45701331,0.52588004,0.87644591,0.12355409,0.03459872,0.03846365,0.00128602,0.02990853,0.01388488,145410,-0.06886673,White
IA-10,199603,0.46561306,0.51423779,0.83038111,0.16961889,0.02823123,0.06718683,0.00895365,0.05083749,0.01938394,159823,-0.04862473,White
IA-11,199005,0.30463495,0.6790732,0.91738317,0.08261683,0.01563039,0.03222939,0.00288592,0.01212748,0.01472813,150732,-0.37443825,White
IA-12,198673,0.33034966,0.65321156,0.89944533,0.10055467,0.01696103,0.04848628,0.00146035,0.00958069,0.01950191,152703,-0.3228619,White
IA-13,199120,0.31558969,0.66737246,0.8096927,0.1903073,0.03326597,0.10754725,0.00431634,0.0217691,0.02512849,149432,-0.35178277,White
IA-14,199675,0.23324316,0.75175345,0.88360016,0.11639984,0.00994893,0.07605434,0.00374906,0.01463857,0.01059806,150971,-0.51851029,White
IA-15,199549,0.32128825,0.66225864,0.92308042,0.07691958,0.01775517,0.03163837,0.00142275,0.00825066,0.0146563,153927,-0.34097039,White
IA-16,199607,0.34331557,0.64027009,0.93845954,0.06154046,0.0111367,0.02711853,0.000934,0.00872385,0.01068915,154175,-0.29695452,White
ID-1,204901,0.22326176,0.75379314,0.89395612,0.10604388,0.00552483,0.03943061,0.00336157,0.01485901,0.03258134,158557,-0.53053138,White
ID-2,205225,0.2845894,0.68896797,0.8772627,0.1227373,0.0070304,0.04064507,0.00290452,0.01631515,0.04754179,164571,-0.40437857,White
ID-3,203704,0.2260944,0.73986645,0.83138684,0.16861316,0.01101161,0.11587048,0.00447411,0.0181552,0.02051142,146845,-0.51377205,White
ID-4,203845,0.25275572,0.71630947,0.82973677,0.17026323,0.00889772,0.09384426,0.00382506,0.01681519,0.04919797,145880,-0.46355375,White
ID-5,203568,0.28588657,0.68787476,0.73302245,0.26697755,0.01270743,0.20499254,0.00349572,0.01902403,0.02898482,148181,-0.40198819,White
ID-6,205154,0.19771311,0.77889968,0.79301314,0.20698686,0.00806382,0.14115013,0.00325885,0.01741385,0.03346151,150053,-0.58118657,White
ID-7,203594,0.28921067,0.68438094,0.71026659,0.28973341,0.01273636,0.21834256,0.00570633,0.02211889,0.0342517,145803,-0.39517027,White
ID-8,204501,0.34798057,0.62567396,0.83187924,0.16812076,0.01562242,0.07708997,0.00530859,0.04102453,0.02542848,151641,-0.27769339,White
ID-9,204614,0.60223753,0.36598998,0.81824964,0.18175036,0.02292729,0.07868671,0.005192,0.04442315,0.02535346,164869,0.23624755,White
IL-1,200393,0.6139737,0.35252144,0.62512481,0.37487519,0.13994182,0.07295711,0.00138678,0.14565536,0.01676467,162246,0.26145226,White
IL-2,200012,0.54078833,0.43301211,0.72709847,0.27290153,0.15936657,0.05067437,0.00121862,0.04494304,0.01724477,157555,0.10777622,White
IL-3,200433,0.50207978,0.46976929,0.72415978,0.27584022,0.16930409,0.04574056,0.00092477,0.04156939,0.01733136,154633,0.03231049,White
IL-4,200363,0.50026045,0.47611078,0.75780625,0.24219375,0.08665724,0.11286041,0.00078686,0.0230877,0.02043924,156317,0.02414967,White
IL-5,200974,0.46364989,0.51121266,0.79606069,0.20393931,0.12000754,0.03863915,0.00122514,0.01646719,0.02341595,159165,-0.04756277,White
IL-6,199581,0.60073746,0.37319289,0.53965634,0.46034366,0.37095661,0.04476915,0.00196621,0.02535691,0.02092471,152069,0.22754457,White
IL-7,200640,0.34620866,0.63071274,0.83613001,0.16386999,0.08454271,0.03122323,0.00129126,0.02052784,0.02193248,158760,-0.28450408,White
IL-8,199682,0.4593597,0.51342176,0.80312404,0.19687596,0.12589203,0.02240348,0.00093054,0.02566999,0.01882252,155824,-0.05406206,White
IL-9,200259,0.54710859,0.42864501,0.61541901,0.38458099,0.17924473,0.14901849,0.00096563,0.03830126,0.02318814,154303,0.11846358,White
IL-10,200453,0.25262565,0.73112504,0.89431872,0.10568128,0.04686818,0.02076911,0.00089255,0.00883051,0.02278842,157975,-0.47849939,White
IL-11,199325,0.2137084,0.76946209,0.90852252,0.09147748,0.03939649,0.01659138,0.00113094,0.01029411,0.01928378,155623,-0.55575369,White
IL-12,199469,0.34428843,0.63131711,0.91558568,0.08441432,0.0237817,0.02032124,0.00101931,0.01470531,0.01943828,154026,-0.28702868,White
IL-13,200410,0.28099197,0.69542835,0.91473238,0.08526762,0.02783341,0.02092909,0.00092185,0.00850642,0.0200899,157293,-0.41443638,White
IL-14,200091,0.2366529,0.74407399,0.93262716,0.06737284,0.01939116,0.01876769,0.00068709,0.00741801,0.01628018,157185,-0.50742109,White
IL-15,199784,0.2906179,0.68842572,0.86710052,0.13289948,0.06403099,0.03575123,0.00085443,0.01054228,0.01830925,155659,-0.39780782,White
IL-16,200394,0.25493694,0.72628381,0.9028967,0.0971033,0.04008467,0.0270918,0.00130946,0.00788853,0.01799551,157317,-0.47134687,White
IL-17,200037,0.36843415,0.60813305,0.88200449,0.11799551,0.04362759,0.04134002,0.00210481,0.01178443,0.01765143,158684,-0.2396989,White
IL-18,199813,0.33536982,0.64348445,0.7999987,0.2000013,0.08695032,0.07884654,0.00082983,0.01093038,0.01945556,154249,-0.30811463,White
IL-19,199878,0.31742082,0.6622539,0.89160948,0.10839052,0.01925426,0.05743788,0.00093575,0.00980583,0.01775967,153888,-0.34483308,White
IL-20,200414,0.378554,0.60034212,0.85490501,0.14509499,0.03399863,0.0781918,0.00069566,0.00932812,0.02002859,158124,-0.22178812,White
IL-21,199965,0.4003633,0.57811967,0.83942039,0.16057961,0.0409004,0.08096136,0.00087173,0.01527792,0.0191652,154864,-0.17775637,White
IL-22,200044,0.43784653,0.53945595,0.79581412,0.20418588,0.01599101,0.13503521,0.00076428,0.03121775,0.01992997,153086,-0.10160942,White
IL-23,200968,0.4874285,0.49457599,0.76780089,0.23219911,0.06076141,0.10840655,0.00101095,0.04683638,0.01813189,153321,-0.00714749000000003,White
IL-24,200071,0.61129908,0.37470821,0.50966994,0.49033006,0.08061616,0.36894963,0.00104558,0.03243294,0.03039506,150156,0.23659087,White
IL-25,199839,0.53565095,0.45097914,0.54800199,0.45199801,0.05264135,0.3282905,0.00128005,0.05957221,0.03184878,150775,0.08467181,White
IL-26,199844,0.49554348,0.48126472,0.67119204,0.32880796,0.09152181,0.18291281,0.0010602,0.03885581,0.02028846,145255,0.01427876,White
IL-27,200991,0.54857267,0.43015481,0.50979649,0.49020351,0.16444247,0.28179121,0.0008496,0.0335917,0.02384096,153014,0.11841786,White
IL-28,199808,0.5875971,0.37565317,0.52381017,0.47618983,0.1237761,0.15967703,0.0012537,0.18259122,0.01623684,146765,0.21194393,White
IL-29,199492,0.51573628,0.45772441,0.80373601,0.19626399,0.01653866,0.08733403,0.00096329,0.0763408,0.01383103,153640,0.05801187,White
IL-30,200960,0.52128198,0.45472939,0.69486458,0.30513542,0.03579192,0.19869313,0.00180167,0.05306448,0.02358494,153191,0.06655259,White
IL-31,200390,0.62809362,0.34779381,0.32388448,0.67611552,0.19436895,0.41497348,0.00281685,0.05699,0.03776684,151588,0.28029981,Hispanic
IL-32,199889,0.61610806,0.35352704,0.70452319,0.29547681,0.0289573,0.10673842,0.00127349,0.14721595,0.01184023,153122,0.26258102,White
IL-33,199637,0.41995861,0.54403939,0.84320333,0.15679667,0.03804099,0.06580499,0.00048324,0.03970335,0.010277,155201,-0.12408078,White
IL-34,199888,0.47493505,0.49003145,0.78801651,0.21198349,0.03772724,0.06923196,0.00111208,0.09314494,0.01016302,155564,-0.0150964,White
IL-35,201039,0.60732267,0.35589143,0.64859038,0.35140962,0.07542617,0.0843903,0.00115189,0.17863923,0.01113921,155397,0.25143124,White
IL-36,200226,0.48262951,0.48364954,0.57441117,0.42558883,0.04375629,0.24377412,0.00145854,0.12869572,0.02152784,157006,-0.00102003000000001,White
IL-37,200245,0.56219525,0.38960146,0.73856592,0.26143408,0.04467524,0.09302894,0.00079743,0.11003215,0.01264309,155500,0.17259379,White
IL-38,199942,0.52039563,0.44200169,0.65232001,0.34767999,0.04124313,0.16807322,0.0011287,0.12537705,0.01767007,154159,0.07839394,White
IL-39,200282,0.55334811,0.42125059,0.50391499,0.49608501,0.05574841,0.22296151,0.00151071,0.2101044,0.02336779,155556,0.13209752,White
IL-40,200560,0.5786625,0.39949525,0.7144241,0.2855759,0.02651184,0.1090682,0.00084124,0.13965879,0.01184111,156911,0.17916725,White
IL-41,199651,0.59573106,0.38502565,0.66762916,0.33237084,0.01870197,0.12565286,0.00095826,0.17939166,0.01185452,157577,0.21070541,White
IL-42,199575,0.52172493,0.45791973,0.6121701,0.3878299,0.03388423,0.16493198,0.00094279,0.18109676,0.01713255,160163,0.0638052,White
IL-43,199328,0.66595841,0.30423568,0.6664687,0.3335313,0.04222576,0.08190623,0.00143581,0.20062784,0.01025296,153224,0.36172273,White
IL-44,201103,0.49835109,0.4822756,0.74185434,0.25814566,0.02048805,0.16655166,0.00109152,0.06570479,0.01464776,159410,0.01607549,White
IL-45,201034,0.71710444,0.25329268,0.48738226,0.51261774,0.04702159,0.32459948,0.00183306,0.13539841,0.0293227,161479,0.46381176,Minority
IL-46,199388,0.80393851,0.17051404,0.4728494,0.5271506,0.19715475,0.16065836,0.0019245,0.16075898,0.02073559,159002,0.63342447,Minority
IL-47,199993,0.86332083,0.11413646,0.60295164,0.39704836,0.12033346,0.13515531,0.00148681,0.130799,0.01783018,172853,0.74918437,White
IL-48,199952,0.83376226,0.14711158,0.75664286,0.24335714,0.04784471,0.09965582,0.00132021,0.08549093,0.01093643,173457,0.68665068,White
IL-49,200083,0.78509969,0.19369154,0.69815699,0.30184301,0.07232063,0.09627319,0.00117944,0.12182405,0.01060394,181442,0.59140815,White
IL-50,200366,0.75771296,0.21419947,0.29050279,0.70949721,0.07627603,0.6007999,0.00248857,0.04071229,0.04292788,157520,0.54351349,Hispanic
IL-51,200747,0.66049057,0.32190077,0.37137877,0.62862123,0.08017119,0.50623756,0.00119678,0.04400765,0.03547409,153746,0.3385898,Hispanic
IL-52,199800,0.543128,0.42408682,0.76602684,0.23397316,0.05162303,0.136895,0.00071044,0.0344498,0.01444773,154834,0.11904118,White
IL-53,200885,0.8495114,0.13413809,0.19892713,0.80107287,0.58136279,0.19416728,0.00122178,0.02785272,0.01858757,157148,0.71537331,Black
IL-54,200956,0.61380212,0.36202618,0.24738708,0.75261292,0.05857063,0.67061937,0.00117315,0.02310964,0.05299152,150024,0.25177594,Hispanic
IL-55,200918,0.59310745,0.3875435,0.20138814,0.79861186,0.07225325,0.712061,0.00115455,0.01427076,0.0520755,148976,0.20556395,Hispanic
IL-56,199649,0.70209374,0.26812095,0.08556838,0.91443162,0.04674632,0.80760322,0.00155776,0.06442349,0.06406453,147648,0.43397279,Hispanic
IL-57,200258,0.83446701,0.14331293,0.24605807,0.75394193,0.53205935,0.11895535,0.00133929,0.1025614,0.01227066,161279,0.69115408,Black
IL-58,200321,0.89314547,0.0852573,0.1931115,0.8068885,0.66204716,0.04554045,0.0015316,0.0998876,0.01214782,161922,0.80788817,Black
IL-59,200217,0.78527151,0.1957508,0.10270837,0.89729163,0.5893737,0.1698382,0.00118487,0.14087681,0.01683425,154447,0.58952071,Black
IL-60,200677,0.69678062,0.28543264,0.34572566,0.65427434,0.5614709,0.07756998,0.00087193,0.0126935,0.01237126,158270,0.41134798,Black
IL-61,200961,0.71474919,0.25881024,0.31519053,0.68480947,0.53190288,0.13537782,0.00102695,0.0140949,0.01496139,155801,0.45593895,Black
