,id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,Majority,DemPct_2,RepPct_2,Margin_2,Swing
258,2,705447,0.49904519,0.47949698,0.34059666,0.65940334,0.02969534,0.56774733,0.00265001,0.02094325,0.06247243,537357,0.01954821000000001,Hispanic,0.53590097,0.44229423,0.09360674000000002,-0.07405853000000001
259,3,706047,0.51936739,0.45766271,0.39442769,0.60557231,0.02054004,0.3582323,0.00241658,0.01890751,0.2223938,543329,0.06170468000000001,Minority,0.54666032,0.43164066,0.11501965999999997,-0.053314979999999956
260,1,776755,0.49711952,0.48543864,0.42581503,0.57418497,0.11468813,0.34113974,0.01484923,0.10072598,0.0298616,588448,0.011680880000000005,Minority,0.5281154,0.45152149,0.07659390999999999,-0.06491302999999998
261,2,776598,0.41854783,0.55808277,0.66780569,0.33219431,0.02810543,0.19774725,0.00895572,0.05956087,0.04507304,611341,-0.13953493999999994,White,0.43039381,0.54085326,-0.11045945000000001,-0.029075489999999926
262,3,775576,0.49786584,0.48546087,0.44205737,0.55794263,0.1233713,0.21393178,0.01828948,0.20294188,0.02364337,616748,0.012404970000000015,Minority,0.53663088,0.44431025,0.09232063000000001,-0.07991566
263,4,775685,0.49747651,0.48421505,0.45943541,0.54056459,0.17103365,0.26109731,0.01563031,0.08793393,0.0307814,596789,0.013261460000000003,Minority,0.52143325,0.456896,0.06453724999999993,-0.05127578999999993
264,1,777257,0.4315242,0.55669748,0.73315115,0.26684885,0.06260102,0.14749043,0.00099156,0.0476668,0.01449371,624271,-0.12517327999999994,White,0.4697476,0.51587145,-0.04612385000000002,-0.07904942999999992
265,2,776930,0.42012134,0.56809568,0.59916757,0.40083243,0.10115831,0.23161454,0.00106292,0.06646602,0.01586733,614344,-0.14797433999999998,White,0.47973098,0.50678884,-0.027057860000000045,-0.12091647999999994
266,3,776631,0.48540359,0.49759514,0.59336266,0.40663734,0.04839891,0.12739163,0.00111978,0.22478807,0.00875169,619766,-0.012191549999999995,White,0.56208066,0.42472319,0.13735747000000004,-0.14954902000000003
267,4,776680,0.5011113,0.48681503,0.52836604,0.47163396,0.18957675,0.2030386,0.0013324,0.07849353,0.01275955,609426,0.014296270000000055,White,0.56668412,0.4202222,0.14646192000000002,-0.13216564999999997
268,5,776861,0.70505742,0.27797852,0.11924955,0.88075045,0.47566856,0.1880942,0.00494194,0.19114476,0.02754273,615952,0.42707890000000004,Black,0.81342082,0.17911408,0.63430674,-0.20722783999999994
269,6,776388,0.52545558,0.45639525,0.26118569,0.73881431,0.05773315,0.22952476,0.00183978,0.45368941,0.01502566,634315,0.06906033000000006,Asian,0.63877506,0.34998392,0.28879113999999995,-0.2197308099999999
270,7,777321,0.70818721,0.26411664,0.393095,0.606905,0.11792454,0.35127072,0.00290576,0.14745167,0.02467362,630471,0.44407056999999994,Minority,0.78456468,0.2018311,0.58273358,-0.13866301000000003
271,8,776792,0.74757925,0.235504,0.27872282,0.72127718,0.50050525,0.15652604,0.00226595,0.09085224,0.01443373,620491,0.5120752500000001,Black,0.80220609,0.18845905,0.61374704,-0.10167178999999993
272,9,776540,0.72586113,0.25318345,0.29835681,0.70164319,0.50060999,0.11648153,0.00168199,0.10077309,0.0126437,608208,0.47267768,Black,0.78366085,0.20689043,0.57677042,-0.10409274000000002
273,10,777265,0.72951576,0.24764915,0.46271606,0.53728394,0.0734993,0.19257628,0.00273987,0.2718746,0.01623725,613897,0.48186661,Minority,0.79145276,0.19516962,0.5962831399999999,-0.11441652999999996
274,11,777314,0.36958222,0.6117095,0.54829046,0.45170954,0.08257747,0.16453688,0.00156391,0.20830357,0.01449594,613206,-0.24212728,White,0.4561681,0.53160193,-0.07543382999999998,-0.16669345000000002
275,12,777294,0.80488418,0.1749596,0.67419774,0.32580226,0.05827653,0.10191505,0.00333192,0.15873405,0.00793043,686091,0.62992458,White,0.84706556,0.13808819,0.7089773699999999,-0.07905278999999998
276,13,776985,0.8100417,0.173186,0.22010712,0.77989288,0.32304474,0.45341913,0.00307936,0.07071562,0.02724547,637794,0.6368556999999999,Hispanic,0.88730589,0.10166009,0.7856458000000001,-0.14879010000000015
277,14,776213,0.62863581,0.35476464,0.15969477,0.84030523,0.21322198,0.54899132,0.00319809,0.12415472,0.03431705,600984,0.27387117,Hispanic,0.76243596,0.22800041,0.53443555,-0.26056438
278,15,776792,0.74041462,0.24856273,0.09120956,0.90879044,0.42299923,0.52926807,0.00396216,0.04064698,0.02777929,589072,0.49185189,Hispanic,0.85392421,0.1374161,0.7165081099999999,-0.2246562199999999
279,16,777544,0.66199436,0.33188303,0.41526757,0.58473243,0.25315878,0.27067929,0.00166525,0.0735789,0.01760781,607117,0.33011133,Minority,0.71754694,0.27241015,0.44513678999999995,-0.11502545999999997
280,17,776869,0.49964053,0.49289793,0.65821536,0.34178464,0.09343325,0.18368892,0.0011777,0.06009182,0.01295984,585038,0.006742600000000043,White,0.54417547,0.44277263,0.10140284,-0.09466023999999995
281,18,777256,0.50641448,0.48714799,0.66166479,0.33833521,0.12454729,0.16205142,0.0013664,0.03862765,0.01999042,605240,0.019266490000000025,White,0.53015871,0.45297117,0.07718754000000005,-0.05792105000000003
282,19,777289,0.51480637,0.47633205,0.8174838,0.1825162,0.05524647,0.05810912,0.00135119,0.04425626,0.0199348,636475,0.03847431999999995,White,0.52145735,0.45641648,0.06504087000000003,-0.026566550000000078
283,20,776404,0.56538455,0.42253455,0.75470012,0.24529988,0.10475248,0.05388451,0.00160594,0.06349931,0.01882291,624558,0.14284999999999998,White,0.5842508,0.39262269,0.19162810999999996,-0.048778109999999986
284,21,776946,0.39712938,0.59794152,0.88730081,0.11269919,0.03271182,0.03361314,0.00109216,0.01146526,0.02690623,623536,-0.20081214000000003,White,0.41455493,0.56496789,-0.15041296000000004,-0.05039917999999999
285,22,777331,0.53810063,0.45574615,0.78760012,0.21239988,0.10033461,0.04850807,0.00120082,0.04280257,0.02003252,616248,0.08235447999999995,White,0.54718614,0.43019838,0.11698776,-0.034633280000000044
286,23,776864,0.38906025,0.60279959,0.89956719,0.10043281,0.02795072,0.02927847,0.00088732,0.01408385,0.02191432,617587,-0.21373934000000006,White,0.39654979,0.58254982,-0.18600002999999998,-0.027739310000000073
287,24,777088,0.37222026,0.6214412,0.88625734,0.11374266,0.03642122,0.03592284,0.00134905,0.01185577,0.02154266,615987,-0.24922094,White,0.37922453,0.59751619,-0.21829166,-0.030929280000000003
288,25,777280,0.58675035,0.4020292,0.70759436,0.29240564,0.15485003,0.07904379,0.00124235,0.04925152,0.01457707,618986,0.18472115,White,0.5904015,0.38429726,0.20610424000000005,-0.02138309000000005
289,26,777042,0.58868079,0.39639019,0.68539175,0.31460825,0.18378197,0.06055148,0.00104519,0.05925913,0.01614954,619027,0.19229059999999998,White,0.61628035,0.36550936,0.25077099,-0.05848039000000005
290,1,786133,0.42221781,0.56912133,0.75409125,0.24590875,0.1754996,0.02685661,0.00157798,0.02446356,0.01636175,613443,-0.14690351999999995,White,0.43727414,0.54768451,-0.11041036999999998,-0.036493149999999974
291,2,787352,0.41919749,0.57225581,0.77479921,0.22520079,0.13921711,0.0417769,0.0011749,0.02161398,0.02258953,611965,-0.15305832000000003,White,0.43306391,0.55201634,-0.11895243,-0.03410589000000003
292,3,787067,0.4323873,0.5590773,0.75296768,0.24703232,0.17142508,0.03346028,0.00092647,0.02105449,0.0210644,605524,-0.12669000000000002,White,0.45558126,0.53006995,-0.07448869000000002,-0.05220131
293,4,786760,0.43047534,0.55993128,0.84568477,0.15431523,0.04094972,0.0281035,0.00103591,0.06426257,0.01626008,604302,-0.12945594000000005,White,0.43456488,0.54939521,-0.11483033000000004,-0.014625610000000011
294,5,786725,0.40881212,0.5817042,0.842288,0.157712,0.05643722,0.06573736,0.000902,0.01500361,0.01940672,617518,-0.17289208,White,0.41842542,0.56530936,-0.14688394,-0.026008140000000013
295,6,786754,0.39927292,0.59280649,0.81919619,0.18080381,0.11380634,0.02632761,0.00088265,0.0190165,0.01833157,632188,-0.19353357,White,0.42249871,0.5639919,-0.14149319,-0.05204038
296,7,787512,0.42906159,0.56251563,0.88856771,0.11143229,0.03168942,0.03077862,0.00082931,0.02916794,0.01432032,625824,-0.13345404000000005,White,0.43455395,0.55330804,-0.11875408999999998,-0.014699950000000073
297,8,786575,0.4126426,0.57830813,0.81338478,0.18661522,0.10959975,0.02483705,0.00125546,0.02833122,0.01991748,606151,-0.16566553,White,0.41385857,0.57175672,-0.15789815000000001,-0.00776737999999999
298,9,786633,0.40615498,0.58475551,0.77941705,0.22058295,0.13121043,0.05400747,0.00085854,0.01540104,0.01894233,606842,-0.17860053000000004,White,0.42374699,0.55978588,-0.13603888999999997,-0.04256164000000007
299,10,786307,0.40054515,0.59048486,0.73101711,0.26898289,0.16246221,0.03911869,0.00157018,0.04597418,0.02025646,596748,-0.18993970999999998,White,0.41370436,0.57163988,-0.15793552,-0.03200418999999999
300,11,786051,0.77970835,0.21310246,0.43599494,0.56400506,0.44957933,0.06873014,0.00127183,0.03962302,0.01482885,621154,0.5666058900000001,Black,0.79054024,0.19895358,0.59158666,-0.024980769999999985
301,12,787011,0.4258057,0.56471302,0.79346138,0.20653862,0.11682339,0.02889275,0.00110435,0.03852755,0.01914985,601258,-0.13890732,White,0.43611902,0.54840307,-0.11228404999999997,-0.026623270000000032
302,13,786446,0.44575843,0.54528465,0.83824128,0.16175872,0.09201657,0.01971439,0.00078362,0.02437749,0.01974335,621475,-0.09952622000000005,White,0.45559663,0.53012956,-0.07453293,-0.024993290000000057
303,14,785874,0.4158343,0.57574027,0.87656611,0.12343389,0.05753215,0.02549064,0.00078445,0.01616317,0.01725471,628466,-0.15990597000000006,White,0.42719703,0.55958009,-0.13238306,-0.027522910000000067
304,15,786248,0.42381523,0.56576579,0.81189808,0.18810192,0.08963989,0.03373006,0.00148201,0.04022586,0.02132083,614704,-0.14195056000000006,White,0.42689371,0.55569294,-0.12879923000000004,-0.013151330000000017
305,1,792578,0.37859933,0.60023468,0.62933704,0.37066296,0.10224115,0.11182865,0.00226001,0.03709985,0.12853001,599113,-0.22163535,White,0.37709784,0.59725904,-0.22016119999999995,-0.001474150000000063
306,2,791964,0.21620625,0.76838473,0.65005213,0.34994787,0.04443699,0.04418705,0.00178248,0.00975759,0.25634474,608142,-0.55217848,White,0.22678293,0.75514142,-0.52835849,-0.023819990000000013
307,3,791656,0.35198543,0.62986959,0.62255465,0.37744535,0.08310981,0.18407484,0.00484867,0.03249368,0.08540389,595008,-0.27788416,White,0.34849522,0.62676617,-0.27827095,0.0003867900000000257
308,4,791637,0.29937047,0.68190048,0.69668795,0.30331205,0.07232959,0.08641733,0.00341716,0.03207774,0.11567521,606059,-0.38253001000000003,White,0.30479124,0.67205006,-0.36725882,-0.015271190000000046
309,5,791518,0.35300736,0.62373941,0.66208979,0.33791021,0.12839821,0.06615635,0.00265117,0.03386423,0.11516395,602376,-0.27073205,White,0.35797047,0.61656421,-0.25859373999999996,-0.012138310000000041
310,1,706185,0.58375931,0.37601418,0.68648133,0.31351867,0.02565592,0.14121371,0.00864755,0.10768153,0.03459928,551023,0.20774513000000006,White,0.59575058,0.36889424,0.22685634000000005,-0.01911120999999999
311,2,705713,0.34570595,0.62293851,0.78676256,0.21323744,0.01192105,0.11880341,0.00573724,0.01887784,0.05422133,557585,-0.27723256,White,0.36090392,0.61026124,-0.24935732000000005,-0.027875239999999968
312,3,706244,0.81978496,0.13726086,0.69068007,0.30931993,0.06847823,0.10123391,0.00970494,0.10115674,0.03360458,583105,0.6825241,White,0.82377555,0.14791036,0.67586519,0.006658909999999962
313,4,706761,0.54740427,0.41529607,0.80626616,0.19373384,0.0164612,0.07952282,0.00620615,0.0423532,0.04615897,579909,0.1321082,White,0.55301535,0.41396303,0.13905232,-0.006944119999999998
314,5,705893,0.54910528,0.41288593,0.7552255,0.2447745,0.02288027,0.11840158,0.00810055,0.0643585,0.03312289,549469,0.13621935000000002,White,0.55858244,0.4092125,0.14936994000000003,-0.013150590000000018
315,6,706460,0.47248389,0.49173039,0.77161225,0.22838775,0.01387107,0.13671822,0.00881795,0.02732181,0.04161503,549561,-0.0192465,White,0.47697914,0.48988395,-0.012904809999999989,-0.006341690000000011
316,1,765100,0.50350134,0.48683039,0.82201451,0.17798549,0.046724,0.04974068,0.00087809,0.06632583,0.0107865,609280,0.016670950000000018,White,0.52466256,0.46483346,0.059829100000000024,-0.043158150000000006
317,2,764873,0.67229705,0.31579537,0.4151437,0.5848563,0.26086076,0.2213473,0.00230069,0.10572033,0.01425651,592431,0.35650167999999993,Minority,0.70968612,0.28296993,0.42671619,-0.07021451000000006
318,3,764957,0.88723546,0.10080617,0.33841442,0.66158558,0.52712343,0.05282999,0.00154263,0.08016436,0.01378658,628147,0.78642929,Black,0.90857757,0.08536428,0.82321329,-0.03678400000000004
319,4,764163,0.56753373,0.42195985,0.76222236,0.23777764,0.1027728,0.06045,0.00094829,0.06327495,0.01163362,602134,0.14557387999999993,White,0.58277761,0.406114,0.17666360999999997,-0.031089730000000038
320,5,764763,0.63263463,0.35688604,0.65218795,0.34781205,0.21660028,0.04223173,0.001089,0.07973275,0.01027606,597797,0.27574858999999996,White,0.65152023,0.33985021,0.31167002000000005,-0.03592143000000009
321,6,765520,0.54998954,0.4397697,0.72769896,0.27230104,0.0732751,0.13983848,0.00137088,0.0525386,0.01465842,588672,0.11021984000000001,White,0.56559846,0.42245391,0.14314455000000004,-0.032924710000000024
322,7,764834,0.47867116,0.51066563,0.72670717,0.27329283,0.07306616,0.16170238,0.00120265,0.0358336,0.01393355,606163,-0.03199447,White,0.49715864,0.49092858,0.006230059999999982,-0.03822452999999998
323,8,764579,0.4539811,0.53686201,0.78195577,0.21804423,0.07693308,0.10876533,0.00121407,0.02440971,0.01411209,615288,-0.08288090999999997,White,0.48140245,0.50841168,-0.02700923000000005,-0.055871679999999924
324,9,764966,0.30476665,0.68588317,0.89580631,0.10419369,0.02923462,0.04633032,0.00100871,0.01173773,0.01373387,610680,-0.38111652,White,0.3089976,0.67642159,-0.36742399000000003,-0.01369252999999998
325,10,765207,0.46941228,0.51904857,0.7472186,0.2527814,0.11484698,0.07877359,0.00132337,0.0492256,0.01450217,601496,-0.04963629000000003,White,0.47342854,0.51205818,-0.03862964000000002,-0.011006650000000007
326,11,765544,0.38653654,0.60373098,0.84217345,0.15782655,0.04529431,0.07755014,0.00095268,0.02482361,0.01307902,592017,-0.21719444000000004,White,0.38436358,0.60059471,-0.21623113,-0.0009633100000000505
327,12,765164,0.30311061,0.68847606,0.90751196,0.09248804,0.02625112,0.02068236,0.00105107,0.02483523,0.01367681,622221,-0.38536544999999994,White,0.30514173,0.68122199,-0.37608026000000006,-0.009285189999999888
328,13,764657,0.25687406,0.73502294,0.91636146,0.08363854,0.02671778,0.0284218,0.00075023,0.00929664,0.0143135,609145,-0.47814888,White,0.25560572,0.73246363,-0.47685791000000005,-0.0012909699999999469
329,14,764502,0.38435564,0.60716059,0.89100981,0.10899019,0.0485498,0.02096148,0.00070861,0.01624724,0.01455116,609642,-0.22280495,White,0.39267966,0.59425942,-0.20157976,-0.021225190000000005
330,15,764209,0.33627329,0.65487409,0.91667459,0.08332541,0.03755144,0.01348624,0.00079084,0.01029387,0.01298049,620855,-0.31860079999999996,White,0.34452703,0.6448621,-0.30033507,-0.01826572999999998
331,16,765098,0.52942079,0.46100177,0.83488853,0.16511147,0.09274108,0.02029937,0.00082663,0.03411377,0.01251449,616965,0.06841902,White,0.53008578,0.45770183,0.07238394999999997,-0.003964929999999978
332,17,764564,0.59321785,0.39708591,0.76186738,0.23813262,0.14641104,0.02423983,0.00090864,0.05221569,0.01239584,630615,0.19613194000000006,White,0.59556538,0.39302969,0.20253569000000005,-0.006403749999999986
333,2,548070,0.5552655,0.41696926,0.69083969,0.30916031,0.08246492,0.17613588,0.0019774,0.04519745,0.02161115,441994,0.13829623999999996,White,0.59608831,0.38363727,0.21245103999999998,-0.07415480000000002
334,1,730966,0.42400984,0.5612104,0.66297238,0.33702762,0.21443753,0.07573345,0.00194301,0.02500658,0.02108198,570250,-0.13720055999999997,White,0.44688522,0.53662033,-0.08973510999999995,-0.04746545000000002
335,2,730929,0.40811959,0.5759883,0.64337285,0.35662715,0.25808848,0.05435535,0.0014524,0.02700335,0.01895473,570781,-0.16786871000000003,White,0.4355014,0.5484061,-0.11290470000000002,-0.05496401000000001
336,3,731435,0.35146027,0.63377744,0.68280516,0.31719484,0.2073417,0.07128456,0.00128053,0.0197441,0.02002346,576324,-0.28231717,White,0.38049859,0.60314415,-0.22264555999999996,-0.05967161000000004
337,4,730762,0.41052898,0.57661751,0.61121313,0.38878687,0.28950133,0.05850123,0.00149447,0.02472049,0.01902281,567424,-0.16608853000000007,White,0.44362123,0.54284716,-0.09922593000000002,-0.06686260000000005
338,5,731366,0.4146357,0.57118825,0.61100317,0.38899683,0.3066755,0.04098573,0.00099099,0.02102921,0.02171651,563074,-0.15655254999999996,White,0.44187468,0.54529339,-0.10341870999999997,-0.05313383999999999
339,6,731805,0.41114582,0.57549208,0.60141064,0.39858936,0.31686298,0.04550816,0.00140364,0.01772057,0.02073613,571370,-0.16434625999999997,White,0.4438999,0.54258296,-0.09868305999999993,-0.06566320000000003
340,7,731162,0.40226948,0.58478022,0.72355717,0.27644283,0.18071457,0.05637082,0.00161784,0.0198022,0.01760307,595237,-0.18251073999999995,White,0.44433767,0.54220916,-0.09787148999999995,-0.08463925
341,1,886667,0.34193813,0.63474988,0.83089555,0.16910445,0.02234724,0.03564411,0.00154351,0.01853703,0.09057534,669255,-0.29281175,White,0.35605252,0.6176939,-0.26164138000000003,-0.031170369999999947
342,1,767331,0.22056708,0.76839968,0.89792537,0.10207463,0.02804655,0.03334364,0.00083238,0.01129052,0.02517858,617509,-0.5478326,White,0.2347581,0.74744222,-0.5126841200000001,-0.035148479999999926
343,2,767458,0.32459306,0.6620288,0.83815499,0.16184501,0.06586445,0.0451156,0.00145508,0.02286878,0.0253236,606154,-0.33743574,White,0.34578252,0.63636522,-0.29058269999999997,-0.04685304000000001
344,3,767928,0.30385088,0.68336708,0.801615,0.198385,0.10069139,0.0506048,0.00106923,0.0180277,0.02762618,609784,-0.3795162,White,0.32083425,0.66086499,-0.34003074,-0.03948546000000003
345,4,768122,0.38913686,0.5967564,0.69819208,0.30180792,0.15171278,0.09394633,0.00130103,0.03589296,0.02280185,606442,-0.20761954,White,0.42382212,0.55107593,-0.12725380999999997,-0.08036573000000002
346,5,767992,0.3924478,0.5913478,0.75951152,0.24048848,0.10296518,0.06846857,0.00135519,0.04759732,0.0196767,585159,-0.19889999999999997,White,0.41770941,0.56254053,-0.14483112000000004,-0.05406887999999993
347,6,767280,0.39016869,0.59552607,0.70483044,0.29516956,0.17654072,0.07232911,0.00289747,0.0212624,0.02532981,584647,-0.20535738000000003,White,0.41641654,0.56158773,-0.14517118999999995,-0.060186190000000084
348,7,768849,0.37045713,0.61578692,0.64191225,0.35808775,0.25903488,0.05234858,0.00110195,0.02765435,0.01864799,587141,-0.24532979,White,0.40054446,0.58410611,-0.18356165000000002,-0.06176813999999997
349,8,768579,0.36664135,0.620826,0.6318195,0.3681805,0.25988735,0.06744705,0.00105357,0.0207067,0.02125037,592272,-0.25418465,White,0.41678128,0.5668472,-0.15006592000000002,-0.10411872999999999
350,9,767301,0.35715971,0.6315449,0.6314261,0.3685739,0.31007869,0.02840946,0.00109177,0.01009801,0.01953591,595365,-0.27438518999999995,White,0.40473257,0.58015427,-0.17542169999999996,-0.09896348999999999
351,1,767092,0.29862228,0.69130795,0.5875388,0.4124612,0.16591749,0.19723016,0.00139248,0.0254526,0.03010563,582416,-0.39268567,White,0.32229525,0.66574882,-0.34345357000000004,-0.049232099999999945
352,2,766911,0.40985274,0.58002871,0.41487076,0.58512924,0.25105122,0.29303064,0.00299358,0.02581269,0.02780841,562204,-0.17017597,Minority,0.44361448,0.54405406,-0.10043958000000003,-0.06973638999999998
353,3,766219,0.39759402,0.57315008,0.5702391,0.4297609,0.13344733,0.1699814,0.00187513,0.10130003,0.03011046,581293,-0.17555606,White,0.43243437,0.55001751,-0.11758313999999997,-0.05797292000000004
354,4,767870,0.39566708,0.57965621,0.58250795,0.41749205,0.10178576,0.11503785,0.00194991,0.17414336,0.02712452,573872,-0.18398913,White,0.43468938,0.54859844,-0.11390906,-0.07008007
355,5,766915,0.41862088,0.56463754,0.37387801,0.62612199,0.18294401,0.32267149,0.00165975,0.11109898,0.0247495,586234,-0.14601666000000002,Minority,0.47271718,0.51056991,-0.037852729999999946,-0.10816393000000007
356,6,767463,0.37114545,0.61410224,0.44349524,0.55650476,0.13767215,0.33535209,0.00258437,0.06773421,0.03010884,562227,-0.24295679000000003,Minority,0.39441309,0.59132997,-0.19691687999999996,-0.04603991000000007
357,7,767143,0.4142583,0.55720201,0.38588147,0.61411853,0.14726231,0.22601588,0.00142433,0.23113563,0.0173362,560965,-0.14294371,Minority,0.46580827,0.52059979,-0.05479151999999998,-0.08815219000000002
358,8,766600,0.41604041,0.5723528,0.35939598,0.64060402,0.16755695,0.42462937,0.00219703,0.03623783,0.03042495,566673,-0.15631238999999997,Hispanic,0.45968996,0.52655032,-0.06686036000000001,-0.08945202999999996
359,9,766431,0.41468937,0.56960539,0.46787354,0.53212646,0.12682398,0.3136207,0.00216786,0.07707261,0.02567756,576145,-0.15491602,Minority,0.44755646,0.53708107,-0.08952461000000006,-0.06539140999999993
360,10,767184,0.4091356,0.5722053,0.65595465,0.34404535,0.05533311,0.17546434,0.00256438,0.08902128,0.02745891,577918,-0.16306970000000004,White,0.43161213,0.54822263,-0.11661050000000006,-0.04645919999999998
361,11,767127,0.41263532,0.57240128,0.55819887,0.44180113,0.04700235,0.33661366,0.0059118,0.03878149,0.02733414,582056,-0.15976595999999998,White,0.42848102,0.55415619,-0.12567517000000006,-0.034090789999999926
362,12,767744,0.42152227,0.56379318,0.53740265,0.46259735,0.14222188,0.23651277,0.00348187,0.0613429,0.03046417,574117,-0.14227091000000003,White,0.43701165,0.54644323,-0.10943157999999997,-0.032839330000000055
363,13,767789,0.25687738,0.73245041,0.60915741,0.39084259,0.07564679,0.25784198,0.00175073,0.02956252,0.03482666,585471,-0.47557303,White,0.26398288,0.71961318,-0.4556303,-0.01994273000000002
364,14,767696,0.43583102,0.55156471,0.44532841,0.55467159,0.252262,0.23556449,0.00153266,0.0532559,0.02311368,581344,-0.11573368999999994,Minority,0.47000029,0.51596363,-0.04596334000000002,-0.06977034999999993
365,15,766528,0.41936431,0.57231677,0.19705671,0.80294329,0.02638329,0.76111687,0.00077008,0.00968743,0.01715502,553191,-0.15295246,Hispanic,0.49070493,0.49794942,-0.007244489999999992,-0.14570797000000002
366,16,766849,0.57535241,0.40967752,0.12916271,0.87083729,0.04134601,0.80813215,0.003029,0.02109544,0.02492072,576428,0.16567489000000002,Hispanic,0.67091969,0.31367398,0.35724570999999994,-0.19157081999999992
367,17,766739,0.42207135,0.56118614,0.56155719,0.43844281,0.11439486,0.25059372,0.00294771,0.05489741,0.02921594,574344,-0.13911479,White,0.44022325,0.53964888,-0.09942562999999999,-0.03968916
368,18,767198,0.43181709,0.5506526,0.45049229,0.54950771,0.13100968,0.29986932,0.00169521,0.10745908,0.0244195,586949,-0.11883551000000003,Minority,0.46039362,0.52557295,-0.06517933000000004,-0.05365618
369,19,766956,0.21901774,0.77199901,0.59373513,0.40626487,0.06177436,0.3003401,0.0015901,0.02230803,0.02803034,579836,-0.5529812700000001,White,0.23798921,0.74859993,-0.5106107200000001,-0.04237055000000001
370,20,766912,0.64779348,0.33767426,0.15608431,0.84391569,0.07428622,0.73917862,0.00262864,0.02968725,0.02979757,580148,0.31011922000000003,Hispanic,0.71042833,0.27416651,0.4362618200000001,-0.12614260000000005
371,21,766763,0.43042935,0.55664733,0.43769822,0.56230178,0.06822685,0.43706529,0.00351376,0.04732658,0.02803099,581428,-0.12621798,Minority,0.4556155,0.52896325,-0.07334774999999999,-0.05287023000000002
372,22,767255,0.43824842,0.54953152,0.38144719,0.61855281,0.23353036,0.31433421,0.00139399,0.05996069,0.02355223,570307,-0.11128310000000002,Minority,0.46599228,0.5210683,-0.05507602000000006,-0.056207079999999965
373,23,766262,0.38788227,0.60298018,0.16349238,0.83650762,0.02376522,0.7956432,0.00172214,0.01159346,0.01884872,548154,-0.21509791,Hispanic,0.47313794,0.51461175,-0.041473810000000055,-0.17362409999999995
374,24,766081,0.42091827,0.5560084,0.57401769,0.42598231,0.0879253,0.17275983,0.0031113,0.14395085,0.02480313,584644,-0.13509012999999997,White,0.45194416,0.53253622,-0.08059206000000002,-0.054498069999999954
375,25,766948,0.34056986,0.64812113,0.55445527,0.44554473,0.15996658,0.22790835,0.00810364,0.03542536,0.03007876,579246,-0.30755127000000004,White,0.37659635,0.60545339,-0.22885703999999996,-0.07869423000000009
376,26,766344,0.41399867,0.56947831,0.5642289,0.4357711,0.11853812,0.17109451,0.00210374,0.12392597,0.02796367,564232,-0.15547964000000003,White,0.44031626,0.54427399,-0.10395772999999997,-0.05152191000000006
377,27,767594,0.33640252,0.65157114,0.53196731,0.46803269,0.16918437,0.25846346,0.00136683,0.02004172,0.03072174,577246,-0.31516862000000007,White,0.36889007,0.61849318,-0.24960310999999996,-0.0655655100000001
378,28,766730,0.41834079,0.57286902,0.15648959,0.84351041,0.01682559,0.80607474,0.000842,0.01509813,0.01799715,552254,-0.15452822999999993,Hispanic,0.48952551,0.50037447,-0.010848960000000019,-0.14367926999999991
379,29,766979,0.40076449,0.58653833,0.3209947,0.6790053,0.11047886,0.51507621,0.00144523,0.04334076,0.02848321,562542,-0.18577384000000002,Hispanic,0.44926263,0.53694061,-0.08767798000000004,-0.09809585999999998
380,30,766396,0.74731068,0.23655339,0.1394154,0.8605846,0.44991335,0.37357242,0.00132073,0.03392333,0.02579105,558023,0.51075729,Black,0.80117735,0.18695118,0.61422617,-0.10346887999999999
381,31,766545,0.38545367,0.60275724,0.4971189,0.5028811,0.17143974,0.28513414,0.00259229,0.02522198,0.02997686,567838,-0.21730356999999995,Minority,0.42226943,0.56299863,-0.14072920000000005,-0.07657436999999989
382,32,766580,0.38353515,0.59962041,0.48089148,0.51910852,0.14721396,0.27035757,0.00165795,0.08154195,0.03109559,582044,-0.21608526,Minority,0.42682021,0.55888593,-0.13206572,-0.08401954
383,33,767271,0.58997085,0.3897893,0.31410389,0.68589611,0.17577869,0.42706591,0.00293585,0.07204804,0.03022323,585179,0.20018155000000004,Hispanic,0.6502404,0.33461912,0.31562128000000006,-0.11543973000000002
384,35,766863,0.42918909,0.5568944,0.48260633,0.51739367,0.10131796,0.35650838,0.00428155,0.04760635,0.02896581,585069,-0.12770531000000002,Minority,0.45433573,0.53009731,-0.07576158000000005,-0.051943729999999966
385,36,767558,0.41432449,0.57599803,0.40815145,0.59184855,0.22561359,0.31505491,0.00150751,0.03953658,0.02476713,585736,-0.16167354000000006,Minority,0.4568381,0.53195299,-0.07511488999999993,-0.08655865000000013
386,37,767907,0.76933763,0.20510419,0.47337897,0.52662103,0.09477341,0.33354919,0.00230482,0.08623363,0.02849359,626948,0.56423344,Minority,0.80019377,0.17784058,0.62235319,-0.058119750000000026
387,38,767685,0.40705237,0.57782882,0.54042681,0.45957319,0.11950633,0.24309242,0.0020339,0.0793,0.02550241,585082,-0.17077645000000002,White,0.43835192,0.54732737,-0.10897544999999997,-0.06180100000000005
388,1,818232,0.3391689,0.62846831,0.81006177,0.18993823,0.01692132,0.11866982,0.00913895,0.02868766,0.02132888,571291,-0.28929941000000003,White,0.32037504,0.61929603,-0.29892099,0.009621579999999963
