,id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,DemPct2,RepPct2,Margin2,Swing,R_Margin,R_Margin2,R_Swing,Majority,PopDensity
201,10,775309,0.5168423,0.46186589,0.75833949,0.24166051,0.13344932,0.02499255,0.00087864,0.06096886,0.01741649,627107,0.05497641,0.54419992,0.44165243,0.10254749,-0.04757108,0.05681146689655169,0.05058842836781605,0.006223038528735646,White,13873424.337201793
202,11,774475,0.52148193,0.45761494,0.70861672,0.29138328,0.1139105,0.04792504,0.0007963,0.11047889,0.01450805,612832,0.06386699,0.54470599,0.44236088,0.10234511,-0.03847812,0.06570204689655168,0.05038604836781605,0.015315998528735629,White,6551923.509055861
203,12,774712,0.69989535,0.28165728,0.41564026,0.58435974,0.51795683,0.02852093,0.0009315,0.02250734,0.01912696,607624,0.41823807,0.72846363,0.25981814,0.46864549,-0.05040742,0.42007312689655174,0.41668642836781616,0.0033866985287355975,Black,10507571.480119394
204,13,775089,0.67559091,0.264836,0.42322863,0.57677137,0.44135942,0.08611567,0.00109141,0.0386879,0.01720863,579070,0.41075491,0.77720713,0.21169277,0.56551436,-0.15475945,0.41258996689655175,0.5135552983678161,-0.10096533147126432,Black,15853876.891426057
205,1,713728,0.43993081,0.53797773,0.85833926,0.14166074,0.03650627,0.05328315,0.00147898,0.03213648,0.01395321,551056,-0.09804692,0.45233511,0.52358893,-0.07125382,-0.0267931,-0.09621186310344831,-0.12321288163218388,0.027001018528735564,White,226437.85400701154
206,2,713520,0.52994861,0.44542336,0.7820432,0.2179568,0.06581308,0.06083759,0.00141889,0.0687766,0.01764788,532812,0.08452525,0.53645938,0.43943755,0.09702183,-0.01249658,0.08636030689655178,0.04506276836781612,0.041297538528735654,White,2213149.6492197355
207,3,713087,0.60646837,0.36740195,0.79990835,0.20009165,0.06644025,0.0402257,0.00115008,0.07314842,0.01519718,556485,0.23906642,0.60601455,0.37090548,0.23510907,0.00395735,0.24090147689655173,0.18315000836781611,0.057751468528735604,White,4680355.434573787
208,4,713412,0.64888635,0.3251691,0.69057562,0.30942438,0.1060531,0.06110086,0.00163337,0.12143221,0.02092169,551007,0.32371725,0.66136541,0.31509319,0.34627222,-0.02255497,0.3255523068965517,0.29431315836781613,0.03123914852873557,White,5099642.147544219
209,5,713147,0.78502823,0.18385702,0.61083387,0.38916613,0.19031661,0.08913211,0.0016038,0.08634629,0.02832606,564286,0.60117121,0.79602283,0.18021948,0.61580335,-0.01463214,0.6030062668965517,0.5638442883678161,0.03916197852873562,White,17328953.463885378
210,6,713726,0.38334382,0.59336519,0.86980435,0.13019565,0.04286312,0.03038731,0.00110492,0.03388182,0.01591356,528543,-0.21002137,0.3926275,0.58296719,-0.19033969,-0.01968168,-0.20818631310344826,-0.24229875163218387,0.0341124385287356,White,841757.1462780059
211,7,712988,0.30990608,0.67034575,0.8975891,0.1024109,0.01728688,0.04895499,0.00165775,0.01290359,0.0192589,544112,-0.36043967,0.32585117,0.65358842,-0.32773725,-0.03270242,-0.35860461310344827,-0.3796963116321838,0.021091698528735568,White,69815.1764048456
212,8,712883,0.4115621,0.56888422,0.89334242,0.10665758,0.01558685,0.01416727,0.00105042,0.01053628,0.05777479,560729,-0.15732212,0.42614984,0.55182903,-0.12567919,-0.03164293,-0.15548706310344834,-0.17763825163218397,0.02215118852873562,White,67767.40175522474
213,1,769615,0.77753413,0.20426633,0.4385886,0.5614114,0.45505377,0.04002075,0.00113237,0.05012371,0.01774318,611108,0.5732678,0.78530947,0.1985647,0.58674477,-0.01347697,0.5751028568965517,0.534785708367816,0.04031714852873571,Black,10641229.596602447
214,2,769427,0.49288195,0.4887856,0.84975863,0.15024137,0.04427655,0.02988527,0.00095391,0.05187475,0.01738527,604880,0.00409635,0.48745174,0.49547438,-0.00802264,0.01211899,0.0059314068965517445,-0.05998170163218388,0.06591310852873564,White,4797526.706274141
215,3,769091,0.2849462,0.70305925,0.9011736,0.0988264,0.02617382,0.0209561,0.00107559,0.01338265,0.02793635,586655,-0.41811305,0.29209874,0.69024269,-0.39814395,-0.0199691,-0.4162779931034483,-0.4501030116321839,0.033825018528735616,White,338914.3094415608
216,4,770043,0.32278836,0.66273504,0.8494465,0.1505535,0.05726379,0.03510858,0.00239983,0.02064589,0.02949054,596293,-0.33994668,0.33037069,0.64903874,-0.31866805,-0.02127863,-0.33811162310344833,-0.3706271116321838,0.0325154885287355,White,207111.38982030837
217,5,769373,0.61278544,0.36957411,0.61754871,0.38245129,0.22623237,0.09297712,0.00419189,0.03463735,0.02989686,594243,0.24321133,0.62716172,0.35308721,0.27407451,-0.03086318,0.24504638689655173,0.22211544836781613,0.022930938528735588,White,5962076.688919669
218,6,769857,0.30461642,0.68298047,0.87245938,0.12754062,0.04304576,0.03635769,0.00312561,0.01273273,0.02815592,590604,-0.37836405,0.31079109,0.67147049,-0.3606794,-0.01768465,-0.37652899310344823,-0.41263846163218393,0.03610946852873572,White,146476.02835744788
219,7,769217,0.28076735,0.70688848,0.85038047,0.14961953,0.02626385,0.0495487,0.00448948,0.01903538,0.04573391,595838,-0.42612113,0.28348322,0.69818217,-0.41469895,-0.01142218,-0.4242860731034483,-0.46665801163218396,0.042371938528735685,White,476497.23836453224
220,8,768290,0.19663958,0.79441532,0.86826311,0.13173689,0.05424243,0.02544166,0.00164935,0.01323678,0.0314988,595991,-0.59777574,0.2067072,0.7794852,-0.572778,-0.02499774,-0.5959406831034483,-0.6247370616321839,0.028796378528735643,White,142388.22235807113
221,1,740089,0.2978278,0.68900457,0.67736545,0.32263455,0.26363911,0.03077115,0.00081443,0.01187597,0.01574628,569722,-0.39117677,0.32411354,0.66172273,-0.33760919,-0.05356758,-0.38934171310344834,-0.38956825163218395,0.00022653852873563002,White,251941.29491928912
222,2,740351,0.60658932,0.38253752,0.34422769,0.65577231,0.61935469,0.02134133,0.0006134,0.00936698,0.0093897,572223,0.2240518,0.63189906,0.35571464,0.27618442,-0.05213262,0.2258868568965517,0.224225358367816,0.0016614985287356707,Black,191244.1131237892
223,3,740096,0.35659084,0.63404845,0.60428533,0.39571467,0.33853589,0.02318606,0.00078901,0.01355235,0.02104446,567798,-0.27745761,0.38260179,0.60508851,-0.22248672,-0.05497089,-0.27562255310344824,-0.27444578163218386,-0.001176771471264361,White,222619.92865364533
224,4,740743,0.27764385,0.71152672,0.68583232,0.31416768,0.22232749,0.04530902,0.00167472,0.02270998,0.02251979,567856,-0.43388287,0.29749441,0.68761027,-0.39011586,-0.04376701,-0.4320478131034482,-0.44207492163218387,0.010027108528735694,White,423123.64965725795
225,1,542200,0.45653153,0.51079023,0.88142474,0.11857526,0.00978689,0.03817188,0.00225585,0.01613696,0.04355318,433539,-0.0542587,0.47658545,0.49675185,-0.0201664,-0.0340923,-0.05242364310344828,-0.07212546163218389,0.019701818528735614,White,51557.39119925728
226,2,542025,0.30573917,0.66410626,0.82917491,0.17082509,0.00767912,0.03206796,0.00237647,0.01094377,0.1134273,416584,-0.35836709,0.32750688,0.64875872,-0.32125184,-0.03711525,-0.3565320331034482,-0.3732109016321839,0.0166788685287357,White,15682.055099165025
227,1,745094,0.53422703,0.45514192,0.47444286,0.52555714,0.43630329,0.06108028,0.00131675,0.01378319,0.02116515,586294,0.07908511,0.55514895,0.43450885,0.1206401,-0.04155499,0.08092016689655179,0.06868103836781606,0.01223912852873573,Minority,417322.9639384187
228,2,745480,0.63368851,0.34615975,0.58156653,0.41843347,0.2451644,0.10829575,0.00141849,0.05290239,0.01894646,580900,0.28752876,0.64106563,0.33960863,0.301457,-0.01392824,0.2893638168965518,0.2494979383678161,0.03986587852873565,White,4891523.820427769
229,3,745518,0.34148755,0.6473933,0.68949212,0.31050788,0.18309571,0.08471384,0.00342424,0.02121635,0.02361213,587283,-0.30590575,0.35938444,0.6253156,-0.26593116,-0.03997459,-0.30407069310344825,-0.31789022163218383,0.013819528528735602,White,325314.084551312
230,4,745790,0.65725985,0.32557936,0.56026929,0.43973071,0.26323852,0.10830778,0.00114927,0.05350511,0.02171481,593420,0.33168049,0.66363254,0.32198318,0.34164936,-0.009968870000000074,0.3335155468965517,0.2896902983678162,0.04382524852873556,White,1285209.6662553544
231,5,745232,0.29861422,0.68953274,0.81516136,0.18483864,0.08407971,0.06416796,0.00078999,0.01591286,0.0217483,592414,-0.39091852,0.30253784,0.68490585,-0.38236801,-0.00855051,-0.38908346310344827,-0.4343270716321839,0.04524360852873568,White,587213.4463617852
232,6,745573,0.61887094,0.36409246,0.48746057,0.51253943,0.35417906,0.09966532,0.00141888,0.04734748,0.02138978,581446,0.25477848,0.62841628,0.35692482,0.27149146,-0.01671298,0.2566135368965517,0.21953239836781616,0.037081138528735534,Minority,3595589.0490334146
233,7,745589,0.39240603,0.59621106,0.72361999,0.27638001,0.15938376,0.07787684,0.00146483,0.01309425,0.02680473,593925,-0.20380503,0.4006319,0.58587072,-0.18523882,-0.01856621,-0.20196997310344827,-0.2371978816321839,0.035227908528735606,White,499607.92985818116
234,8,745835,0.45678078,0.53119336,0.47440412,0.52559588,0.31774824,0.09346311,0.00416602,0.02613771,0.10036374,569369,-0.07441258,0.48167088,0.50435217,-0.02268129,-0.05173129,-0.07257752310344823,-0.07464035163218388,0.002062828528735648,Minority,688974.5901054187
235,9,745423,0.50102273,0.48029148,0.68645524,0.31354476,0.13884265,0.09013,0.00126759,0.06792681,0.01803345,564063,0.02073125,0.5055284,0.47749218,0.02803622,-0.00730497,0.022566306896551695,-0.02392284163218391,0.04648914852873561,White,4793059.81175201
236,10,746166,0.31241825,0.67728936,0.77209154,0.22790846,0.12241059,0.06233757,0.00104569,0.01978499,0.02430557,589083,-0.36487111,0.31145096,0.67632576,-0.3648748,3.6900000000561484e-06,-0.3630360531034482,-0.4168338616321839,0.05379780852873569,White,891590.1905028919
237,11,746090,0.46278811,0.52109011,0.84497033,0.15502967,0.03959502,0.06282607,0.0023412,0.01398526,0.03461263,613360,-0.058302,0.45557236,0.52831186,-0.0727395,0.0144375,-0.05646694310344836,-0.12469856163218387,0.06823161852873552,White,482372.32905523665
238,12,745808,0.70524987,0.27044938,0.36223271,0.63776729,0.40733243,0.15855948,0.00149455,0.06522181,0.02052555,570070,0.43480049,0.72533595,0.25800029,0.46733566,-0.03253517,0.43663554689655165,0.41537659836781604,0.02125894852873563,Black,7350867.945221523
239,13,745951,0.27920634,0.7093364,0.76681566,0.23318434,0.11417408,0.07733585,0.00092216,0.01870299,0.02338605,581244,-0.43013006,0.27928404,0.70780151,-0.42851747,-0.00161259,-0.42829500310344826,-0.4804765316321839,0.052181528528735664,White,861698.8812242756
240,14,745839,0.51752418,0.46356187,0.64737391,0.35262609,0.1385062,0.09905148,0.00186879,0.09627545,0.0213535,552228,0.05396231,0.51889115,0.4632713,0.05561985,-0.00165754,0.05579736689655173,0.0036607883678160605,0.052136578528735676,White,1464743.3226284627
241,1,779094,0.3051079,0.66956852,0.84408473,0.15591527,0.03597425,0.03624099,0.0022832,0.02213077,0.05876768,596093,-0.36446062,0.31777451,0.65120268,-0.33342817,-0.03103245,-0.3626255631034483,-0.3853872316321839,0.022761668528735644,White,35673.058462776586
242,1,688457,0.50965425,0.47592038,0.85981788,0.14018212,0.02531041,0.05144487,0.00117055,0.04132825,0.01445412,557004,0.03373387,0.53252151,0.45197012,0.08055139,-0.04681752,0.035568926896551716,0.028592328367816146,0.006976598528735577,White,2561384.992488886
243,2,689072,0.50356859,0.4813936,0.9168902,0.0831098,0.0136142,0.019772,0.0009988,0.01916349,0.0199636,563676,0.02217499,0.52488526,0.45772294,0.06716232,-0.04498733,0.024010046896551722,0.015203258367816087,0.008806788528735641,White,285381.1435793405
244,1,773531,0.57977384,0.40152437,0.63280786,0.36719214,0.17829105,0.1251563,0.00161356,0.0589124,0.0162434,603014,0.17824947,0.61155331,0.37489844,0.23665487,-0.0584054,0.1800845268965517,0.1846958083678161,-0.004611281471264418,White,6586096.099810353
245,2,773583,0.41719622,0.56596443,0.67943803,0.32056197,0.12187478,0.14731297,0.00164868,0.04176661,0.01932676,618676,-0.14876821,0.4602063,0.52658462,-0.06637832,-0.08238989,-0.14693315310344823,-0.11833738163218385,-0.028595771471264388,White,1262388.307718812
246,3,773339,0.60038749,0.38203441,0.59021953,0.40978047,0.20478239,0.12546789,0.0017029,0.07234883,0.01600562,616596,0.21835308,0.624169,0.36222798,0.26194102,-0.04358794,0.22018813689655176,0.20998195836781605,0.010206178528735697,White,2826003.313680489
247,4,774058,0.33502439,0.64795113,0.80475363,0.19524637,0.03951228,0.09639227,0.0008263,0.0461466,0.01134629,585742,-0.31292674,0.38232713,0.60545677,-0.22312964,-0.0897971,-0.3110916831034483,-0.27508870163218385,-0.03600298147126444,White,4011760.3692912892
248,5,773645,0.46722805,0.51181417,0.67783611,0.32216389,0.04106335,0.11490323,0.00121207,0.16042609,0.00889777,612176,-0.04458612,0.52098411,0.46621663,0.05476748,-0.0993536,-0.042751063103448235,0.0028084183678160693,-0.0455594814712643,White,4166963.5223656795
249,6,774433,0.48817183,0.48618498,0.5404483,0.4595517,0.10506727,0.18525384,0.00139389,0.16278301,0.01294097,611237,0.00198685,0.55367751,0.43329129,0.12038622,-0.11839937,0.0038219068965517026,0.06842715836781607,-0.06460525147126436,White,10731832.709236408
250,7,772998,0.50460437,0.47187808,0.67681312,0.32318688,0.09790352,0.14592623,0.00108901,0.06964386,0.01238526,603298,0.03272629,0.54076174,0.44344179,0.09731995,-0.06459366,0.03456134689655176,0.04536088836781608,-0.010799541471264308,White,2282442.163020707
251,8,773292,0.59498033,0.37836115,0.26941094,0.73058906,0.11773385,0.5109202,0.00219588,0.10399601,0.02269901,607956,0.21661918,0.69242846,0.29746879,0.39495967,-0.17834049,0.2184542368965517,0.34300060836781615,-0.12454637147126443,Hispanic,42978994.40340548
252,9,773780,0.5120756,0.45918013,0.36403386,0.63596614,0.13945578,0.41047526,0.00159241,0.10234731,0.02003338,600348,0.05289547,0.62888868,0.36096487,0.26792381,-0.21502834,0.05473052689655166,0.21596474836781607,-0.1612342214712644,Hispanic,31565807.067369387
253,10,772982,0.75382326,0.22415065,0.17151197,0.82848803,0.50372297,0.21305121,0.00209588,0.11660756,0.01509929,602611,0.52967261,0.83663065,0.15548755,0.6811431,-0.15147049,0.5315076668965517,0.6291840383678161,-0.09767637147126437,Black,41779036.58975435
254,11,772940,0.53183883,0.44728595,0.65710691,0.34289309,0.08254496,0.13414953,0.00107218,0.11934945,0.0103913,608105,0.08455288,0.5763899,0.41068091,0.16570899,-0.08115611,0.08638793689655172,0.11374992836781608,-0.02736199147126437,White,5219878.858508158
255,12,774435,0.55362311,0.41264644,0.47460964,0.52539036,0.11124011,0.15852153,0.00133758,0.25122026,0.01196303,611551,0.14097667,0.62049939,0.36578034,0.25471905,-0.11374238,0.1428117268965517,0.20275998836781609,-0.0599482614712644,Minority,6112012.424683426
256,1,705828,0.58558106,0.38889368,0.41660586,0.58339414,0.04021035,0.45359686,0.00303739,0.03996534,0.07130671,555081,0.19668738,0.60389773,0.37164008,0.23225765,-0.03557027,0.1985224368965517,0.18029858836781612,0.018223848528735563,Hispanic,3054150.6374309435
257,2,705400,0.3819772,0.59830191,0.4199307,0.5800693,0.02972992,0.50572859,0.00246206,0.01711281,0.04193171,534512,-0.21632471,0.40431204,0.57533164,-0.1710196,-0.04530511,-0.21448965310344825,-0.22297866163218397,0.008489008528735707,Hispanic,34167.12613578411
258,3,706294,0.56227998,0.41464668,0.37924193,0.62075807,0.0149455,0.37252364,0.00218786,0.01800341,0.23022192,549396,0.1476333,0.59234486,0.38641644,0.20592842,-0.05829512,0.14946835689655175,0.15396935836781603,-0.004501001471264289,Minority,70510.3996214191
259,1,776028,0.60646681,0.3751234,0.26468624,0.73531376,0.17871364,0.4609618,0.01353511,0.08409585,0.03307065,578126,0.23134341,0.65345764,0.32455424,0.3289034,-0.09755999,0.23317846689655175,0.27694433836781607,-0.043765871471264296,Hispanic,21775189.005302522
260,2,776598,0.41854783,0.55808277,0.66780569,0.33219431,0.02810543,0.19774725,0.00895572,0.05956087,0.04507304,611341,-0.13953494,0.43039381,0.54085326,-0.11045945,-0.02907549,-0.13769988310344822,-0.16241851163218393,0.024718628528735707,White,42608.9197561442
261,3,775839,0.46821228,0.51501194,0.51423659,0.48576341,0.10133305,0.17322654,0.02042599,0.18897544,0.02432899,613630,-0.04679966,0.4961016,0.48474154,0.01136006,-0.05815972,-0.04496460310344825,-0.04059900163218396,-0.004365601471264281,White,1212191.8427877524
262,4,776149,0.46616761,0.51615707,0.53884853,0.46115147,0.13134086,0.1896239,0.01472726,0.11853747,0.0269997,610229,-0.04998946,0.48494246,0.4944713,-0.00952884,-0.04046062,-0.04815440310344827,-0.06148790163218389,0.01333349852873563,White,70315.06512331327
263,1,777257,0.4315242,0.55669748,0.73315115,0.26684885,0.06260102,0.14749043,0.00099156,0.0476668,0.01449371,624271,-0.12517328,0.4697476,0.51587145,-0.04612385,-0.07904943,-0.12333822310344822,-0.09808291163218394,-0.025255311471264287,White,3928320.397055986
264,2,776930,0.42012134,0.56809568,0.59916757,0.40083243,0.10115831,0.23161454,0.00106292,0.06646602,0.01586733,614344,-0.14797434,0.47973098,0.50678884,-0.02705786,-0.12091648,-0.14613928310344826,-0.07901692163218396,-0.0671223614712643,White,14065644.429597184
265,3,776631,0.48540359,0.49759514,0.59336266,0.40663734,0.04839891,0.12739163,0.00111978,0.22478807,0.00875169,619766,-0.01219155,0.56208066,0.42472319,0.13735747,-0.14954902,-0.010356493103448277,0.08539840836781612,-0.09575490147126439,White,11708898.902443405
266,4,776680,0.5011113,0.48681503,0.52836604,0.47163396,0.18957675,0.2030386,0.0013324,0.07849353,0.01275955,609426,0.01429627,0.56668412,0.4202222,0.14646192,-0.13216565,0.01613132689655177,0.0945028583678161,-0.07837153147126433,White,23597140.096942924
267,5,776861,0.70505742,0.27797852,0.11924955,0.88075045,0.47566856,0.1880942,0.00494194,0.19114476,0.02754273,615952,0.4270789,0.81342082,0.17911408,0.63430674,-0.20722784,0.42891395689655176,0.5823476783678161,-0.1534337214712643,Black,56833269.226042055
268,6,776388,0.52545558,0.45639525,0.26118569,0.73881431,0.05773315,0.22952476,0.00183978,0.45368941,0.01502566,634315,0.06906033,0.63877506,0.34998392,0.28879114,-0.21973081,0.07089538689655178,0.23683207836781603,-0.16593669147126425,Asian,101612433.13535494
269,7,777321,0.70818721,0.26411664,0.393095,0.606905,0.11792454,0.35127072,0.00290576,0.14745167,0.02467362,630471,0.44407057,0.78456468,0.2018311,0.58273358,-0.13866301,0.44590562689655167,0.5307745183678161,-0.08486889147126439,Minority,132455624.86085354
270,8,776792,0.74757925,0.235504,0.27872282,0.72127718,0.50050525,0.15652604,0.00226595,0.09085224,0.01443373,620491,0.51207525,0.80220609,0.18845905,0.61374704,-0.10167179,0.5139103068965518,0.5617879783678161,-0.047877671471264295,Black,98274122.89154112
271,9,776540,0.72586113,0.25318345,0.29835681,0.70164319,0.50060999,0.11648153,0.00168199,0.10077309,0.0126437,608208,0.47267768,0.78366085,0.20689043,0.57677042,-0.10409274,0.4745127368965517,0.5248113583678161,-0.05029862147126438,Black,178705803.22294155
272,10,777265,0.72951576,0.24764915,0.46271606,0.53728394,0.0734993,0.19257628,0.00273987,0.2718746,0.01623725,613897,0.48186661,0.79145276,0.19516962,0.59628314,-0.11441653,0.4837016668965517,0.544324078367816,-0.06062241147126433,Minority,186439163.99937215
273,11,777314,0.36958222,0.6117095,0.54829046,0.45170954,0.08257747,0.16453688,0.00156391,0.20830357,0.01449594,613206,-0.24212728,0.4561681,0.53160193,-0.07543383,-0.16669345,-0.24029222310344828,-0.1273928916321839,-0.11289933147126438,White,43300102.103961736
274,12,777294,0.80488418,0.1749596,0.67419774,0.32580226,0.05827653,0.10191505,0.00333192,0.15873405,0.00793043,686091,0.62992458,0.84706556,0.13808819,0.70897737,-0.07905279,0.6317596368965517,0.657018308367816,-0.02525867147126435,White,296367844.255093
275,13,776985,0.8100417,0.173186,0.22010712,0.77989288,0.32304474,0.45341913,0.00307936,0.07071562,0.02724547,637794,0.6368557,0.88730589,0.10166009,0.7856458,-0.1487901,0.6386907568965516,0.7336867383678162,-0.0949959814712645,Hispanic,246545191.2075647
276,14,776213,0.62863581,0.35476464,0.15969477,0.84030523,0.21322198,0.54899132,0.00319809,0.12415472,0.03431705,600984,0.27387117,0.76243596,0.22800041,0.53443555,-0.26056438,0.2757062268965517,0.4824764883678161,-0.20677026147126434,Hispanic,89477434.41582444
277,15,776792,0.74041462,0.24856273,0.09120956,0.90879044,0.42299923,0.52926807,0.00396216,0.04064698,0.02777929,589072,0.49185189,0.85392421,0.1374161,0.71650811,-0.22465622,0.49368694689655174,0.664549048367816,-0.17086210147126427,Hispanic,154001286.85220176
278,16,777544,0.66199436,0.33188303,0.41526757,0.58473243,0.25315878,0.27067929,0.00166525,0.0735789,0.01760781,607117,0.33011133,0.71754694,0.27241015,0.44513679,-0.11502546,0.3319463868965517,0.39317772836781606,-0.061231341471264335,Minority,22187521.407485265
279,17,776869,0.49964053,0.49289793,0.65821536,0.34178464,0.09343325,0.18368892,0.0011777,0.06009182,0.01295984,585038,0.0067426,0.54417547,0.44277263,0.10140284,-0.09466024,0.008577656896551761,0.049443778367816084,-0.04086612147126432,White,3202754.670640031
280,18,777256,0.50641448,0.48714799,0.66166479,0.33833521,0.12454729,0.16205142,0.0013664,0.03862765,0.01999042,605240,0.01926649,0.53015871,0.45297117,0.07718754,-0.05792105,0.02110154689655174,0.025228478367816144,-0.004126931471264396,White,1477870.9721895182
281,19,777289,0.51480637,0.47633205,0.8174838,0.1825162,0.05524647,0.05810912,0.00135119,0.04425626,0.0199348,636475,0.03847432,0.52145735,0.45641648,0.06504087,-0.02656655,0.04030937689655167,0.013081808367816118,0.027227568528735556,White,331434.94956517685
282,20,776404,0.56538455,0.42253455,0.75470012,0.24529988,0.10475248,0.05388451,0.00160594,0.06349931,0.01882291,624558,0.14285,0.5842508,0.39262269,0.19162811,-0.04877811,0.1446850568965517,0.13966904836781605,0.005016008528735648,White,1685896.3809836914
283,21,776946,0.39712938,0.59794152,0.88730081,0.11269919,0.03271182,0.03361314,0.00109216,0.01146526,0.02690623,623536,-0.20081214,0.41455493,0.56496789,-0.15041296,-0.05039918,-0.1989770831034483,-0.20237202163218396,0.0033949385287356457,White,171006.34382685117
284,22,777331,0.53810063,0.45574615,0.78760012,0.21239988,0.10033461,0.04850807,0.00120082,0.04280257,0.02003252,616248,0.08235448,0.54718614,0.43019838,0.11698776,-0.03463328,0.08418953689655168,0.06502869836781608,0.01916083852873559,White,1011958.4225326385
285,23,776864,0.38906025,0.60279959,0.89956719,0.10043281,0.02795072,0.02927847,0.00088732,0.01408385,0.02191432,617587,-0.21373934,0.39654979,0.58254982,-0.18600003,-0.02773931,-0.21190428310344833,-0.2379590916321839,0.02605480852873556,White,396572.03166093683
286,24,777088,0.37222026,0.6214412,0.88625734,0.11374266,0.03642122,0.03592284,0.00134905,0.01185577,0.02154266,615987,-0.24922094,0.37922453,0.59751619,-0.21829166,-0.03092928,-0.24738588310344828,-0.2702507216321839,0.02286483852873563,White,333170.2389089595
287,25,777280,0.58675035,0.4020292,0.70759436,0.29240564,0.15485003,0.07904379,0.00124235,0.04925152,0.01457707,618986,0.18472115,0.5904015,0.38429726,0.20610424,-0.02138309,0.18655620689655172,0.15414517836781613,0.032411028528735585,White,3826485.8139659683
288,26,777042,0.58868079,0.39639019,0.68539175,0.31460825,0.18378197,0.06055148,0.00104519,0.05925913,0.01614954,619027,0.1922906,0.61628035,0.36550936,0.25077099,-0.05848039,0.1941256568965517,0.1988119283678161,-0.004686271471264415,White,9905948.745545276
289,1,786375,0.59268522,0.39743873,0.64490617,0.35509383,0.2629149,0.03668337,0.00153406,0.03870427,0.01633712,612103,0.19524649,0.59290491,0.3917799,0.20112501,-0.00587852,0.19708154689655172,0.14916594836781608,0.047915598528735635,White,9132896.397859428
290,2,787238,0.24103666,0.75157209,0.92361357,0.07638643,0.03068883,0.0114199,0.00071548,0.00631819,0.02272846,610776,-0.51053543,0.25296012,0.73397264,-0.48101252,-0.02952291,-0.5087003731034483,-0.5329715816321838,0.024271208528735565,White,338906.1881385381
291,3,786120,0.6331545,0.35691744,0.52835505,0.47164495,0.3415494,0.07029312,0.00136376,0.04373397,0.02275428,586615,0.27623706,0.65354426,0.33053114,0.32301312,-0.04677606,0.2780721168965517,0.2710540583678161,0.007018058528735625,White,8241806.505493657
292,4,786229,0.29373172,0.69761965,0.9057464,0.0942536,0.03466256,0.0210749,0.00085343,0.01376819,0.01863605,609303,-0.40388793,0.29715919,0.68720663,-0.39004744,-0.01384049,-0.40205287310344834,-0.4420065016321839,0.039953628528735595,White,517921.16581710445
293,5,786530,0.23859266,0.75285489,0.9021993,0.0978007,0.03335446,0.03151479,0.00145315,0.01080574,0.01736316,602828,-0.51426223,0.24564659,0.73903825,-0.49339166,-0.02087057,-0.5124271731034483,-0.5453507216321839,0.0329235485287356,White,434805.1490300198
294,6,786268,0.30496993,0.68714528,0.91551939,0.08448061,0.0328341,0.01778674,0.00068964,0.00855895,0.0187964,624960,-0.38217535,0.32098113,0.66544761,-0.34446648,-0.03770887,-0.38034029310344825,-0.39642554163218385,0.016085248528735628,White,595239.0806047788
295,7,786877,0.50299775,0.48846068,0.83421201,0.16578799,0.0593068,0.05848572,0.00095265,0.03072414,0.01574012,630872,0.01453707,0.51033491,0.47735201,0.0329829,-0.01844583,0.016372126896551757,-0.01897616163218393,0.03534828852873569,White,4103145.824418904
296,8,786199,0.34524595,0.64553051,0.82696224,0.17303776,0.06303375,0.03765733,0.00143725,0.04829399,0.02021834,599060,-0.30028456,0.34846843,0.63652183,-0.2880534,-0.01223116,-0.2984495031034482,-0.34001246163218385,0.04156295852873567,White,2720136.352133097
297,9,787044,0.48018184,0.51025197,0.77549308,0.22450692,0.12915219,0.05625673,0.00078245,0.01859727,0.01947043,617295,-0.03007013,0.49539175,0.48743286,0.00795889,-0.03802902,-0.028235073103448256,-0.044000171632183914,0.015765098528735665,White,1216422.9045034552
298,10,786541,0.46599331,0.52398062,0.73616179,0.26383821,0.17782737,0.03229403,0.0015484,0.03076998,0.0216776,616120,-0.05798731,0.47501051,0.50788818,-0.03287767,-0.02510964,-0.0561522531034483,-0.08483673163218394,0.028684478528735645,White,2642465.555860042
299,11,786587,0.75232664,0.24058603,0.43766194,0.56233806,0.44887762,0.06731027,0.00125354,0.04019869,0.0146004,619846,0.51174061,0.76523648,0.22461648,0.54062,-0.02887939,0.5135756668965518,0.4886609383678161,0.024914728528735684,Black,10345135.37877414
300,12,786751,0.31416945,0.67734479,0.91062535,0.08937465,0.03479062,0.01440179,0.00088161,0.01475706,0.02028356,607980,-0.36317534,0.3219804,0.66270552,-0.34072512,-0.02245022,-0.3613402831034483,-0.39268418163218394,0.03134389852873567,White,480930.1018547406
301,13,787201,0.51774194,0.47311226,0.77718846,0.22281154,0.14010301,0.02238908,0.00088771,0.03656048,0.01954235,626332,0.04462968,0.52916563,0.45661577,0.07254986,-0.02792018,0.046464736896551666,0.020590798367816167,0.025873938528735506,White,4582434.973290776
302,14,786540,0.4121813,0.57947864,0.84786629,0.15213371,0.08521591,0.03256229,0.00080551,0.0111812,0.01765562,625693,-0.16729734,0.42976484,0.55695087,-0.12718603,-0.04011131,-0.16546228310344835,-0.17914509163218392,0.013682808528735567,White,1152825.0717886009
303,15,786948,0.58331222,0.40638488,0.78671013,0.21328987,0.06844357,0.03796503,0.00129011,0.08924065,0.01407138,617779,0.17692734,0.58841808,0.39620821,0.19220987,-0.01528253,0.17876239689655177,0.14025080836781603,0.03851158852873573,White,4300489.854867915
