,id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,Majority
79,6,769289,0.37386275,0.61415062,0.73876773,0.26123227,0.10090148,0.11617183,0.00163633,0.02483952,0.01977932,634956,-0.24028787,White
80,7,769926,0.40549529,0.58007438,0.65653529,0.34346471,0.11637348,0.16770836,0.0019607,0.04470204,0.02047825,614066,-0.17457909,White
81,8,768714,0.4313263,0.55281953,0.61518149,0.38481851,0.10227215,0.21994578,0.00271725,0.05077526,0.02108186,626368,-0.12149323,White
82,9,769122,0.4156818,0.57140933,0.48602227,0.51397773,0.12161052,0.3502241,0.00240111,0.03881939,0.0199689,602637,-0.15572753,Minority
83,10,768420,0.6161191,0.36754417,0.33416702,0.66583298,0.27394657,0.32902843,0.00295869,0.05335124,0.0167487,600942,0.24857493,Minority
84,11,768416,0.41495584,0.57220089,0.63884162,0.36115838,0.11660447,0.17667588,0.00198186,0.04568759,0.0174114,620628,-0.15724505,White
85,12,768592,0.40678137,0.57721504,0.60659533,0.39340467,0.16828544,0.16349348,0.00192754,0.04983405,0.01927699,613737,-0.17043367,White
86,13,769919,0.42006918,0.56527206,0.5826636,0.4173364,0.08630982,0.26947237,0.00189828,0.05291933,0.01733802,615295,-0.14520288,White
87,14,768418,0.41662402,0.56932705,0.57972105,0.42027895,0.145301,0.22705038,0.00205526,0.03853832,0.02218541,594084,-0.15270303,White
88,15,769169,0.43511362,0.55057313,0.75970099,0.24029901,0.06592744,0.11101925,0.00178254,0.04277467,0.01926911,643465,-0.11545951,White
89,16,769126,0.42315807,0.56440585,0.73268281,0.26731719,0.11105122,0.10916402,0.00146227,0.0284127,0.016638,640101,-0.14124778,White
90,17,769498,0.36876933,0.62070022,0.80812044,0.19187956,0.04327666,0.10925539,0.00117586,0.0208822,0.01424069,659940,-0.25193089,White
